Datum Zeit,Plauen-Sued O3
,µg/m³
01-01-01 00:00,11
31-12-00 23:00,9
31-12-00 22:00,6
31-12-00 21:00,2
31-12-00 20:00,2
31-12-00 19:00,3
31-12-00 18:00,5
31-12-00 17:00,6
31-12-00 16:00,51
31-12-00 15:00,55
31-12-00 14:00,59
31-12-00 13:00,49
31-12-00 12:00,30
31-12-00 11:00,23
31-12-00 10:00,26
31-12-00 09:00,19
31-12-00 08:00,33
31-12-00 07:00,36
31-12-00 06:00,
31-12-00 05:00,28
31-12-00 04:00,19
31-12-00 03:00,20
31-12-00 02:00,21
31-12-00 01:00,24
31-12-00 00:00,28
30-12-00 23:00,32
30-12-00 22:00,35
30-12-00 21:00,33
30-12-00 20:00,32
30-12-00 19:00,32
30-12-00 18:00,22
30-12-00 17:00,25
30-12-00 16:00,39
30-12-00 15:00,33
30-12-00 14:00,33
30-12-00 13:00,23
30-12-00 12:00,27
30-12-00 11:00,20
30-12-00 10:00,26
30-12-00 09:00,19
30-12-00 08:00,17
30-12-00 07:00,20
30-12-00 06:00,
30-12-00 05:00,27
30-12-00 04:00,26
30-12-00 03:00,28
30-12-00 02:00,21
30-12-00 01:00,10
30-12-00 00:00,12
29-12-00 23:00,14
29-12-00 22:00,14
29-12-00 21:00,8
29-12-00 20:00,5
29-12-00 19:00,3
29-12-00 18:00,2
29-12-00 17:00,3
29-12-00 16:00,4
29-12-00 15:00,5
29-12-00 14:00,6
29-12-00 13:00,8
29-12-00 12:00,16
29-12-00 11:00,20
29-12-00 10:00,23
29-12-00 09:00,14
29-12-00 08:00,18
29-12-00 07:00,
29-12-00 06:00,21
29-12-00 05:00,24
29-12-00 04:00,32
29-12-00 03:00,30
29-12-00 02:00,23
29-12-00 01:00,27
29-12-00 00:00,28
28-12-00 23:00,24
28-12-00 22:00,29
28-12-00 21:00,27
28-12-00 20:00,29
28-12-00 19:00,12
28-12-00 18:00,2
28-12-00 17:00,1
28-12-00 16:00,1
28-12-00 15:00,3
28-12-00 14:00,6
28-12-00 13:00,9
28-12-00 12:00,7
28-12-00 11:00,4
28-12-00 10:00,4
28-12-00 09:00,3
28-12-00 08:00,2
28-12-00 07:00,
28-12-00 06:00,5
28-12-00 05:00,5
28-12-00 04:00,4
28-12-00 03:00,5
28-12-00 02:00,11
28-12-00 01:00,10
28-12-00 00:00,15
27-12-00 23:00,13
27-12-00 22:00,12
27-12-00 21:00,10
27-12-00 20:00,13
27-12-00 19:00,15
27-12-00 18:00,15
27-12-00 17:00,18
27-12-00 16:00,21
27-12-00 15:00,17
27-12-00 14:00,18
27-12-00 13:00,21
27-12-00 12:00,19
27-12-00 11:00,21
27-12-00 10:00,19
27-12-00 09:00,28
27-12-00 08:00,
27-12-00 07:00,20
27-12-00 06:00,17
27-12-00 05:00,20
27-12-00 04:00,25
27-12-00 03:00,21
27-12-00 02:00,19
27-12-00 01:00,18
27-12-00 00:00,17
26-12-00 23:00,15
26-12-00 22:00,15
26-12-00 21:00,15
26-12-00 20:00,19
26-12-00 19:00,17
26-12-00 18:00,15
26-12-00 17:00,14
26-12-00 16:00,14
26-12-00 15:00,18
26-12-00 14:00,15
26-12-00 13:00,6
26-12-00 12:00,5
26-12-00 11:00,6
26-12-00 10:00,7
26-12-00 09:00,7
26-12-00 08:00,
26-12-00 07:00,9
26-12-00 06:00,11
26-12-00 05:00,11
26-12-00 04:00,9
26-12-00 03:00,8
26-12-00 02:00,5
26-12-00 01:00,4
26-12-00 00:00,2
25-12-00 23:00,1
25-12-00 22:00,1
25-12-00 21:00,1
25-12-00 20:00,1
25-12-00 19:00,1
25-12-00 18:00,1
25-12-00 17:00,1
25-12-00 16:00,1
25-12-00 15:00,2
25-12-00 14:00,9
25-12-00 13:00,10
25-12-00 12:00,9
25-12-00 11:00,9
25-12-00 10:00,11
25-12-00 09:00,
25-12-00 08:00,2
25-12-00 07:00,11
25-12-00 06:00,14
25-12-00 05:00,21
25-12-00 04:00,26
25-12-00 03:00,26
25-12-00 02:00,29
25-12-00 01:00,26
25-12-00 00:00,26
24-12-00 23:00,32
24-12-00 22:00,32
24-12-00 21:00,29
24-12-00 20:00,32
24-12-00 19:00,26
24-12-00 18:00,14
24-12-00 17:00,30
24-12-00 16:00,33
24-12-00 15:00,22
24-12-00 14:00,23
24-12-00 13:00,25
24-12-00 12:00,25
24-12-00 11:00,21
24-12-00 10:00,18
24-12-00 09:00,
24-12-00 08:00,20
24-12-00 07:00,7
24-12-00 06:00,17
24-12-00 05:00,16
24-12-00 04:00,12
24-12-00 03:00,12
24-12-00 02:00,12
24-12-00 01:00,12
24-12-00 00:00,10
23-12-00 23:00,7
23-12-00 22:00,7
23-12-00 21:00,6
23-12-00 20:00,5
23-12-00 19:00,6
23-12-00 18:00,7
23-12-00 17:00,11
23-12-00 16:00,13
23-12-00 15:00,21
23-12-00 14:00,40
23-12-00 13:00,23
23-12-00 12:00,24
23-12-00 11:00,22
23-12-00 10:00,
23-12-00 09:00,30
23-12-00 08:00,23
23-12-00 07:00,25
23-12-00 06:00,28
23-12-00 05:00,25
23-12-00 04:00,24
23-12-00 03:00,24
23-12-00 02:00,24
23-12-00 01:00,27
23-12-00 00:00,27
22-12-00 23:00,26
22-12-00 22:00,25
22-12-00 21:00,27
22-12-00 20:00,23
22-12-00 19:00,25
22-12-00 18:00,27
22-12-00 17:00,25
22-12-00 16:00,31
22-12-00 15:00,30
22-12-00 14:00,29
22-12-00 13:00,30
22-12-00 12:00,24
22-12-00 11:00,28
22-12-00 10:00,
22-12-00 09:00,24
22-12-00 08:00,25
22-12-00 07:00,28
22-12-00 06:00,28
22-12-00 05:00,22
22-12-00 04:00,15
22-12-00 03:00,14
22-12-00 02:00,22
22-12-00 01:00,22
22-12-00 00:00,11
21-12-00 23:00,4
21-12-00 22:00,8
21-12-00 21:00,4
21-12-00 20:00,2
21-12-00 19:00,2
21-12-00 18:00,4
21-12-00 17:00,3
21-12-00 16:00,4
21-12-00 15:00,9
21-12-00 14:00,9
21-12-00 13:00,17
21-12-00 12:00,17
21-12-00 11:00,
21-12-00 10:00,3
21-12-00 09:00,2
21-12-00 08:00,3
21-12-00 07:00,3
21-12-00 06:00,1
21-12-00 05:00,1
21-12-00 04:00,1
21-12-00 03:00,1
21-12-00 02:00,1
21-12-00 01:00,1
21-12-00 00:00,1
20-12-00 23:00,3
20-12-00 22:00,6
20-12-00 21:00,1
20-12-00 20:00,1
20-12-00 19:00,1
20-12-00 18:00,2
20-12-00 17:00,3
20-12-00 16:00,21
20-12-00 15:00,29
20-12-00 14:00,26
20-12-00 13:00,6
20-12-00 12:00,4
20-12-00 11:00,
20-12-00 10:00,4
20-12-00 09:00,
20-12-00 08:00,2
20-12-00 07:00,1
20-12-00 06:00,1
20-12-00 05:00,1
20-12-00 04:00,1
20-12-00 03:00,1
20-12-00 02:00,1
20-12-00 01:00,1
20-12-00 00:00,1
19-12-00 23:00,1
19-12-00 22:00,1
19-12-00 21:00,1
19-12-00 20:00,2
19-12-00 19:00,1
19-12-00 18:00,2
19-12-00 17:00,
19-12-00 16:00,3
19-12-00 15:00,6
19-12-00 14:00,
19-12-00 13:00,
19-12-00 12:00,3
19-12-00 11:00,2
19-12-00 10:00,1
19-12-00 09:00,1
19-12-00 08:00,1
19-12-00 07:00,1
19-12-00 06:00,1
