Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-01-01 00:00,45
31-12-00 23:00,48
31-12-00 22:00,49
31-12-00 21:00,40
31-12-00 20:00,39
31-12-00 19:00,41
31-12-00 18:00,31
31-12-00 17:00,24
31-12-00 16:00,19
31-12-00 15:00,16
31-12-00 14:00,13
31-12-00 13:00,17
31-12-00 12:00,15
31-12-00 11:00,12
31-12-00 10:00,11
31-12-00 09:00,11
31-12-00 08:00,12
31-12-00 07:00,
31-12-00 06:00,14
31-12-00 05:00,16
31-12-00 04:00,17
31-12-00 03:00,18
31-12-00 02:00,17
31-12-00 01:00,19
31-12-00 00:00,18
30-12-00 23:00,20
30-12-00 22:00,18
30-12-00 21:00,17
30-12-00 20:00,20
30-12-00 19:00,23
30-12-00 18:00,27
30-12-00 17:00,36
30-12-00 16:00,22
30-12-00 15:00,19
30-12-00 14:00,18
30-12-00 13:00,21
30-12-00 12:00,21
30-12-00 11:00,36
30-12-00 10:00,40
30-12-00 09:00,45
30-12-00 08:00,
30-12-00 07:00,24
30-12-00 06:00,28
30-12-00 05:00,30
30-12-00 04:00,27
30-12-00 03:00,27
30-12-00 02:00,36
30-12-00 01:00,34
30-12-00 00:00,30
29-12-00 23:00,35
29-12-00 22:00,45
29-12-00 21:00,38
29-12-00 20:00,40
29-12-00 19:00,37
29-12-00 18:00,38
29-12-00 17:00,37
29-12-00 16:00,30
29-12-00 15:00,33
29-12-00 14:00,34
29-12-00 13:00,34
29-12-00 12:00,38
29-12-00 11:00,51
29-12-00 10:00,59
29-12-00 09:00,50
29-12-00 08:00,
29-12-00 07:00,43
29-12-00 06:00,31
29-12-00 05:00,22
29-12-00 04:00,18
29-12-00 03:00,19
29-12-00 02:00,21
29-12-00 01:00,23
29-12-00 00:00,21
28-12-00 23:00,23
28-12-00 22:00,27
28-12-00 21:00,39
28-12-00 20:00,41
28-12-00 19:00,43
28-12-00 18:00,44
28-12-00 17:00,44
28-12-00 16:00,41
28-12-00 15:00,35
28-12-00 14:00,44
28-12-00 13:00,47
28-12-00 12:00,56
28-12-00 11:00,72
28-12-00 10:00,64
28-12-00 09:00,
28-12-00 08:00,64
28-12-00 07:00,65
28-12-00 06:00,52
28-12-00 05:00,50
28-12-00 04:00,50
28-12-00 03:00,49
28-12-00 02:00,51
28-12-00 01:00,39
28-12-00 00:00,37
27-12-00 23:00,31
27-12-00 22:00,31
27-12-00 21:00,28
27-12-00 20:00,40
27-12-00 19:00,46
27-12-00 18:00,45
27-12-00 17:00,52
27-12-00 16:00,45
27-12-00 15:00,42
27-12-00 14:00,
27-12-00 13:00,
27-12-00 12:00,45
27-12-00 11:00,52
27-12-00 10:00,61
27-12-00 09:00,73
27-12-00 08:00,75
27-12-00 07:00,52
27-12-00 06:00,46
27-12-00 05:00,41
27-12-00 04:00,42
27-12-00 03:00,42
27-12-00 02:00,
27-12-00 01:00,48
27-12-00 00:00,50
26-12-00 23:00,53
26-12-00 22:00,53
26-12-00 21:00,34
26-12-00 20:00,49
26-12-00 19:00,34
26-12-00 18:00,32
26-12-00 17:00,36
26-12-00 16:00,38
26-12-00 15:00,46
26-12-00 14:00,42
26-12-00 13:00,36
26-12-00 12:00,32
26-12-00 11:00,29
26-12-00 10:00,28
26-12-00 09:00,26
26-12-00 08:00,25
26-12-00 07:00,24
26-12-00 06:00,21
26-12-00 05:00,22
26-12-00 04:00,22
26-12-00 03:00,24
26-12-00 02:00,
26-12-00 01:00,24
26-12-00 00:00,30
25-12-00 23:00,31
25-12-00 22:00,26
25-12-00 21:00,30
25-12-00 20:00,35
25-12-00 19:00,32
25-12-00 18:00,29
25-12-00 17:00,32
25-12-00 16:00,35
25-12-00 15:00,36
25-12-00 14:00,40
25-12-00 13:00,41
25-12-00 12:00,43
25-12-00 11:00,51
25-12-00 10:00,43
25-12-00 09:00,49
25-12-00 08:00,45
25-12-00 07:00,31
25-12-00 06:00,31
25-12-00 05:00,41
25-12-00 04:00,42
25-12-00 03:00,
25-12-00 02:00,54
25-12-00 01:00,55
25-12-00 00:00,55
24-12-00 23:00,54
24-12-00 22:00,55
24-12-00 21:00,56
24-12-00 20:00,56
24-12-00 19:00,58
24-12-00 18:00,53
24-12-00 17:00,45
24-12-00 16:00,40
24-12-00 15:00,28
24-12-00 14:00,17
24-12-00 13:00,34
24-12-00 12:00,45
24-12-00 11:00,34
24-12-00 10:00,29
24-12-00 09:00,24
24-12-00 08:00,34
24-12-00 07:00,30
24-12-00 06:00,19
24-12-00 05:00,31
24-12-00 04:00,32
24-12-00 03:00,
24-12-00 02:00,23
24-12-00 01:00,38
24-12-00 00:00,35
23-12-00 23:00,24
23-12-00 22:00,33
23-12-00 21:00,48
23-12-00 20:00,63
23-12-00 19:00,71
23-12-00 18:00,77
23-12-00 17:00,71
23-12-00 16:00,54
23-12-00 15:00,36
23-12-00 14:00,35
23-12-00 13:00,44
23-12-00 12:00,62
23-12-00 11:00,74
23-12-00 10:00,55
23-12-00 09:00,54
23-12-00 08:00,50
23-12-00 07:00,50
23-12-00 06:00,46
23-12-00 05:00,48
23-12-00 04:00,
23-12-00 03:00,50
23-12-00 02:00,56
23-12-00 01:00,56
23-12-00 00:00,45
22-12-00 23:00,32
22-12-00 22:00,30
22-12-00 21:00,30
22-12-00 20:00,33
22-12-00 19:00,34
22-12-00 18:00,44
22-12-00 17:00,52
22-12-00 16:00,49
22-12-00 15:00,45
22-12-00 14:00,43
22-12-00 13:00,45
22-12-00 12:00,55
22-12-00 11:00,64
22-12-00 10:00,63
22-12-00 09:00,87
22-12-00 08:00,72
22-12-00 07:00,57
22-12-00 06:00,50
22-12-00 05:00,47
22-12-00 04:00,
22-12-00 03:00,52
22-12-00 02:00,51
22-12-00 01:00,55
22-12-00 00:00,60
21-12-00 23:00,60
21-12-00 22:00,58
21-12-00 21:00,59
21-12-00 20:00,58
21-12-00 19:00,56
21-12-00 18:00,52
21-12-00 17:00,49
21-12-00 16:00,51
21-12-00 15:00,54
21-12-00 14:00,50
21-12-00 13:00,48
21-12-00 12:00,49
21-12-00 11:00,53
21-12-00 10:00,58
21-12-00 09:00,71
21-12-00 08:00,72
21-12-00 07:00,55
21-12-00 06:00,43
21-12-00 05:00,
21-12-00 04:00,35
21-12-00 03:00,40
21-12-00 02:00,36
21-12-00 01:00,37
21-12-00 00:00,45
20-12-00 23:00,45
20-12-00 22:00,38
20-12-00 21:00,51
20-12-00 20:00,59
20-12-00 19:00,59
20-12-00 18:00,59
20-12-00 17:00,62
20-12-00 16:00,64
20-12-00 15:00,50
20-12-00 14:00,44
20-12-00 13:00,47
20-12-00 12:00,51
20-12-00 11:00,52
20-12-00 10:00,62
20-12-00 09:00,66
20-12-00 08:00,58
20-12-00 07:00,45
20-12-00 06:00,40
20-12-00 05:00,
20-12-00 04:00,34
20-12-00 03:00,38
20-12-00 02:00,42
20-12-00 01:00,39
20-12-00 00:00,36
19-12-00 23:00,50
19-12-00 22:00,53
19-12-00 21:00,54
19-12-00 20:00,55
19-12-00 19:00,55
19-12-00 18:00,56
