Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-01-16,6
30-01-16,5
29-01-16,11
28-01-16,13
27-01-16,7
26-01-16,20
25-01-16,17
24-01-16,23
23-01-16,35
22-01-16,27
21-01-16,18
20-01-16,29
19-01-16,30
18-01-16,24
17-01-16,22
16-01-16,24
15-01-16,17
14-01-16,11
13-01-16,4
12-01-16,5
11-01-16,16
10-01-16,28
09-01-16,23
08-01-16,9
07-01-16,85
06-01-16,110
05-01-16,50
04-01-16,34
03-01-16,42
02-01-16,38
01-01-16,38

