Datum Zeit,Brockau PM10
,µg/m³
31-01-16,5
30-01-16,4
29-01-16,9
28-01-16,7
27-01-16,8
26-01-16,14
25-01-16,6
24-01-16,10
23-01-16,23
22-01-16,18
21-01-16,20
20-01-16,26
19-01-16,20
18-01-16,17
17-01-16,12
16-01-16,15
15-01-16,6
14-01-16,8
13-01-16,3
12-01-16,2
11-01-16,3
10-01-16,7
09-01-16,9
08-01-16,7
07-01-16,36
06-01-16,64
05-01-16,18
04-01-16,27
03-01-16,26
02-01-16,16
01-01-16,15

