Datum Zeit,Freiberg PM10
,µg/m³
31-01-16,6
30-01-16,5
29-01-16,12
28-01-16,11
27-01-16,10
26-01-16,12
25-01-16,7
24-01-16,12
23-01-16,18
22-01-16,23
21-01-16,21
20-01-16,26
19-01-16,31
18-01-16,25
17-01-16,18
16-01-16,24
15-01-16,13
14-01-16,13
13-01-16,4
12-01-16,5
11-01-16,10
10-01-16,10
09-01-16,15
08-01-16,9
07-01-16,75
06-01-16,108
05-01-16,55
04-01-16,38
03-01-16,39
02-01-16,17
01-01-16,30

