Datum Zeit,Leipzig-West PM10
,µg/m³
31-01-16,8
30-01-16,5
29-01-16,10
28-01-16,11
27-01-16,7
26-01-16,14
25-01-16,10
24-01-16,16
23-01-16,27
22-01-16,32
21-01-16,24
20-01-16,31
19-01-16,30
18-01-16,20
17-01-16,18
16-01-16,21
15-01-16,13
14-01-16,11
13-01-16,5
12-01-16,4
11-01-16,7
10-01-16,10
09-01-16,15
08-01-16,8
07-01-16,103
06-01-16,126
05-01-16,71
04-01-16,44
03-01-16,53
02-01-16,32
01-01-16,48

