Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-16,11
30-01-16,11
29-01-16,22
28-01-16,24
27-01-16,19
26-01-16,25
25-01-16,22
24-01-16,28
23-01-16,40
22-01-16,30
21-01-16,22
20-01-16,34
19-01-16,32
18-01-16,28
17-01-16,25
16-01-16,30
15-01-16,19
14-01-16,18
13-01-16,7
12-01-16,7
11-01-16,17
10-01-16,30
09-01-16,24
08-01-16,19
07-01-16,89
06-01-16,119
05-01-16,52
04-01-16,36
03-01-16,50
02-01-16,43
01-01-16,50

