Datum Zeit,Zittau-Ost PM10
,µg/m³
31-01-16,7
30-01-16,7
29-01-16,16
28-01-16,14
27-01-16,15
26-01-16,16
25-01-16,18
24-01-16,21
23-01-16,27
22-01-16,31
21-01-16,18
20-01-16,
19-01-16,55
18-01-16,55
17-01-16,33
16-01-16,28
15-01-16,21
14-01-16,13
13-01-16,5
12-01-16,9
11-01-16,26
10-01-16,21
09-01-16,23
08-01-16,16
07-01-16,80
06-01-16,62
05-01-16,43
04-01-16,30
03-01-16,62
02-01-16,59
01-01-16,42

