Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-01-16,6
30-01-16,4
29-01-16,9
28-01-16,9
27-01-16,8
26-01-16,13
25-01-16,7
24-01-16,18
23-01-16,29
22-01-16,
21-01-16,
20-01-16,28
19-01-16,28
18-01-16,24
17-01-16,22
16-01-16,24
15-01-16,15
14-01-16,11
13-01-16,4
12-01-16,5
11-01-16,11
10-01-16,25
09-01-16,21
08-01-16,9
07-01-16,82
06-01-16,115
05-01-16,54
04-01-16,33
03-01-16,47
02-01-16,38
01-01-16,44

