Datum Zeit,Glauchau PM10
,µg/m³
31-01-16,7
30-01-16,7
29-01-16,16
28-01-16,19
27-01-16,12
26-01-16,15
25-01-16,11
24-01-16,16
23-01-16,27
22-01-16,47
21-01-16,32
20-01-16,29
19-01-16,36
18-01-16,29
17-01-16,20
16-01-16,24
15-01-16,14
14-01-16,13
13-01-16,8
12-01-16,7
11-01-16,14
10-01-16,28
09-01-16,39
08-01-16,11
07-01-16,80
06-01-16,111
05-01-16,48
04-01-16,32
03-01-16,33
02-01-16,16
01-01-16,30

