Datum Zeit,Schwartenberg PM10
,µg/m³
31-01-16,2
30-01-16,3
29-01-16,5
28-01-16,6
27-01-16,5
26-01-16,8
25-01-16,2
24-01-16,5
23-01-16,13
22-01-16,20
21-01-16,9
20-01-16,12
19-01-16,18
18-01-16,11
17-01-16,11
16-01-16,12
15-01-16,5
14-01-16,8
13-01-16,2
12-01-16,2
11-01-16,4
10-01-16,10
09-01-16,
08-01-16,5
07-01-16,8
06-01-16,16
05-01-16,18
04-01-16,32
03-01-16,30
02-01-16,7
01-01-16,5

