Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-01-16,6
30-01-16,6
29-01-16,14
28-01-16,17
27-01-16,13
26-01-16,17
25-01-16,8
24-01-16,12
23-01-16,26
22-01-16,30
21-01-16,31
20-01-16,30
19-01-16,29
18-01-16,27
17-01-16,20
16-01-16,23
15-01-16,11
14-01-16,11
13-01-16,4
12-01-16,5
11-01-16,9
10-01-16,12
09-01-16,35
08-01-16,11
07-01-16,68
06-01-16,117
05-01-16,36
04-01-16,33
03-01-16,30
02-01-16,19
01-01-16,26

