Datum Zeit,Carlsfeld PM10
,µg/m³
31-01-16,3
30-01-16,3
29-01-16,6
28-01-16,5
27-01-16,6
26-01-16,8
25-01-16,1
24-01-16,4
23-01-16,7
22-01-16,5
21-01-16,6
20-01-16,11
19-01-16,12
18-01-16,6
17-01-16,6
16-01-16,9
15-01-16,3
14-01-16,6
13-01-16,2
12-01-16,2
11-01-16,1
10-01-16,4
09-01-16,4
08-01-16,5
07-01-16,5
06-01-16,3
05-01-16,3
04-01-16,22
03-01-16,26
02-01-16,8
01-01-16,5

