Datum Zeit,Borna PM10
,µg/m³
31-01-16,7
30-01-16,6
29-01-16,13
28-01-16,14
27-01-16,11
26-01-16,16
25-01-16,11
24-01-16,14
23-01-16,28
22-01-16,45
21-01-16,25
20-01-16,33
19-01-16,29
18-01-16,28
17-01-16,17
16-01-16,25
15-01-16,13
14-01-16,14
13-01-16,5
12-01-16,5
11-01-16,11
10-01-16,14
09-01-16,23
08-01-16,11
07-01-16,113
06-01-16,128
05-01-16,67
04-01-16,39
03-01-16,53
02-01-16,34
01-01-16,33

