Datum Zeit,Niesky PM10
,µg/m³
31-01-16,5
30-01-16,5
29-01-16,7
28-01-16,8
27-01-16,8
26-01-16,11
25-01-16,9
24-01-16,15
23-01-16,18
22-01-16,18
21-01-16,10
20-01-16,25
19-01-16,22
18-01-16,18
17-01-16,26
16-01-16,16
15-01-16,17
14-01-16,8
13-01-16,3
12-01-16,5
11-01-16,10
10-01-16,17
09-01-16,13
08-01-16,14
07-01-16,140
06-01-16,111
05-01-16,82
04-01-16,81
03-01-16,57
02-01-16,45
01-01-16,21

