Datum Zeit,Collmberg PM10
,µg/m³
31-01-16,6
30-01-16,4
29-01-16,9
28-01-16,7
27-01-16,7
26-01-16,12
25-01-16,7
24-01-16,12
23-01-16,19
22-01-16,20
21-01-16,13
20-01-16,27
19-01-16,21
18-01-16,14
17-01-16,17
16-01-16,19
15-01-16,10
14-01-16,8
13-01-16,3
12-01-16,4
11-01-16,5
10-01-16,8
09-01-16,12
08-01-16,7
07-01-16,97
06-01-16,114
05-01-16,68
04-01-16,42
03-01-16,51
02-01-16,31
01-01-16,17

