Datum Zeit,Klingenthal PM10
,µg/m³
31-01-16,5
30-01-16,4
29-01-16,8
28-01-16,11
27-01-16,18
26-01-16,
25-01-16,21
24-01-16,13
23-01-16,33
22-01-16,38
21-01-16,27
20-01-16,28
19-01-16,35
18-01-16,18
17-01-16,9
16-01-16,12
15-01-16,7
14-01-16,8
13-01-16,3
12-01-16,2
11-01-16,5
10-01-16,13
09-01-16,28
08-01-16,13
07-01-16,16
06-01-16,29
05-01-16,37
04-01-16,32
03-01-16,29
02-01-16,11
01-01-16,46

