Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-01-16,6
30-01-16,5
29-01-16,13
28-01-16,13
27-01-16,10
26-01-16,13
25-01-16,7
24-01-16,11
23-01-16,19
22-01-16,18
21-01-16,23
20-01-16,26
19-01-16,27
18-01-16,22
17-01-16,18
16-01-16,20
15-01-16,9
14-01-16,9
13-01-16,4
12-01-16,4
11-01-16,7
10-01-16,11
09-01-16,17
08-01-16,8
07-01-16,72
06-01-16,103
05-01-16,45
04-01-16,32
03-01-16,34
02-01-16,14
01-01-16,37

