Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-02-01,01:00,,,,,28,,,,
2007-02-01,02:00,,,,,38,,,,
2007-02-01,03:00,,,,,52,,,,
2007-02-01,04:00,,,,,58,,,,
2007-02-01,05:00,,,,,64,,,,
2007-02-01,06:00,,,,,68,,,,
2007-02-01,07:00,,,,,69,,,,
2007-02-01,08:00,,,,,67,,,,
2007-02-01,09:00,,,,,66,,,,
2007-02-01,10:00,,,,,65,,,,
2007-02-01,11:00,,,,,63,,,,
2007-02-01,12:00,,,,,62,,,,
2007-02-01,13:00,,,,,62,,,,
2007-02-01,14:00,,,,,63,,,,
2007-02-01,15:00,,,,,61,,,,
2007-02-01,16:00,,,,,61,,,,
2007-02-01,17:00,,,,,47,,,,
2007-02-01,18:00,,,,,40,,,,
2007-02-01,19:00,,,,,27,,,,
2007-02-01,20:00,,,,,24,,,,
2007-02-01,21:00,,,,,38,,,,
2007-02-01,22:00,,,,,36,,,,
2007-02-01,23:00,,,,,35,,,,
2007-02-02,00:00,,,,,31,,,,
2007-02-02,01:00,,,,,27,,,,
2007-02-02,02:00,,,,,30,,,,
2007-02-02,03:00,,,,,30,,,,
2007-02-02,04:00,,,,,27,,,,
2007-02-02,05:00,,,,,24,,,,
2007-02-02,06:00,,,,,26,,,,
2007-02-02,07:00,,,,,24,,,,
2007-02-02,08:00,,,,,19,,,,
2007-02-02,09:00,,,,,19,,,,
2007-02-02,10:00,,,,,21,,,,
2007-02-02,11:00,,,,,22,,,,
2007-02-02,12:00,,,,,18,,,,
2007-02-02,13:00,,,,,17,,,,
2007-02-02,14:00,,,,,23,,,,
2007-02-02,15:00,,,,,27,,,,
2007-02-02,16:00,,,,,22,,,,
2007-02-02,17:00,,,,,18,,,,
2007-02-02,18:00,,,,,10,,,,
2007-02-02,19:00,,,,,10,,,,
2007-02-02,20:00,,,,,22,,,,
2007-02-02,21:00,,,,,28,,,,
2007-02-02,22:00,,,,,23,,,,
2007-02-02,23:00,,,,,21,,,,
2007-02-03,00:00,,,,,36,,,,
2007-02-03,01:00,,,,,47,,,,
2007-02-03,02:00,,,,,65,,,,
2007-02-03,03:00,,,,,66,,,,
2007-02-03,04:00,,,,,65,,,,
2007-02-03,05:00,,,,,66,,,,
2007-02-03,06:00,,,,,66,,,,
2007-02-03,07:00,,,,,64,,,,
2007-02-03,08:00,,,,,63,,,,
2007-02-03,09:00,,,,,62,,,,
2007-02-03,10:00,,,,,63,,,,
2007-02-03,11:00,,,,,66,,,,
2007-02-03,12:00,,,,,67,,,,
2007-02-03,13:00,,,,,64,,,,
2007-02-03,14:00,,,,,67,,,,
2007-02-03,15:00,,,,,67,,,,
2007-02-03,16:00,,,,,66,,,,
2007-02-03,17:00,,,,,64,,,,
2007-02-03,18:00,,,,,65,,,,
2007-02-03,19:00,,,,,63,,,,
2007-02-03,20:00,,,,,59,,,,
2007-02-03,21:00,,,,,54,,,,
2007-02-03,22:00,,,,,52,,,,
2007-02-03,23:00,,,,,52,,,,
2007-02-04,,,,,,,,,7.71,
2007-02-04,00:00,,,,,49,,,,
2007-02-04,01:00,,,,,50,,,,
2007-02-04,02:00,,,,,48,,,,
2007-02-04,03:00,,,,,49,,,,
2007-02-04,04:00,,,,,47,,,,
2007-02-04,05:00,,,,,48,,,,
2007-02-04,06:00,,,,,48,,,,
2007-02-04,07:00,,,,,48,,,,
2007-02-04,08:00,,,,,47,,,,
2007-02-04,09:00,,,,,45,,,,
2007-02-04,10:00,,,,,48,,,,
2007-02-04,11:00,,,,,52,,,,
2007-02-04,12:00,,,,,55,,,,
2007-02-04,13:00,,,,,62,,,,
2007-02-04,14:00,,,,,64,,,,
2007-02-04,15:00,,,,,59,,,,
2007-02-04,16:00,,,,,59,,,,
2007-02-04,17:00,,,,,60,,,,
2007-02-04,18:00,,,,,62,,,,
2007-02-04,19:00,,,,,66,,,,
2007-02-04,20:00,,,,,63,,,,
2007-02-04,21:00,,,,,59,,,,
2007-02-04,22:00,,,,,56,,,,
2007-02-04,23:00,,,,,56,,,,
2007-02-05,00:00,,,,,55,,,,
2007-02-05,01:00,,,,,54,,,,
2007-02-05,02:00,,,,,50,,,,
2007-02-05,03:00,,,,,44,,,,
2007-02-05,04:00,,,,,44,,,,
2007-02-05,05:00,,,,,45,,,,
2007-02-05,06:00,,,,,41,,,,
2007-02-05,07:00,,,,,30,,,,
2007-02-05,08:00,,,,,23,,,,
2007-02-05,09:00,,,,,22,,,,
2007-02-05,10:00,,,,,36,,,,
2007-02-05,11:00,,,,,41,,,,
2007-02-05,12:00,,,,,44,,,,
2007-02-05,13:00,,,,,45,,,,
2007-02-05,14:00,,,,,44,,,,
2007-02-05,15:00,,,,,46,,,,
2007-02-05,16:00,,,,,41,,,,
2007-02-05,17:00,,,,,43,,,,
2007-02-05,18:00,,,,,39,,,,
2007-02-05,19:00,,,,,34,,,,
2007-02-05,20:00,,,,,30,,,,
