Datum Zeit,Bautzen BEN
26-04-00 12:00,
26-04-00 11:00,
26-04-00 10:00,
26-04-00 09:00,
26-04-00 08:00,
26-04-00 07:00,
26-04-00 06:00,
26-04-00 05:00,
26-04-00 04:00,
26-04-00 03:00,
26-04-00 02:00,
26-04-00 01:00,
26-04-00 00:00,
25-04-00 23:00,
25-04-00 22:00,
25-04-00 21:00,
25-04-00 20:00,
25-04-00 19:00,
25-04-00 18:00,
25-04-00 17:00,
25-04-00 16:00,
25-04-00 15:00,
25-04-00 14:00,
25-04-00 13:00,
25-04-00 12:00,
25-04-00 11:00,
25-04-00 10:00,
25-04-00 09:00,
25-04-00 08:00,
25-04-00 07:00,
25-04-00 06:00,
25-04-00 05:00,
25-04-00 04:00,
25-04-00 03:00,
25-04-00 02:00,
25-04-00 01:00,
25-04-00 00:00,
24-04-00 23:00,
24-04-00 22:00,
24-04-00 21:00,
24-04-00 20:00,
24-04-00 19:00,
24-04-00 18:00,
24-04-00 17:00,
24-04-00 16:00,
24-04-00 15:00,
24-04-00 14:00,
24-04-00 13:00,
24-04-00 12:00,
24-04-00 11:00,
24-04-00 10:00,
24-04-00 09:00,
24-04-00 08:00,
24-04-00 07:00,
24-04-00 06:00,
24-04-00 05:00,
24-04-00 04:00,
24-04-00 03:00,
24-04-00 02:00,
24-04-00 01:00,
24-04-00 00:00,
23-04-00 23:00,
23-04-00 22:00,
23-04-00 21:00,
23-04-00 20:00,
23-04-00 19:00,
23-04-00 18:00,
23-04-00 17:00,
23-04-00 16:00,
23-04-00 15:00,
23-04-00 14:00,
23-04-00 13:00,
23-04-00 12:00,
23-04-00 11:00,
23-04-00 10:00,
23-04-00 09:00,
23-04-00 08:00,
23-04-00 07:00,
23-04-00 06:00,
23-04-00 05:00,
23-04-00 04:00,
23-04-00 03:00,
23-04-00 02:00,
23-04-00 01:00,
23-04-00 00:00,
22-04-00 23:00,
22-04-00 22:00,
22-04-00 21:00,
22-04-00 20:00,
22-04-00 19:00,
22-04-00 18:00,
22-04-00 17:00,
22-04-00 16:00,
22-04-00 15:00,
22-04-00 14:00,
22-04-00 13:00,
22-04-00 12:00,
22-04-00 11:00,
22-04-00 10:00,
22-04-00 09:00,
22-04-00 08:00,
22-04-00 07:00,
22-04-00 06:00,
22-04-00 05:00,
22-04-00 04:00,
22-04-00 03:00,
22-04-00 02:00,
22-04-00 01:00,
22-04-00 00:00,
21-04-00 23:00,
21-04-00 22:00,
21-04-00 21:00,
21-04-00 20:00,
21-04-00 19:00,
21-04-00 18:00,
21-04-00 17:00,
21-04-00 16:00,
21-04-00 15:00,
21-04-00 14:00,
21-04-00 13:00,
21-04-00 12:00,
21-04-00 11:00,
21-04-00 10:00,
21-04-00 09:00,
21-04-00 08:00,
21-04-00 07:00,
21-04-00 06:00,
21-04-00 05:00,
21-04-00 04:00,
21-04-00 03:00,
21-04-00 02:00,
21-04-00 01:00,
21-04-00 00:00,
20-04-00 23:00,
20-04-00 22:00,
20-04-00 21:00,
20-04-00 20:00,
20-04-00 19:00,
20-04-00 18:00,
20-04-00 17:00,
20-04-00 16:00,
20-04-00 15:00,
20-04-00 14:00,
20-04-00 13:00,
20-04-00 12:00,
20-04-00 11:00,
20-04-00 10:00,
20-04-00 09:00,
20-04-00 08:00,
20-04-00 07:00,
20-04-00 06:00,
20-04-00 05:00,
20-04-00 04:00,
20-04-00 03:00,
20-04-00 02:00,
20-04-00 01:00,
20-04-00 00:00,
19-04-00 23:00,
19-04-00 22:00,
19-04-00 21:00,
19-04-00 20:00,
19-04-00 19:00,
19-04-00 18:00,
19-04-00 17:00,
19-04-00 16:00,
19-04-00 15:00,
19-04-00 14:00,
19-04-00 13:00,
19-04-00 12:00,
19-04-00 11:00,
19-04-00 10:00,
19-04-00 09:00,
19-04-00 08:00,4.4
19-04-00 07:00,4.5
19-04-00 06:00,4.1
19-04-00 05:00,1.5
19-04-00 04:00,1.2
19-04-00 03:00,1.3
19-04-00 02:00,1.6
19-04-00 01:00,2.4
19-04-00 00:00,2.4
18-04-00 23:00,2.2
18-04-00 22:00,4.3
18-04-00 21:00,3.3
18-04-00 20:00,1.8
18-04-00 19:00,1.8
18-04-00 18:00,2.3
18-04-00 17:00,3.1
18-04-00 16:00,1.6
18-04-00 15:00,1.4
18-04-00 14:00,1.4
18-04-00 13:00,
18-04-00 12:00,
18-04-00 11:00,
18-04-00 10:00,
18-04-00 09:00,1.3
18-04-00 08:00,1.8
18-04-00 07:00,3.3
18-04-00 06:00,2.2
18-04-00 05:00,0.9
18-04-00 04:00,0.8
18-04-00 03:00,0.7
18-04-00 02:00,0.7
18-04-00 01:00,0.8
18-04-00 00:00,1.0
17-04-00 23:00,1.1
17-04-00 22:00,1.5
17-04-00 21:00,1.6
17-04-00 20:00,1.8
17-04-00 19:00,1.6
17-04-00 18:00,1.7
17-04-00 17:00,1.5
17-04-00 16:00,1.6
17-04-00 15:00,1.1
17-04-00 14:00,0.7
17-04-00 13:00,0.7
17-04-00 12:00,0.8
17-04-00 11:00,1.3
17-04-00 10:00,1.9
17-04-00 09:00,1.3
17-04-00 08:00,1.2
17-04-00 07:00,3.1
17-04-00 06:00,3.3
17-04-00 05:00,0.9
17-04-00 04:00,1.1
17-04-00 03:00,2.1
17-04-00 02:00,2.6
17-04-00 01:00,3.8
17-04-00 00:00,3.4
16-04-00 23:00,4.2
16-04-00 22:00,5.0
16-04-00 21:00,4.9
16-04-00 20:00,6.4
16-04-00 19:00,2.1
16-04-00 18:00,1.3
16-04-00 17:00,0.9
16-04-00 16:00,0.7
16-04-00 15:00,0.9
16-04-00 14:00,1.1
16-04-00 13:00,0.9
16-04-00 12:00,0.9
16-04-00 11:00,1.0
16-04-00 10:00,1.3
16-04-00 09:00,1.5
16-04-00 08:00,0.9
16-04-00 07:00,
16-04-00 06:00,
16-04-00 05:00,
16-04-00 04:00,
16-04-00 03:00,0.8
16-04-00 02:00,1.0
16-04-00 01:00,0.9
16-04-00 00:00,0.9
15-04-00 23:00,0.9
15-04-00 22:00,1.1
15-04-00 21:00,1.1
15-04-00 20:00,1.8
15-04-00 19:00,1.4
15-04-00 18:00,0.9
15-04-00 17:00,1.1
15-04-00 16:00,0.8
15-04-00 15:00,0.9
15-04-00 14:00,1.4
15-04-00 13:00,0.9
15-04-00 12:00,1.1
15-04-00 11:00,1.4
15-04-00 10:00,2.8
15-04-00 09:00,2.9
15-04-00 08:00,2.3
15-04-00 07:00,2.9
15-04-00 06:00,2.3
15-04-00 05:00,1.9
15-04-00 04:00,2.5
15-04-00 03:00,2.5
15-04-00 02:00,2.9
15-04-00 01:00,2.5
15-04-00 00:00,4.7
14-04-00 23:00,3.9
14-04-00 22:00,3.2
14-04-00 21:00,4.1
14-04-00 20:00,3.0
14-04-00 19:00,2.5
14-04-00 18:00,3.1
14-04-00 17:00,1.7
14-04-00 16:00,2.6
14-04-00 15:00,1.7
14-04-00 14:00,1.1
14-04-00 13:00,1.0
14-04-00 12:00,1.0
14-04-00 11:00,1.7
14-04-00 10:00,1.8
14-04-00 09:00,1.6
14-04-00 08:00,1.6
14-04-00 07:00,2.0
14-04-00 06:00,0.8
14-04-00 05:00,0.7
14-04-00 04:00,0.6
14-04-00 03:00,0.6
14-04-00 02:00,0.6
14-04-00 01:00,0.5
14-04-00 00:00,0.6
13-04-00 23:00,0.6
13-04-00 22:00,0.7
13-04-00 21:00,0.8
13-04-00 20:00,0.9
13-04-00 19:00,0.8
13-04-00 18:00,0.7
13-04-00 17:00,0.8
13-04-00 16:00,1.5
13-04-00 15:00,1.6
13-04-00 14:00,1.2
13-04-00 13:00,1.5
13-04-00 12:00,1.1
13-04-00 11:00,0.9
13-04-00 10:00,1.0
13-04-00 09:00,1.0
13-04-00 08:00,1.0
13-04-00 07:00,1.0
13-04-00 06:00,0.9
13-04-00 05:00,0.7
13-04-00 04:00,0.7
13-04-00 03:00,0.8
13-04-00 02:00,0.8
13-04-00 01:00,0.8
13-04-00 00:00,0.8
12-04-00 23:00,1.1
12-04-00 22:00,1.0
12-04-00 21:00,1.2
12-04-00 20:00,1.4
12-04-00 19:00,1.5
12-04-00 18:00,2.5
12-04-00 17:00,3.3
12-04-00 16:00,5.1
12-04-00 15:00,3.0
12-04-00 14:00,1.7
12-04-00 13:00,1.3
12-04-00 12:00,
12-04-00 11:00,
12-04-00 10:00,
12-04-00 09:00,
12-04-00 08:00,
12-04-00 07:00,1.9
12-04-00 06:00,4.1
12-04-00 05:00,2.1
12-04-00 04:00,1.3
12-04-00 03:00,1.4
12-04-00 02:00,1.6
12-04-00 01:00,1.8
12-04-00 00:00,1.7
11-04-00 23:00,1.8
11-04-00 22:00,2.7
11-04-00 21:00,2.1
11-04-00 20:00,2.2
11-04-00 19:00,
11-04-00 18:00,
11-04-00 17:00,
11-04-00 16:00,
11-04-00 15:00,
11-04-00 14:00,2.8
11-04-00 13:00,2.6
11-04-00 12:00,2.3
11-04-00 11:00,
11-04-00 10:00,
11-04-00 09:00,
11-04-00 08:00,
11-04-00 07:00,
11-04-00 06:00,
11-04-00 05:00,
11-04-00 04:00,
11-04-00 03:00,
11-04-00 02:00,
11-04-00 01:00,
11-04-00 00:00,
10-04-00 23:00,
10-04-00 22:00,
10-04-00 21:00,
10-04-00 20:00,
10-04-00 19:00,
10-04-00 18:00,
10-04-00 17:00,
10-04-00 16:00,
10-04-00 15:00,
10-04-00 14:00,
10-04-00 13:00,
10-04-00 12:00,
10-04-00 11:00,
10-04-00 10:00,2.8
10-04-00 09:00,3.8
10-04-00 08:00,4.5
10-04-00 07:00,7.1
10-04-00 06:00,5.2
10-04-00 05:00,2.6
10-04-00 04:00,2.9
10-04-00 03:00,3.4
10-04-00 02:00,3.5
10-04-00 01:00,2.6
10-04-00 00:00,2.4
09-04-00 23:00,2.8
09-04-00 22:00,3.4
09-04-00 21:00,6.0
09-04-00 20:00,6.4
09-04-00 19:00,3.2
09-04-00 18:00,1.8
09-04-00 17:00,1.6
09-04-00 16:00,1.6
09-04-00 15:00,1.4
09-04-00 14:00,1.5
09-04-00 13:00,1.5
09-04-00 12:00,1.9
09-04-00 11:00,2.3
09-04-00 10:00,3.2
09-04-00 09:00,2.9
09-04-00 08:00,2.5
09-04-00 07:00,2.3
09-04-00 06:00,2.2
09-04-00 05:00,2.1
09-04-00 04:00,1.8
09-04-00 03:00,2.0
09-04-00 02:00,2.6
09-04-00 01:00,3.3
09-04-00 00:00,4.4
08-04-00 23:00,4.8
08-04-00 22:00,4.2
08-04-00 21:00,3.6
08-04-00 20:00,2.4
08-04-00 19:00,2.0
08-04-00 18:00,1.2
08-04-00 17:00,1.2
08-04-00 16:00,1.1
08-04-00 15:00,1.1
08-04-00 14:00,1.7
08-04-00 13:00,1.4
08-04-00 12:00,1.5
08-04-00 11:00,1.8
08-04-00 10:00,2.6
08-04-00 09:00,5.2
08-04-00 08:00,4.0
08-04-00 07:00,4.2
08-04-00 06:00,4.9
08-04-00 05:00,4.4
08-04-00 04:00,1.9
08-04-00 03:00,1.9
08-04-00 02:00,1.4
08-04-00 01:00,1.1
08-04-00 00:00,1.1
07-04-00 23:00,1.7
07-04-00 22:00,1.9
07-04-00 21:00,1.6
07-04-00 20:00,2.0
07-04-00 19:00,1.6
07-04-00 18:00,2.1
07-04-00 17:00,2.3
07-04-00 16:00,2.3
07-04-00 15:00,2.4
07-04-00 14:00,2.5
07-04-00 13:00,2.0
07-04-00 12:00,
07-04-00 11:00,
07-04-00 10:00,
07-04-00 09:00,
07-04-00 08:00,2.3
07-04-00 07:00,3.3
07-04-00 06:00,2.3
07-04-00 05:00,1.2
07-04-00 04:00,0.9
07-04-00 03:00,0.9
07-04-00 02:00,0.9
07-04-00 01:00,1.0
07-04-00 00:00,1.0
06-04-00 23:00,1.4
06-04-00 22:00,2.1
06-04-00 21:00,2.3
06-04-00 20:00,
06-04-00 19:00,
06-04-00 18:00,
06-04-00 17:00,
06-04-00 16:00,
06-04-00 15:00,
06-04-00 14:00,
06-04-00 13:00,
06-04-00 12:00,
06-04-00 11:00,
06-04-00 10:00,
06-04-00 09:00,
06-04-00 08:00,
06-04-00 07:00,
06-04-00 06:00,
06-04-00 05:00,
06-04-00 04:00,
06-04-00 03:00,
06-04-00 02:00,
06-04-00 01:00,
06-04-00 00:00,
05-04-00 23:00,
05-04-00 22:00,
05-04-00 21:00,
05-04-00 20:00,
05-04-00 19:00,
05-04-00 18:00,
05-04-00 17:00,
05-04-00 16:00,
05-04-00 15:00,
05-04-00 14:00,
05-04-00 13:00,
05-04-00 12:00,
05-04-00 11:00,
05-04-00 10:00,2.4
05-04-00 09:00,3.1
05-04-00 08:00,7.5
05-04-00 07:00,14.9
05-04-00 06:00,
05-04-00 05:00,
05-04-00 04:00,
05-04-00 03:00,
05-04-00 02:00,
05-04-00 01:00,1.7
05-04-00 00:00,2.3
04-04-00 23:00,2.6
04-04-00 22:00,1.8
04-04-00 21:00,3.0
04-04-00 20:00,3.4
04-04-00 19:00,3.3
04-04-00 18:00,2.0
04-04-00 17:00,3.2
04-04-00 16:00,3.3
04-04-00 15:00,1.8
04-04-00 14:00,2.7
04-04-00 13:00,2.2
04-04-00 12:00,3.2
04-04-00 11:00,2.5
04-04-00 10:00,2.2
04-04-00 09:00,2.1
04-04-00 08:00,2.8
04-04-00 07:00,2.4
04-04-00 06:00,2.0
04-04-00 05:00,1.3
04-04-00 04:00,1.1
04-04-00 03:00,1.2
04-04-00 02:00,1.1
04-04-00 01:00,1.1
04-04-00 00:00,1.5
03-04-00 23:00,3.3
03-04-00 22:00,3.7
03-04-00 21:00,4.4
03-04-00 20:00,6.4
03-04-00 19:00,2.6
03-04-00 18:00,2.0
03-04-00 17:00,1.8
03-04-00 16:00,1.7
03-04-00 15:00,1.3
03-04-00 14:00,1.4
03-04-00 13:00,1.7
03-04-00 12:00,1.4
03-04-00 11:00,1.9
03-04-00 10:00,2.2
03-04-00 09:00,2.9
03-04-00 08:00,6.7
03-04-00 07:00,11.1
03-04-00 06:00,6.5
03-04-00 05:00,1.8
03-04-00 04:00,2.1
03-04-00 03:00,2.1
03-04-00 02:00,3.1
03-04-00 01:00,2.6
03-04-00 00:00,2.6
02-04-00 23:00,3.9
02-04-00 22:00,5.9
02-04-00 21:00,8.7
02-04-00 20:00,6.3
02-04-00 19:00,3.7
02-04-00 18:00,2.5
02-04-00 17:00,1.2
02-04-00 16:00,1.1
02-04-00 15:00,1.4
02-04-00 14:00,1.8
02-04-00 13:00,1.1
02-04-00 12:00,2.0
02-04-00 11:00,1.6
02-04-00 10:00,2.1
02-04-00 09:00,2.5
02-04-00 08:00,3.8
02-04-00 07:00,4.1
02-04-00 06:00,3.2
02-04-00 05:00,3.5
02-04-00 04:00,3.4
02-04-00 03:00,3.8
02-04-00 02:00,3.4
02-04-00 01:00,4.2
02-04-00 00:00,4.5
01-04-00 23:00,5.2
01-04-00 22:00,7.0
01-04-00 21:00,8.4
01-04-00 20:00,5.9
01-04-00 19:00,4.7
01-04-00 18:00,3.0
01-04-00 17:00,2.3
01-04-00 16:00,2.6
01-04-00 15:00,3.3
01-04-00 14:00,3.4
01-04-00 13:00,3.3
01-04-00 12:00,3.0
01-04-00 11:00,
01-04-00 10:00,
01-04-00 09:00,
01-04-00 08:00,
01-04-00 07:00,
01-04-00 06:00,2.8
01-04-00 05:00,2.6
01-04-00 04:00,3.1
01-04-00 03:00,2.4
01-04-00 02:00,2.6
01-04-00 01:00,2.6

