Datum Zeit,Goerlitz O3
,µg/m³
01-05-00 00:00,2
30-04-00 23:00,2
30-04-00 22:00,5
30-04-00 21:00,5
30-04-00 20:00,6
30-04-00 19:00,44
30-04-00 18:00,83
30-04-00 17:00,110
30-04-00 16:00,117
30-04-00 15:00,112
30-04-00 14:00,110
30-04-00 13:00,84
30-04-00 12:00,88
30-04-00 11:00,114
30-04-00 10:00,78
30-04-00 09:00,51
30-04-00 08:00,22
30-04-00 07:00,5
30-04-00 06:00,
30-04-00 05:00,5
30-04-00 04:00,4
30-04-00 03:00,7
30-04-00 02:00,6
30-04-00 01:00,7
30-04-00 00:00,23
29-04-00 23:00,8
29-04-00 22:00,5
29-04-00 21:00,17
29-04-00 20:00,86
29-04-00 19:00,69
29-04-00 18:00,72
29-04-00 17:00,80
29-04-00 16:00,90
29-04-00 15:00,96
29-04-00 14:00,95
29-04-00 13:00,96
29-04-00 12:00,97
29-04-00 11:00,99
29-04-00 10:00,97
29-04-00 09:00,102
29-04-00 08:00,97
29-04-00 07:00,
29-04-00 06:00,98
29-04-00 05:00,101
29-04-00 04:00,96
29-04-00 03:00,96
29-04-00 02:00,100
29-04-00 01:00,104
29-04-00 00:00,110
28-04-00 23:00,108
28-04-00 22:00,106
28-04-00 21:00,105
28-04-00 20:00,107
28-04-00 19:00,110
28-04-00 18:00,103
28-04-00 17:00,103
28-04-00 16:00,105
28-04-00 15:00,113
28-04-00 14:00,102
28-04-00 13:00,98
28-04-00 12:00,90
28-04-00 11:00,101
28-04-00 10:00,93
28-04-00 09:00,82
28-04-00 08:00,71
28-04-00 07:00,
28-04-00 06:00,81
28-04-00 05:00,87
28-04-00 04:00,94
28-04-00 03:00,100
28-04-00 02:00,100
28-04-00 01:00,102
28-04-00 00:00,98
27-04-00 23:00,99
27-04-00 22:00,104
27-04-00 21:00,104
27-04-00 20:00,103
27-04-00 19:00,106
27-04-00 18:00,110
27-04-00 17:00,118
27-04-00 16:00,89
27-04-00 15:00,104
27-04-00 14:00,96
27-04-00 13:00,91
27-04-00 12:00,97
27-04-00 11:00,92
27-04-00 10:00,78
27-04-00 09:00,51
27-04-00 08:00,
27-04-00 07:00,7
27-04-00 06:00,1
27-04-00 05:00,1
27-04-00 04:00,2
27-04-00 03:00,5
27-04-00 02:00,12
27-04-00 01:00,29
27-04-00 00:00,36
26-04-00 23:00,38
26-04-00 22:00,40
26-04-00 21:00,67
26-04-00 20:00,83
26-04-00 19:00,93
26-04-00 18:00,103
26-04-00 17:00,106
26-04-00 16:00,98
26-04-00 15:00,100
26-04-00 14:00,97
26-04-00 13:00,88
26-04-00 12:00,79
26-04-00 11:00,71
26-04-00 10:00,55
26-04-00 09:00,45
26-04-00 08:00,
26-04-00 07:00,9
26-04-00 06:00,13
26-04-00 05:00,26
26-04-00 04:00,52
26-04-00 03:00,62
26-04-00 02:00,56
26-04-00 01:00,51
26-04-00 00:00,39
25-04-00 23:00,32
25-04-00 22:00,41
25-04-00 21:00,44
25-04-00 20:00,49
25-04-00 19:00,43
25-04-00 18:00,38
25-04-00 17:00,32
25-04-00 16:00,26
25-04-00 15:00,27
25-04-00 14:00,21
25-04-00 13:00,21
25-04-00 12:00,28
25-04-00 11:00,31
25-04-00 10:00,33
25-04-00 09:00,
25-04-00 08:00,36
25-04-00 07:00,42
25-04-00 06:00,46
25-04-00 05:00,52
25-04-00 04:00,53
25-04-00 03:00,54
25-04-00 02:00,57
25-04-00 01:00,57
25-04-00 00:00,58
24-04-00 23:00,57
24-04-00 22:00,48
24-04-00 21:00,35
24-04-00 20:00,33
24-04-00 19:00,50
24-04-00 18:00,83
24-04-00 17:00,96
24-04-00 16:00,100
24-04-00 15:00,100
24-04-00 14:00,120
24-04-00 13:00,116
24-04-00 12:00,117
24-04-00 11:00,112
24-04-00 10:00,107
24-04-00 09:00,
24-04-00 08:00,110
24-04-00 07:00,94
24-04-00 06:00,94
24-04-00 05:00,99
24-04-00 04:00,94
24-04-00 03:00,57
24-04-00 02:00,54
24-04-00 01:00,55
24-04-00 00:00,48
23-04-00 23:00,84
23-04-00 22:00,52
23-04-00 21:00,50
23-04-00 20:00,85
23-04-00 19:00,104
23-04-00 18:00,109
23-04-00 17:00,122
23-04-00 16:00,119
23-04-00 15:00,126
23-04-00 14:00,121
23-04-00 13:00,117
23-04-00 12:00,118
23-04-00 11:00,110
23-04-00 10:00,
23-04-00 09:00,95
23-04-00 08:00,58
23-04-00 07:00,27
23-04-00 06:00,19
23-04-00 05:00,26
23-04-00 04:00,44
23-04-00 03:00,110
23-04-00 02:00,113
23-04-00 01:00,112
23-04-00 00:00,101
22-04-00 23:00,94
22-04-00 22:00,97
22-04-00 21:00,88
22-04-00 20:00,98
22-04-00 19:00,117
22-04-00 18:00,128
22-04-00 17:00,136
22-04-00 16:00,137
22-04-00 15:00,138
22-04-00 14:00,135
22-04-00 13:00,136
22-04-00 12:00,131
22-04-00 11:00,128
22-04-00 10:00,
22-04-00 09:00,58
22-04-00 08:00,13
22-04-00 07:00,7
22-04-00 06:00,3
22-04-00 05:00,6
22-04-00 04:00,7
22-04-00 03:00,10
22-04-00 02:00,8
22-04-00 01:00,18
22-04-00 00:00,9
21-04-00 23:00,17
21-04-00 22:00,23
21-04-00 21:00,32
21-04-00 20:00,57
21-04-00 19:00,
21-04-00 18:00,99
21-04-00 17:00,105
21-04-00 16:00,112
21-04-00 15:00,109
21-04-00 14:00,108
21-04-00 13:00,110
21-04-00 12:00,106
21-04-00 11:00,95
21-04-00 10:00,56
21-04-00 09:00,28
21-04-00 08:00,13
21-04-00 07:00,4
21-04-00 06:00,1
21-04-00 05:00,1
21-04-00 04:00,2
21-04-00 03:00,10
21-04-00 02:00,5
21-04-00 01:00,4
21-04-00 00:00,11
20-04-00 23:00,34
20-04-00 22:00,43
20-04-00 21:00,49
20-04-00 20:00,78
20-04-00 19:00,
20-04-00 18:00,94
20-04-00 17:00,86
20-04-00 16:00,82
20-04-00 15:00,77
20-04-00 14:00,63
20-04-00 13:00,57
20-04-00 12:00,49
20-04-00 11:00,43
20-04-00 10:00,43
20-04-00 09:00,28
20-04-00 08:00,25
20-04-00 07:00,16
20-04-00 06:00,13
20-04-00 05:00,28
20-04-00 04:00,34
20-04-00 03:00,40
20-04-00 02:00,43
20-04-00 01:00,45
20-04-00 00:00,40
19-04-00 23:00,43
19-04-00 22:00,41
19-04-00 21:00,41
19-04-00 20:00,49
19-04-00 19:00,
19-04-00 18:00,
19-04-00 17:00,92
19-04-00 16:00,
19-04-00 15:00,
19-04-00 14:00,116
19-04-00 13:00,101
19-04-00 12:00,89
19-04-00 11:00,73
19-04-00 10:00,62
19-04-00 09:00,47
19-04-00 08:00,40
19-04-00 07:00,38
19-04-00 06:00,46
19-04-00 05:00,57
19-04-00 04:00,66
19-04-00 03:00,66
19-04-00 02:00,56
19-04-00 01:00,59
19-04-00 00:00,68
18-04-00 23:00,57
18-04-00 22:00,50
18-04-00 21:00,15
18-04-00 20:00,39
18-04-00 19:00,32
18-04-00 18:00,64
18-04-00 17:00,55
18-04-00 16:00,
18-04-00 15:00,90
18-04-00 14:00,79
18-04-00 13:00,73
18-04-00 12:00,85
18-04-00 11:00,68
18-04-00 10:00,58
18-04-00 09:00,36
18-04-00 08:00,29
18-04-00 07:00,19
18-04-00 06:00,43
18-04-00 05:00,49
18-04-00 04:00,60
18-04-00 03:00,60
18-04-00 02:00,62
18-04-00 01:00,58
18-04-00 00:00,50
17-04-00 23:00,61
17-04-00 22:00,63
17-04-00 21:00,62
17-04-00 20:00,62
17-04-00 19:00,65
17-04-00 18:00,67
17-04-00 17:00,
17-04-00 16:00,
17-04-00 15:00,65
17-04-00 14:00,78
17-04-00 13:00,80
17-04-00 12:00,80
17-04-00 11:00,77
17-04-00 10:00,57
17-04-00 09:00,45
17-04-00 08:00,
17-04-00 07:00,5
17-04-00 06:00,3
17-04-00 05:00,5
17-04-00 04:00,15
17-04-00 03:00,17
17-04-00 02:00,8
17-04-00 01:00,25
17-04-00 00:00,33
16-04-00 23:00,8
16-04-00 22:00,11
16-04-00 21:00,10
16-04-00 20:00,24
16-04-00 19:00,57
16-04-00 18:00,85
16-04-00 17:00,87
16-04-00 16:00,95
16-04-00 15:00,86
16-04-00 14:00,86
16-04-00 13:00,87
16-04-00 12:00,87
16-04-00 11:00,81
16-04-00 10:00,77
16-04-00 09:00,
16-04-00 08:00,62
16-04-00 07:00,55
16-04-00 06:00,52
16-04-00 05:00,57
16-04-00 04:00,62
16-04-00 03:00,73
16-04-00 02:00,68
16-04-00 01:00,73
16-04-00 00:00,85
15-04-00 23:00,89
15-04-00 22:00,78
15-04-00 21:00,71
15-04-00 20:00,69
15-04-00 19:00,82
15-04-00 18:00,65
15-04-00 17:00,88
15-04-00 16:00,97
15-04-00 15:00,102
15-04-00 14:00,100
15-04-00 13:00,95
15-04-00 12:00,87
15-04-00 11:00,77
15-04-00 10:00,61
15-04-00 09:00,
15-04-00 08:00,57
15-04-00 07:00,65
15-04-00 06:00,40
15-04-00 05:00,18
15-04-00 04:00,9
15-04-00 03:00,6
15-04-00 02:00,13
15-04-00 01:00,8
15-04-00 00:00,10
14-04-00 23:00,6
14-04-00 22:00,10
14-04-00 21:00,18
14-04-00 20:00,30
14-04-00 19:00,45
14-04-00 18:00,36
14-04-00 17:00,31
14-04-00 16:00,39
14-04-00 15:00,55
14-04-00 14:00,58
14-04-00 13:00,50
14-04-00 12:00,46
14-04-00 11:00,43
14-04-00 10:00,
14-04-00 09:00,50
14-04-00 08:00,41
14-04-00 07:00,37
14-04-00 06:00,46
14-04-00 05:00,63
14-04-00 04:00,71
14-04-00 03:00,72
14-04-00 02:00,73
14-04-00 01:00,77
14-04-00 00:00,74
13-04-00 23:00,70
13-04-00 22:00,65
13-04-00 21:00,65
13-04-00 20:00,67
13-04-00 19:00,66
13-04-00 18:00,64
13-04-00 17:00,66
13-04-00 16:00,66
13-04-00 15:00,64
13-04-00 14:00,64
13-04-00 13:00,57
13-04-00 12:00,54
13-04-00 11:00,49
13-04-00 10:00,
13-04-00 09:00,51
13-04-00 08:00,52
13-04-00 07:00,36
13-04-00 06:00,15
13-04-00 05:00,27
13-04-00 04:00,32
13-04-00 03:00,38
13-04-00 02:00,63
13-04-00 01:00,54
13-04-00 00:00,53
12-04-00 23:00,59
12-04-00 22:00,66
12-04-00 21:00,61
12-04-00 20:00,59
12-04-00 19:00,60
12-04-00 18:00,28
12-04-00 17:00,
12-04-00 16:00,40
12-04-00 15:00,40
12-04-00 14:00,43
12-04-00 13:00,49
12-04-00 12:00,60
12-04-00 11:00,51
12-04-00 10:00,61
12-04-00 09:00,47
12-04-00 08:00,18
12-04-00 07:00,3
12-04-00 06:00,10
12-04-00 05:00,11
12-04-00 04:00,43
12-04-00 03:00,66
12-04-00 02:00,57
12-04-00 01:00,43
12-04-00 00:00,64
11-04-00 23:00,68
11-04-00 22:00,81
11-04-00 21:00,82
11-04-00 20:00,90
11-04-00 19:00,78
11-04-00 18:00,92
11-04-00 17:00,
11-04-00 16:00,77
11-04-00 15:00,68
11-04-00 14:00,65
11-04-00 13:00,61
11-04-00 12:00,53
11-04-00 11:00,40
11-04-00 10:00,24
11-04-00 09:00,11
11-04-00 08:00,5
11-04-00 07:00,3
11-04-00 06:00,3
11-04-00 05:00,5
11-04-00 04:00,6
11-04-00 03:00,20
11-04-00 02:00,22
11-04-00 01:00,23
11-04-00 00:00,35
10-04-00 23:00,42
10-04-00 22:00,51
10-04-00 21:00,58
10-04-00 20:00,65
