Datum Zeit,Collmberg PM10
,µg/m³
30-04-00,32
29-04-00,29
28-04-00,33
27-04-00,32
26-04-00,23
25-04-00,14
24-04-00,28
23-04-00,37
22-04-00,34
21-04-00,32
20-04-00,21
19-04-00,25
18-04-00,16
17-04-00,18
16-04-00,16
15-04-00,22
14-04-00,14
13-04-00,16
12-04-00,28
11-04-00,42
10-04-00,26
09-04-00,25
08-04-00,20
07-04-00,25
06-04-00,8
05-04-00,16
04-04-00,17
03-04-00,26
02-04-00,14
01-04-00,18

