Datum Zeit,Goerlitz NO
,µg/m³
01-05-00 00:00,48
30-04-00 23:00,59
30-04-00 22:00,53
30-04-00 21:00,58
30-04-00 20:00,47
30-04-00 19:00,39
30-04-00 18:00,9
30-04-00 17:00,9
30-04-00 16:00,1
30-04-00 15:00,7
30-04-00 14:00,
30-04-00 13:00,38
30-04-00 12:00,25
30-04-00 11:00,1
30-04-00 10:00,7
30-04-00 09:00,13
30-04-00 08:00,31
30-04-00 07:00,88
30-04-00 06:00,38
30-04-00 05:00,39
30-04-00 04:00,32
30-04-00 03:00,32
30-04-00 02:00,58
30-04-00 01:00,55
30-04-00 00:00,36
29-04-00 23:00,67
29-04-00 22:00,68
29-04-00 21:00,73
29-04-00 20:00,4
29-04-00 19:00,42
29-04-00 18:00,34
29-04-00 17:00,39
29-04-00 16:00,25
29-04-00 15:00,
29-04-00 14:00,26
29-04-00 13:00,27
29-04-00 12:00,22
29-04-00 11:00,13
29-04-00 10:00,14
29-04-00 09:00,7
29-04-00 08:00,4
29-04-00 07:00,1
29-04-00 06:00,1
29-04-00 05:00,1
29-04-00 04:00,1
29-04-00 03:00,1
29-04-00 02:00,1
29-04-00 01:00,1
29-04-00 00:00,1
28-04-00 23:00,1
28-04-00 22:00,1
28-04-00 21:00,1
28-04-00 20:00,1
28-04-00 19:00,1
28-04-00 18:00,9
28-04-00 17:00,13
28-04-00 16:00,15
28-04-00 15:00,
28-04-00 14:00,23
28-04-00 13:00,26
28-04-00 12:00,30
28-04-00 11:00,8
28-04-00 10:00,3
28-04-00 09:00,1
28-04-00 08:00,2
28-04-00 07:00,1
28-04-00 06:00,1
28-04-00 05:00,1
28-04-00 04:00,1
28-04-00 03:00,1
28-04-00 02:00,1
28-04-00 01:00,1
28-04-00 00:00,1
27-04-00 23:00,1
27-04-00 22:00,1
27-04-00 21:00,1
27-04-00 20:00,1
27-04-00 19:00,1
27-04-00 18:00,2
27-04-00 17:00,1
27-04-00 16:00,
27-04-00 15:00,19
27-04-00 14:00,29
27-04-00 13:00,23
27-04-00 12:00,12
27-04-00 11:00,8
27-04-00 10:00,2
27-04-00 09:00,46
27-04-00 08:00,94
27-04-00 07:00,123
27-04-00 06:00,168
27-04-00 05:00,68
27-04-00 04:00,41
27-04-00 03:00,27
27-04-00 02:00,50
27-04-00 01:00,28
27-04-00 00:00,11
26-04-00 23:00,1
26-04-00 22:00,15
26-04-00 21:00,1
26-04-00 20:00,1
26-04-00 19:00,1
26-04-00 18:00,1
26-04-00 17:00,2
26-04-00 16:00,
26-04-00 15:00,7
26-04-00 14:00,7
26-04-00 13:00,11
26-04-00 12:00,14
26-04-00 11:00,15
26-04-00 10:00,18
26-04-00 09:00,24
26-04-00 08:00,80
26-04-00 07:00,96
26-04-00 06:00,57
26-04-00 05:00,14
26-04-00 04:00,1
26-04-00 03:00,1
26-04-00 02:00,1
26-04-00 01:00,1
26-04-00 00:00,9
25-04-00 23:00,37
25-04-00 22:00,28
25-04-00 21:00,6
25-04-00 20:00,1
25-04-00 19:00,3
25-04-00 18:00,15
25-04-00 17:00,
25-04-00 16:00,72
25-04-00 15:00,86
25-04-00 14:00,107
25-04-00 13:00,120
25-04-00 12:00,87
25-04-00 11:00,86
25-04-00 10:00,70
25-04-00 09:00,80
25-04-00 08:00,84
25-04-00 07:00,58
25-04-00 06:00,51
25-04-00 05:00,25
25-04-00 04:00,13
25-04-00 03:00,7
25-04-00 02:00,6
25-04-00 01:00,6
25-04-00 00:00,9
24-04-00 23:00,9
24-04-00 22:00,19
24-04-00 21:00,19
24-04-00 20:00,20
24-04-00 19:00,22
24-04-00 18:00,24
24-04-00 17:00,
24-04-00 16:00,15
24-04-00 15:00,25
24-04-00 14:00,16
24-04-00 13:00,21
24-04-00 12:00,17
24-04-00 11:00,21
24-04-00 10:00,20
24-04-00 09:00,10
24-04-00 08:00,3
24-04-00 07:00,4
24-04-00 06:00,1
24-04-00 05:00,1
24-04-00 04:00,1
24-04-00 03:00,2
24-04-00 02:00,7
24-04-00 01:00,8
24-04-00 00:00,24
23-04-00 23:00,8
23-04-00 22:00,18
23-04-00 21:00,30
23-04-00 20:00,20
23-04-00 19:00,10
23-04-00 18:00,
23-04-00 17:00,17
23-04-00 16:00,25
23-04-00 15:00,18
23-04-00 14:00,19
23-04-00 13:00,17
23-04-00 12:00,17
23-04-00 11:00,23
23-04-00 10:00,17
23-04-00 09:00,12
23-04-00 08:00,16
23-04-00 07:00,19
23-04-00 06:00,19
23-04-00 05:00,25
23-04-00 04:00,14
