Datum Zeit,Annaberg-Buchholz NO
,µg/m³
01-05-00 00:00,9
30-04-00 23:00,16
30-04-00 22:00,9
30-04-00 21:00,9
30-04-00 20:00,4
30-04-00 19:00,12
30-04-00 18:00,15
30-04-00 17:00,10
30-04-00 16:00,9
30-04-00 15:00,5
30-04-00 14:00,6
30-04-00 13:00,13
30-04-00 12:00,8
30-04-00 11:00,12
30-04-00 10:00,10
30-04-00 09:00,6
30-04-00 08:00,10
30-04-00 07:00,5
30-04-00 06:00,9
30-04-00 05:00,12
30-04-00 04:00,2
30-04-00 03:00,
30-04-00 02:00,2
30-04-00 01:00,2
30-04-00 00:00,4
29-04-00 23:00,14
29-04-00 22:00,13
29-04-00 21:00,14
29-04-00 20:00,13
29-04-00 19:00,11
29-04-00 18:00,14
29-04-00 17:00,15
29-04-00 16:00,12
29-04-00 15:00,19
29-04-00 14:00,12
29-04-00 13:00,16
29-04-00 12:00,15
29-04-00 11:00,20
29-04-00 10:00,33
29-04-00 09:00,24
29-04-00 08:00,21
29-04-00 07:00,10
29-04-00 06:00,14
29-04-00 05:00,11
29-04-00 04:00,12
29-04-00 03:00,
29-04-00 02:00,10
29-04-00 01:00,4
29-04-00 00:00,5
28-04-00 23:00,6
28-04-00 22:00,9
28-04-00 21:00,11
28-04-00 20:00,16
28-04-00 19:00,13
28-04-00 18:00,18
28-04-00 17:00,19
28-04-00 16:00,25
28-04-00 15:00,29
28-04-00 14:00,29
28-04-00 13:00,35
28-04-00 12:00,27
28-04-00 11:00,32
28-04-00 10:00,31
28-04-00 09:00,27
28-04-00 08:00,35
28-04-00 07:00,40
28-04-00 06:00,25
28-04-00 05:00,6
28-04-00 04:00,
28-04-00 03:00,1
28-04-00 02:00,3
28-04-00 01:00,1
28-04-00 00:00,1
27-04-00 23:00,5
27-04-00 22:00,3
27-04-00 21:00,4
27-04-00 20:00,6
27-04-00 19:00,17
27-04-00 18:00,19
27-04-00 17:00,14
27-04-00 16:00,23
27-04-00 15:00,23
27-04-00 14:00,24
27-04-00 13:00,22
27-04-00 12:00,29
27-04-00 11:00,30
27-04-00 10:00,32
27-04-00 09:00,29
27-04-00 08:00,50
27-04-00 07:00,105
27-04-00 06:00,144
27-04-00 05:00,38
27-04-00 04:00,
27-04-00 03:00,14
27-04-00 02:00,21
27-04-00 01:00,6
27-04-00 00:00,1
26-04-00 23:00,7
26-04-00 22:00,8
26-04-00 21:00,18
26-04-00 20:00,16
26-04-00 19:00,16
26-04-00 18:00,22
26-04-00 17:00,23
26-04-00 16:00,25
26-04-00 15:00,24
26-04-00 14:00,22
26-04-00 13:00,27
26-04-00 12:00,26
26-04-00 11:00,27
26-04-00 10:00,32
26-04-00 09:00,38
26-04-00 08:00,56
26-04-00 07:00,131
26-04-00 06:00,130
26-04-00 05:00,
26-04-00 04:00,1
26-04-00 03:00,5
26-04-00 02:00,1
26-04-00 01:00,5
26-04-00 00:00,8
25-04-00 23:00,13
25-04-00 22:00,17
25-04-00 21:00,15
25-04-00 20:00,9
25-04-00 19:00,21
25-04-00 18:00,19
25-04-00 17:00,17
25-04-00 16:00,16
25-04-00 15:00,23
25-04-00 14:00,14
25-04-00 13:00,18
25-04-00 12:00,17
25-04-00 11:00,19
25-04-00 10:00,22
25-04-00 09:00,18
25-04-00 08:00,15
25-04-00 07:00,9
25-04-00 06:00,15
25-04-00 05:00,
25-04-00 04:00,3
25-04-00 03:00,3
25-04-00 02:00,1
25-04-00 01:00,3
25-04-00 00:00,1
24-04-00 23:00,1
24-04-00 22:00,3
24-04-00 21:00,2
24-04-00 20:00,2
24-04-00 19:00,2
24-04-00 18:00,3
24-04-00 17:00,3
24-04-00 16:00,3
24-04-00 15:00,3
24-04-00 14:00,3
24-04-00 13:00,5
24-04-00 12:00,2
24-04-00 11:00,5
24-04-00 10:00,3
24-04-00 09:00,2
24-04-00 08:00,1
24-04-00 07:00,1
24-04-00 06:00,
24-04-00 05:00,1
24-04-00 04:00,1
24-04-00 03:00,1
24-04-00 02:00,2
24-04-00 01:00,5
24-04-00 00:00,7
23-04-00 23:00,16
23-04-00 22:00,11
23-04-00 21:00,15
23-04-00 20:00,17
23-04-00 19:00,8
23-04-00 18:00,7
23-04-00 17:00,11
23-04-00 16:00,9
23-04-00 15:00,10
23-04-00 14:00,11
23-04-00 13:00,17
23-04-00 12:00,11
23-04-00 11:00,17
23-04-00 10:00,10
23-04-00 09:00,11
23-04-00 08:00,16
23-04-00 07:00,3
23-04-00 06:00,
23-04-00 05:00,3
23-04-00 04:00,3
23-04-00 03:00,5
23-04-00 02:00,2
23-04-00 01:00,4
23-04-00 00:00,6
22-04-00 23:00,14
22-04-00 22:00,13
22-04-00 21:00,14
22-04-00 20:00,19
22-04-00 19:00,17
22-04-00 18:00,11
22-04-00 17:00,12
22-04-00 16:00,13
22-04-00 15:00,8
22-04-00 14:00,11
22-04-00 13:00,12
22-04-00 12:00,10
22-04-00 11:00,18
22-04-00 10:00,24
22-04-00 09:00,35
22-04-00 08:00,59
22-04-00 07:00,
22-04-00 06:00,6
22-04-00 05:00,4
22-04-00 04:00,6
22-04-00 03:00,6
22-04-00 02:00,5
22-04-00 01:00,4
22-04-00 00:00,8
21-04-00 23:00,12
21-04-00 22:00,17
21-04-00 21:00,16
21-04-00 20:00,18
21-04-00 19:00,7
21-04-00 18:00,8
21-04-00 17:00,9
21-04-00 16:00,7
21-04-00 15:00,7
21-04-00 14:00,5
21-04-00 13:00,4
21-04-00 12:00,4
21-04-00 11:00,7
21-04-00 10:00,8
21-04-00 09:00,9
21-04-00 08:00,15
21-04-00 07:00,
21-04-00 06:00,2
21-04-00 05:00,1
21-04-00 04:00,2
21-04-00 03:00,2
21-04-00 02:00,2
21-04-00 01:00,7
21-04-00 00:00,21
20-04-00 23:00,18
20-04-00 22:00,16
20-04-00 21:00,35
20-04-00 20:00,37
20-04-00 19:00,14
20-04-00 18:00,18
20-04-00 17:00,16
20-04-00 16:00,15
20-04-00 15:00,12
20-04-00 14:00,20
20-04-00 13:00,15
20-04-00 12:00,20
20-04-00 11:00,26
20-04-00 10:00,20
20-04-00 09:00,32
20-04-00 08:00,
20-04-00 07:00,88
20-04-00 06:00,96
20-04-00 05:00,32
20-04-00 04:00,14
20-04-00 03:00,5
20-04-00 02:00,2
20-04-00 01:00,3
20-04-00 00:00,1
19-04-00 23:00,4
19-04-00 22:00,6
19-04-00 21:00,2
19-04-00 20:00,4
19-04-00 19:00,11
19-04-00 18:00,19
19-04-00 17:00,20
19-04-00 16:00,16
19-04-00 15:00,17
19-04-00 14:00,19
19-04-00 13:00,14
19-04-00 12:00,20
19-04-00 11:00,40
19-04-00 10:00,35
19-04-00 09:00,30
19-04-00 08:00,
19-04-00 07:00,458
19-04-00 06:00,241
19-04-00 05:00,128
19-04-00 04:00,16
19-04-00 03:00,8
19-04-00 02:00,5
19-04-00 01:00,2
19-04-00 00:00,7
18-04-00 23:00,8
18-04-00 22:00,5
18-04-00 21:00,23
18-04-00 20:00,14
18-04-00 19:00,16
18-04-00 18:00,35
18-04-00 17:00,21
18-04-00 16:00,26
18-04-00 15:00,28
18-04-00 14:00,24
18-04-00 13:00,16
18-04-00 12:00,23
18-04-00 11:00,23
18-04-00 10:00,
18-04-00 09:00,24
18-04-00 08:00,47
18-04-00 07:00,72
18-04-00 06:00,74
18-04-00 05:00,17
18-04-00 04:00,6
18-04-00 03:00,3
18-04-00 02:00,1
18-04-00 01:00,1
18-04-00 00:00,1
17-04-00 23:00,1
17-04-00 22:00,2
17-04-00 21:00,4
17-04-00 20:00,3
17-04-00 19:00,4
17-04-00 18:00,15
17-04-00 17:00,9
