Datum Zeit,Dresden-Nord SO2
,µg/m³
01-05-00 00:00,
30-04-00 23:00,1.0
30-04-00 22:00,3.0
30-04-00 21:00,5.6
30-04-00 20:00,4.5
30-04-00 19:00,1.6
30-04-00 18:00,1.4
30-04-00 17:00,1.9
30-04-00 16:00,1.3
30-04-00 15:00,3.1
30-04-00 14:00,3.7
30-04-00 13:00,3.4
30-04-00 12:00,4.2
30-04-00 11:00,4.4
30-04-00 10:00,4.5
30-04-00 09:00,4.8
30-04-00 08:00,4.6
30-04-00 07:00,4.7
30-04-00 06:00,3.7
30-04-00 05:00,3.4
30-04-00 04:00,2.1
30-04-00 03:00,
30-04-00 02:00,2.4
30-04-00 01:00,3.0
30-04-00 00:00,
29-04-00 23:00,6.3
29-04-00 22:00,5.8
29-04-00 21:00,5.9
29-04-00 20:00,5.0
29-04-00 19:00,6.1
29-04-00 18:00,6.0
29-04-00 17:00,6.2
29-04-00 16:00,6.3
29-04-00 15:00,6.5
29-04-00 14:00,8.5
29-04-00 13:00,9.5
29-04-00 12:00,11.4
29-04-00 11:00,10.5
29-04-00 10:00,8.8
29-04-00 09:00,9.2
29-04-00 08:00,8.1
29-04-00 07:00,7.8
29-04-00 06:00,5.8
29-04-00 05:00,5.1
29-04-00 04:00,4.8
29-04-00 03:00,
29-04-00 02:00,6.3
29-04-00 01:00,7.5
29-04-00 00:00,
28-04-00 23:00,6.9
28-04-00 22:00,6.4
28-04-00 21:00,7.7
28-04-00 20:00,7.9
28-04-00 19:00,7.8
28-04-00 18:00,7.5
28-04-00 17:00,7.5
28-04-00 16:00,6.8
28-04-00 15:00,7.0
28-04-00 14:00,5.8
28-04-00 13:00,5.1
28-04-00 12:00,5.7
28-04-00 11:00,7.0
28-04-00 10:00,9.4
28-04-00 09:00,12.2
28-04-00 08:00,12.8
28-04-00 07:00,10.9
28-04-00 06:00,8.2
28-04-00 05:00,9.1
28-04-00 04:00,
28-04-00 03:00,9.9
28-04-00 02:00,10.7
28-04-00 01:00,9.6
28-04-00 00:00,
27-04-00 23:00,8.0
27-04-00 22:00,6.7
27-04-00 21:00,5.8
27-04-00 20:00,7.3
27-04-00 19:00,6.5
27-04-00 18:00,5.9
27-04-00 17:00,6.0
27-04-00 16:00,6.5
27-04-00 15:00,7.3
27-04-00 14:00,7.8
27-04-00 13:00,7.6
27-04-00 12:00,8.2
27-04-00 11:00,7.5
27-04-00 10:00,7.9
27-04-00 09:00,7.5
27-04-00 08:00,7.5
27-04-00 07:00,7.1
27-04-00 06:00,5.6
27-04-00 05:00,5.0
27-04-00 04:00,
27-04-00 03:00,4.7
27-04-00 02:00,4.7
27-04-00 01:00,4.2
27-04-00 00:00,
26-04-00 23:00,1.2
26-04-00 22:00,2.0
26-04-00 21:00,1.4
26-04-00 20:00,4.6
26-04-00 19:00,5.9
26-04-00 18:00,6.5
26-04-00 17:00,7.9
26-04-00 16:00,8.3
26-04-00 15:00,8.6
26-04-00 14:00,8.8
26-04-00 13:00,9.0
26-04-00 12:00,12.3
26-04-00 11:00,16.3
26-04-00 10:00,10.4
26-04-00 09:00,7.4
26-04-00 08:00,7.0
26-04-00 07:00,3.9
26-04-00 06:00,1.8
26-04-00 05:00,
26-04-00 04:00,1.0
26-04-00 03:00,1.0
26-04-00 02:00,1.0
26-04-00 01:00,1.0
26-04-00 00:00,
25-04-00 23:00,1.1
25-04-00 22:00,1.0
25-04-00 21:00,1.0
25-04-00 20:00,1.0
25-04-00 19:00,1.2
25-04-00 18:00,1.3
25-04-00 17:00,1.0
25-04-00 16:00,1.2
25-04-00 15:00,1.7
25-04-00 14:00,1.0
25-04-00 13:00,1.3
25-04-00 12:00,1.4
25-04-00 11:00,2.0
25-04-00 10:00,1.3
25-04-00 09:00,1.2
25-04-00 08:00,1.0
25-04-00 07:00,1.9
25-04-00 06:00,1.2
25-04-00 05:00,
25-04-00 04:00,1.0
25-04-00 03:00,1.2
25-04-00 02:00,1.0
25-04-00 01:00,1.0
25-04-00 00:00,
24-04-00 23:00,1.0
24-04-00 22:00,1.0
24-04-00 21:00,1.0
24-04-00 20:00,1.0
24-04-00 19:00,1.0
24-04-00 18:00,1.0
24-04-00 17:00,1.0
24-04-00 16:00,1.0
24-04-00 15:00,1.0
24-04-00 14:00,1.0
24-04-00 13:00,1.0
24-04-00 12:00,1.0
24-04-00 11:00,1.0
24-04-00 10:00,2.0
24-04-00 09:00,10.4
24-04-00 08:00,8.9
24-04-00 07:00,5.4
24-04-00 06:00,
24-04-00 05:00,6.0
24-04-00 04:00,4.9
24-04-00 03:00,4.4
24-04-00 02:00,4.4
24-04-00 01:00,4.7
24-04-00 00:00,
23-04-00 23:00,3.4
23-04-00 22:00,3.7
23-04-00 21:00,3.7
23-04-00 20:00,4.4
23-04-00 19:00,3.9
23-04-00 18:00,6.1
23-04-00 17:00,7.1
23-04-00 16:00,7.0
23-04-00 15:00,8.5
23-04-00 14:00,9.9
23-04-00 13:00,11.1
23-04-00 12:00,9.5
23-04-00 11:00,7.1
23-04-00 10:00,5.4
23-04-00 09:00,6.5
23-04-00 08:00,6.0
23-04-00 07:00,6.6
23-04-00 06:00,
23-04-00 05:00,5.4
23-04-00 04:00,5.2
23-04-00 03:00,4.3
23-04-00 02:00,4.1
23-04-00 01:00,4.2
23-04-00 00:00,
22-04-00 23:00,5.5
22-04-00 22:00,6.6
22-04-00 21:00,4.3
22-04-00 20:00,5.1
22-04-00 19:00,5.8
22-04-00 18:00,6.4
22-04-00 17:00,5.2
22-04-00 16:00,5.5
22-04-00 15:00,5.9
22-04-00 14:00,6.8
22-04-00 13:00,11.6
22-04-00 12:00,16.3
22-04-00 11:00,6.8
22-04-00 10:00,6.0
22-04-00 09:00,5.7
22-04-00 08:00,5.8
22-04-00 07:00,
22-04-00 06:00,4.1
22-04-00 05:00,3.3
22-04-00 04:00,2.9
22-04-00 03:00,3.1
22-04-00 02:00,3.6
22-04-00 01:00,3.9
22-04-00 00:00,
21-04-00 23:00,2.7
21-04-00 22:00,3.2
21-04-00 21:00,3.5
21-04-00 20:00,2.9
21-04-00 19:00,2.9
21-04-00 18:00,2.8
21-04-00 17:00,3.6
21-04-00 16:00,4.5
21-04-00 15:00,5.1
21-04-00 14:00,13.6
21-04-00 13:00,16.8
21-04-00 12:00,14.4
21-04-00 11:00,17.6
21-04-00 10:00,16.7
21-04-00 09:00,12.1
21-04-00 08:00,6.2
21-04-00 07:00,
21-04-00 06:00,3.0
21-04-00 05:00,3.4
21-04-00 04:00,2.7
21-04-00 03:00,2.1
21-04-00 02:00,2.9
21-04-00 01:00,3.0
21-04-00 00:00,
20-04-00 23:00,3.4
20-04-00 22:00,5.1
20-04-00 21:00,5.9
20-04-00 20:00,6.4
20-04-00 19:00,3.2
20-04-00 18:00,1.9
20-04-00 17:00,2.0
20-04-00 16:00,2.6
20-04-00 15:00,3.5
20-04-00 14:00,3.7
20-04-00 13:00,3.8
20-04-00 12:00,4.9
20-04-00 11:00,8.5
20-04-00 10:00,9.8
20-04-00 09:00,8.9
20-04-00 08:00,
20-04-00 07:00,6.2
20-04-00 06:00,5.1
20-04-00 05:00,3.9
20-04-00 04:00,4.2
20-04-00 03:00,4.1
20-04-00 02:00,5.0
20-04-00 01:00,5.4
20-04-00 00:00,
19-04-00 23:00,3.9
19-04-00 22:00,2.5
19-04-00 21:00,3.8
19-04-00 20:00,3.9
19-04-00 19:00,4.0
19-04-00 18:00,3.5
19-04-00 17:00,6.4
19-04-00 16:00,9.7
19-04-00 15:00,11.4
19-04-00 14:00,12.1
19-04-00 13:00,13.6
19-04-00 12:00,13.8
19-04-00 11:00,12.2
19-04-00 10:00,8.2
19-04-00 09:00,8.0
19-04-00 08:00,
19-04-00 07:00,3.1
19-04-00 06:00,2.4
19-04-00 05:00,2.0
19-04-00 04:00,2.2
19-04-00 03:00,2.4
19-04-00 02:00,1.0
19-04-00 01:00,1.0
19-04-00 00:00,
18-04-00 23:00,2.9
18-04-00 22:00,2.0
18-04-00 21:00,3.3
18-04-00 20:00,3.5
18-04-00 19:00,4.2
18-04-00 18:00,3.2
18-04-00 17:00,2.4
18-04-00 16:00,3.7
18-04-00 15:00,3.5
18-04-00 14:00,4.3
18-04-00 13:00,4.4
18-04-00 12:00,4.0
18-04-00 11:00,3.9
18-04-00 10:00,5.2
18-04-00 09:00,4.1
18-04-00 08:00,
18-04-00 07:00,1.9
18-04-00 06:00,1.4
18-04-00 05:00,1.1
18-04-00 04:00,1.4
18-04-00 03:00,1.2
18-04-00 02:00,1.8
18-04-00 01:00,1.6
18-04-00 00:00,
17-04-00 23:00,5.3
17-04-00 22:00,5.2
17-04-00 21:00,4.7
17-04-00 20:00,5.8
17-04-00 19:00,6.3
17-04-00 18:00,7.2
17-04-00 17:00,4.6
17-04-00 16:00,5.6
17-04-00 15:00,11.8
17-04-00 14:00,9.1
17-04-00 13:00,
17-04-00 12:00,
17-04-00 11:00,
17-04-00 10:00,
17-04-00 09:00,
17-04-00 08:00,
17-04-00 07:00,
17-04-00 06:00,
17-04-00 05:00,
17-04-00 04:00,
17-04-00 03:00,
17-04-00 02:00,
17-04-00 01:00,
17-04-00 00:00,
16-04-00 23:00,
16-04-00 22:00,
16-04-00 21:00,
16-04-00 20:00,
16-04-00 19:00,
16-04-00 18:00,
16-04-00 17:00,
16-04-00 16:00,
16-04-00 15:00,
16-04-00 14:00,
16-04-00 13:00,
16-04-00 12:00,
16-04-00 11:00,
16-04-00 10:00,
16-04-00 09:00,
16-04-00 08:00,
16-04-00 07:00,
16-04-00 06:00,
16-04-00 05:00,
16-04-00 04:00,
16-04-00 03:00,
16-04-00 02:00,
16-04-00 01:00,
16-04-00 00:00,
15-04-00 23:00,
15-04-00 22:00,
15-04-00 21:00,
15-04-00 20:00,
15-04-00 19:00,
15-04-00 18:00,
15-04-00 17:00,
15-04-00 16:00,
15-04-00 15:00,
15-04-00 14:00,
15-04-00 13:00,
15-04-00 12:00,
15-04-00 11:00,
15-04-00 10:00,
15-04-00 09:00,
15-04-00 08:00,
15-04-00 07:00,
15-04-00 06:00,
15-04-00 05:00,
15-04-00 04:00,
15-04-00 03:00,
15-04-00 02:00,
15-04-00 01:00,
15-04-00 00:00,
14-04-00 23:00,
14-04-00 22:00,
14-04-00 21:00,
14-04-00 20:00,
14-04-00 19:00,
14-04-00 18:00,
14-04-00 17:00,
14-04-00 16:00,
14-04-00 15:00,
14-04-00 14:00,
14-04-00 13:00,
14-04-00 12:00,
14-04-00 11:00,
14-04-00 10:00,
14-04-00 09:00,
14-04-00 08:00,
14-04-00 07:00,
14-04-00 06:00,
14-04-00 05:00,
14-04-00 04:00,
14-04-00 03:00,
14-04-00 02:00,
14-04-00 01:00,
14-04-00 00:00,
13-04-00 23:00,
13-04-00 22:00,
13-04-00 21:00,
13-04-00 20:00,
13-04-00 19:00,
13-04-00 18:00,
13-04-00 17:00,
13-04-00 16:00,
13-04-00 15:00,
13-04-00 14:00,
13-04-00 13:00,
13-04-00 12:00,
13-04-00 11:00,
13-04-00 10:00,
13-04-00 09:00,
13-04-00 08:00,
13-04-00 07:00,
13-04-00 06:00,
13-04-00 05:00,
13-04-00 04:00,
13-04-00 03:00,
13-04-00 02:00,
13-04-00 01:00,
13-04-00 00:00,
12-04-00 23:00,
12-04-00 22:00,
12-04-00 21:00,
12-04-00 20:00,
12-04-00 19:00,
12-04-00 18:00,
12-04-00 17:00,
12-04-00 16:00,
12-04-00 15:00,
12-04-00 14:00,
12-04-00 13:00,
12-04-00 12:00,
12-04-00 11:00,
12-04-00 10:00,
12-04-00 09:00,
12-04-00 08:00,
12-04-00 07:00,
12-04-00 06:00,
12-04-00 05:00,
12-04-00 04:00,
12-04-00 03:00,
12-04-00 02:00,
12-04-00 01:00,
12-04-00 00:00,
11-04-00 23:00,
11-04-00 22:00,
11-04-00 21:00,
11-04-00 20:00,
11-04-00 19:00,
11-04-00 18:00,
11-04-00 17:00,
11-04-00 16:00,
11-04-00 15:00,
11-04-00 14:00,
11-04-00 13:00,
11-04-00 12:00,
11-04-00 11:00,
11-04-00 10:00,
11-04-00 09:00,
11-04-00 08:00,
11-04-00 07:00,
11-04-00 06:00,
11-04-00 05:00,
11-04-00 04:00,
11-04-00 03:00,
11-04-00 02:00,
11-04-00 01:00,
11-04-00 00:00,
10-04-00 23:00,
10-04-00 22:00,
10-04-00 21:00,
10-04-00 20:00,
10-04-00 19:00,
10-04-00 18:00,
10-04-00 17:00,
10-04-00 16:00,
10-04-00 15:00,8.8
10-04-00 14:00,6.8
10-04-00 13:00,10.5
10-04-00 12:00,30.1
10-04-00 11:00,11.4
10-04-00 10:00,10.7
10-04-00 09:00,11.5
10-04-00 08:00,9.6
10-04-00 07:00,5.5
10-04-00 06:00,4.4
10-04-00 05:00,3.4
10-04-00 04:00,2.6
10-04-00 03:00,2.9
10-04-00 02:00,3.5
10-04-00 01:00,3.0
10-04-00 00:00,4.1
09-04-00 23:00,1.5
09-04-00 22:00,1.2
09-04-00 21:00,1.0
09-04-00 20:00,1.2
09-04-00 19:00,2.1
09-04-00 18:00,3.0
09-04-00 17:00,3.0
09-04-00 16:00,
09-04-00 15:00,2.0
09-04-00 14:00,2.3
09-04-00 13:00,1.6
09-04-00 12:00,2.0
09-04-00 11:00,1.8
09-04-00 10:00,2.4
09-04-00 09:00,3.8
09-04-00 08:00,3.6
09-04-00 07:00,3.3
09-04-00 06:00,1.9
09-04-00 05:00,1.0
