Datum Zeit,Klingenthal NO2
,µg/m³
01-05-00 00:00,14
30-04-00 23:00,19
30-04-00 22:00,16
30-04-00 21:00,17
30-04-00 20:00,20
30-04-00 19:00,22
30-04-00 18:00,26
30-04-00 17:00,22
30-04-00 16:00,14
30-04-00 15:00,22
30-04-00 14:00,9
30-04-00 13:00,
30-04-00 12:00,9
30-04-00 11:00,11
30-04-00 10:00,14
30-04-00 09:00,9
30-04-00 08:00,10
30-04-00 07:00,9
30-04-00 06:00,9
30-04-00 05:00,8
30-04-00 04:00,12
30-04-00 03:00,10
30-04-00 02:00,10
30-04-00 01:00,10
30-04-00 00:00,15
29-04-00 23:00,13
29-04-00 22:00,8
29-04-00 21:00,7
29-04-00 20:00,8
29-04-00 19:00,7
29-04-00 18:00,12
29-04-00 17:00,10
29-04-00 16:00,8
29-04-00 15:00,8
29-04-00 14:00,13
29-04-00 13:00,
29-04-00 12:00,18
29-04-00 11:00,18
29-04-00 10:00,15
29-04-00 09:00,17
29-04-00 08:00,19
29-04-00 07:00,44
29-04-00 06:00,27
29-04-00 05:00,17
29-04-00 04:00,18
29-04-00 03:00,17
29-04-00 02:00,14
29-04-00 01:00,8
29-04-00 00:00,8
28-04-00 23:00,7
28-04-00 22:00,6
28-04-00 21:00,7
28-04-00 20:00,8
28-04-00 19:00,8
28-04-00 18:00,11
28-04-00 17:00,12
28-04-00 16:00,15
28-04-00 15:00,15
28-04-00 14:00,
28-04-00 13:00,11
28-04-00 12:00,10
28-04-00 11:00,13
28-04-00 10:00,14
28-04-00 09:00,13
28-04-00 08:00,16
28-04-00 07:00,21
28-04-00 06:00,11
28-04-00 05:00,10
28-04-00 04:00,7
28-04-00 03:00,7
28-04-00 02:00,7
28-04-00 01:00,7
28-04-00 00:00,6
27-04-00 23:00,7
27-04-00 22:00,6
27-04-00 21:00,7
27-04-00 20:00,11
27-04-00 19:00,17
27-04-00 18:00,15
27-04-00 17:00,18
27-04-00 16:00,15
27-04-00 15:00,15
27-04-00 14:00,
27-04-00 13:00,17
27-04-00 12:00,12
27-04-00 11:00,12
27-04-00 10:00,14
27-04-00 09:00,17
27-04-00 08:00,29
27-04-00 07:00,31
27-04-00 06:00,19
27-04-00 05:00,16
27-04-00 04:00,11
27-04-00 03:00,10
27-04-00 02:00,10
27-04-00 01:00,9
27-04-00 00:00,11
26-04-00 23:00,15
26-04-00 22:00,17
26-04-00 21:00,19
26-04-00 20:00,16
26-04-00 19:00,10
26-04-00 18:00,12
