Datum Zeit,Leipzig-Mitte O3
07-04-00 12:00,
07-04-00 11:00,
07-04-00 10:00,
07-04-00 09:00,27
07-04-00 08:00,16
07-04-00 07:00,7
07-04-00 06:00,
07-04-00 05:00,13
07-04-00 04:00,21
07-04-00 03:00,22
07-04-00 02:00,22
07-04-00 01:00,18
07-04-00 00:00,23
06-04-00 23:00,
06-04-00 22:00,34
06-04-00 21:00,35
06-04-00 20:00,35
06-04-00 19:00,38
06-04-00 18:00,50
06-04-00 17:00,49
06-04-00 16:00,
06-04-00 15:00,51
06-04-00 14:00,
06-04-00 13:00,45
06-04-00 12:00,
06-04-00 11:00,45
06-04-00 10:00,37
06-04-00 09:00,23
06-04-00 08:00,16
06-04-00 07:00,15
06-04-00 06:00,25
06-04-00 05:00,
06-04-00 04:00,52
06-04-00 03:00,55
06-04-00 02:00,54
06-04-00 01:00,57
06-04-00 00:00,57
05-04-00 23:00,43
05-04-00 22:00,52
05-04-00 21:00,48
05-04-00 20:00,25
05-04-00 19:00,29
05-04-00 18:00,32
05-04-00 17:00,33
05-04-00 16:00,25
05-04-00 15:00,28
05-04-00 14:00,21
05-04-00 13:00,18
05-04-00 12:00,18
05-04-00 11:00,22
05-04-00 10:00,17
05-04-00 09:00,20
05-04-00 08:00,9
05-04-00 07:00,3
05-04-00 06:00,3
05-04-00 05:00,
05-04-00 04:00,18
05-04-00 03:00,16
05-04-00 02:00,25
05-04-00 01:00,12
05-04-00 00:00,14
04-04-00 23:00,35
04-04-00 22:00,19
04-04-00 21:00,26
04-04-00 20:00,37
04-04-00 19:00,35
04-04-00 18:00,56
04-04-00 17:00,60
04-04-00 16:00,52
04-04-00 15:00,57
04-04-00 14:00,48
04-04-00 13:00,38
04-04-00 12:00,21
04-04-00 11:00,42
04-04-00 10:00,35
04-04-00 09:00,6
04-04-00 08:00,4
04-04-00 07:00,1
04-04-00 06:00,
04-04-00 05:00,9
04-04-00 04:00,9
04-04-00 03:00,19
04-04-00 02:00,34
04-04-00 01:00,34
04-04-00 00:00,35
03-04-00 23:00,37
03-04-00 22:00,35
03-04-00 21:00,43
03-04-00 20:00,50
03-04-00 19:00,53
03-04-00 18:00,66
03-04-00 17:00,76
03-04-00 16:00,86
03-04-00 15:00,83
03-04-00 14:00,80
03-04-00 13:00,80
03-04-00 12:00,69
03-04-00 11:00,64
03-04-00 10:00,51
03-04-00 09:00,28
03-04-00 08:00,16
03-04-00 07:00,4
03-04-00 06:00,
03-04-00 05:00,21
03-04-00 04:00,35
03-04-00 03:00,39
03-04-00 02:00,38
03-04-00 01:00,31
03-04-00 00:00,31
02-04-00 23:00,28
02-04-00 22:00,30
02-04-00 21:00,24
02-04-00 20:00,23
02-04-00 19:00,44
02-04-00 18:00,70
02-04-00 17:00,74
02-04-00 16:00,77
02-04-00 15:00,64
02-04-00 14:00,79
02-04-00 13:00,79
02-04-00 12:00,67
02-04-00 11:00,64
02-04-00 10:00,59
02-04-00 09:00,51
02-04-00 08:00,45
02-04-00 07:00,
02-04-00 06:00,40
02-04-00 05:00,33
02-04-00 04:00,37
02-04-00 03:00,42
02-04-00 02:00,44
02-04-00 01:00,49
02-04-00 00:00,50
01-04-00 23:00,61
01-04-00 22:00,53
01-04-00 21:00,49
01-04-00 20:00,73
01-04-00 19:00,62
01-04-00 18:00,60
01-04-00 17:00,69
01-04-00 16:00,62
01-04-00 15:00,51
01-04-00 14:00,50
01-04-00 13:00,41
01-04-00 12:00,21
01-04-00 11:00,19
01-04-00 10:00,23
01-04-00 09:00,19
01-04-00 08:00,13
01-04-00 07:00,
01-04-00 06:00,
01-04-00 05:00,
01-04-00 04:00,
01-04-00 03:00,
01-04-00 02:00,
01-04-00 01:00,

