Datum Zeit,Zinnwald NO2
,µg/m³
01-05-00 00:00,9
30-04-00 23:00,10
30-04-00 22:00,9
30-04-00 21:00,6
30-04-00 20:00,7
30-04-00 19:00,7
30-04-00 18:00,7
30-04-00 17:00,8
30-04-00 16:00,9
30-04-00 15:00,6
30-04-00 14:00,6
30-04-00 13:00,5
30-04-00 12:00,6
30-04-00 11:00,8
30-04-00 10:00,7
30-04-00 09:00,8
30-04-00 08:00,8
30-04-00 07:00,
30-04-00 06:00,13
30-04-00 05:00,12
30-04-00 04:00,12
30-04-00 03:00,12
30-04-00 02:00,9
30-04-00 01:00,8
30-04-00 00:00,8
29-04-00 23:00,10
29-04-00 22:00,10
29-04-00 21:00,12
29-04-00 20:00,13
29-04-00 19:00,8
29-04-00 18:00,11
29-04-00 17:00,9
29-04-00 16:00,7
29-04-00 15:00,7
29-04-00 14:00,8
29-04-00 13:00,8
29-04-00 12:00,10
29-04-00 11:00,10
29-04-00 10:00,11
29-04-00 09:00,11
29-04-00 08:00,11
29-04-00 07:00,
29-04-00 06:00,11
29-04-00 05:00,10
29-04-00 04:00,8
29-04-00 03:00,9
29-04-00 02:00,10
29-04-00 01:00,11
29-04-00 00:00,11
28-04-00 23:00,12
28-04-00 22:00,12
28-04-00 21:00,12
28-04-00 20:00,9
28-04-00 19:00,9
28-04-00 18:00,9
28-04-00 17:00,9
28-04-00 16:00,9
28-04-00 15:00,9
28-04-00 14:00,9
28-04-00 13:00,8
28-04-00 12:00,9
28-04-00 11:00,11
28-04-00 10:00,11
28-04-00 09:00,13
28-04-00 08:00,
28-04-00 07:00,12
28-04-00 06:00,12
28-04-00 05:00,12
28-04-00 04:00,11
28-04-00 03:00,10
28-04-00 02:00,11
28-04-00 01:00,13
28-04-00 00:00,15
27-04-00 23:00,12
27-04-00 22:00,16
27-04-00 21:00,12
27-04-00 20:00,17
27-04-00 19:00,13
27-04-00 18:00,12
27-04-00 17:00,10
27-04-00 16:00,10
27-04-00 15:00,10
27-04-00 14:00,10
27-04-00 13:00,14
27-04-00 12:00,10
27-04-00 11:00,11
27-04-00 10:00,10
27-04-00 09:00,11
27-04-00 08:00,
27-04-00 07:00,24
27-04-00 06:00,26
27-04-00 05:00,14
27-04-00 04:00,17
27-04-00 03:00,17
27-04-00 02:00,13
27-04-00 01:00,17
27-04-00 00:00,12
26-04-00 23:00,16
26-04-00 22:00,15
26-04-00 21:00,12
26-04-00 20:00,16
26-04-00 19:00,21
26-04-00 18:00,16
26-04-00 17:00,13
26-04-00 16:00,16
26-04-00 15:00,22
26-04-00 14:00,24
26-04-00 13:00,24
26-04-00 12:00,21
26-04-00 11:00,25
26-04-00 10:00,18
26-04-00 09:00,
26-04-00 08:00,
26-04-00 07:00,11
26-04-00 06:00,11
26-04-00 05:00,
26-04-00 04:00,17
26-04-00 03:00,18
26-04-00 02:00,10
26-04-00 01:00,9
26-04-00 00:00,10
25-04-00 23:00,11
25-04-00 22:00,12
25-04-00 21:00,15
25-04-00 20:00,30
25-04-00 19:00,21
25-04-00 18:00,19
25-04-00 17:00,16
25-04-00 16:00,15
25-04-00 15:00,8
25-04-00 14:00,8
25-04-00 13:00,10
25-04-00 12:00,10
25-04-00 11:00,8
25-04-00 10:00,9
25-04-00 09:00,8
25-04-00 08:00,8
25-04-00 07:00,8
25-04-00 06:00,8
25-04-00 05:00,
25-04-00 04:00,6
25-04-00 03:00,6
25-04-00 02:00,7
25-04-00 01:00,8
25-04-00 00:00,8
24-04-00 23:00,8
24-04-00 22:00,8
24-04-00 21:00,8
24-04-00 20:00,8
24-04-00 19:00,9
24-04-00 18:00,10
24-04-00 17:00,12
24-04-00 16:00,10
24-04-00 15:00,10
24-04-00 14:00,11
24-04-00 13:00,11
24-04-00 12:00,11
24-04-00 11:00,11
24-04-00 10:00,9
24-04-00 09:00,9
24-04-00 08:00,10
24-04-00 07:00,10
24-04-00 06:00,
24-04-00 05:00,9
24-04-00 04:00,8
24-04-00 03:00,8
24-04-00 02:00,8
24-04-00 01:00,8
24-04-00 00:00,8
23-04-00 23:00,9
23-04-00 22:00,10
23-04-00 21:00,11
23-04-00 20:00,10
23-04-00 19:00,12
23-04-00 18:00,10
23-04-00 17:00,7
23-04-00 16:00,8
23-04-00 15:00,11
23-04-00 14:00,11
23-04-00 13:00,11
23-04-00 12:00,10
23-04-00 11:00,8
23-04-00 10:00,9
23-04-00 09:00,10
23-04-00 08:00,14
23-04-00 07:00,20
23-04-00 06:00,
23-04-00 05:00,9
23-04-00 04:00,8
23-04-00 03:00,8
23-04-00 02:00,9
23-04-00 01:00,13
23-04-00 00:00,14
22-04-00 23:00,12
22-04-00 22:00,11
22-04-00 21:00,12
22-04-00 20:00,11
22-04-00 19:00,9
22-04-00 18:00,10
22-04-00 17:00,9
22-04-00 16:00,8
22-04-00 15:00,8
22-04-00 14:00,9
22-04-00 13:00,9
22-04-00 12:00,9
22-04-00 11:00,10
22-04-00 10:00,9
22-04-00 09:00,11
22-04-00 08:00,10
22-04-00 07:00,
22-04-00 06:00,7
22-04-00 05:00,9
22-04-00 04:00,7
22-04-00 03:00,7
22-04-00 02:00,6
22-04-00 01:00,7
22-04-00 00:00,8
21-04-00 23:00,8
21-04-00 22:00,13
21-04-00 21:00,18
21-04-00 20:00,14
21-04-00 19:00,13
21-04-00 18:00,10
21-04-00 17:00,12
21-04-00 16:00,10
21-04-00 15:00,15
21-04-00 14:00,19
21-04-00 13:00,23
21-04-00 12:00,26
21-04-00 11:00,20
21-04-00 10:00,15
21-04-00 09:00,12
21-04-00 08:00,32
21-04-00 07:00,
21-04-00 06:00,67
21-04-00 05:00,17
21-04-00 04:00,14
21-04-00 03:00,21
21-04-00 02:00,22
21-04-00 01:00,11
21-04-00 00:00,10
20-04-00 23:00,11
20-04-00 22:00,13
20-04-00 21:00,16
20-04-00 20:00,25
20-04-00 19:00,20
20-04-00 18:00,17
20-04-00 17:00,12
20-04-00 16:00,12
20-04-00 15:00,11
20-04-00 14:00,10
20-04-00 13:00,9
20-04-00 12:00,9
20-04-00 11:00,10
20-04-00 10:00,11
20-04-00 09:00,11
20-04-00 08:00,
20-04-00 07:00,9
20-04-00 06:00,9
20-04-00 05:00,10
20-04-00 04:00,11
20-04-00 03:00,13
20-04-00 02:00,15
20-04-00 01:00,16
20-04-00 00:00,14
19-04-00 23:00,15
19-04-00 22:00,16
19-04-00 21:00,17
19-04-00 20:00,19
19-04-00 19:00,19
19-04-00 18:00,23
19-04-00 17:00,26
19-04-00 16:00,12
19-04-00 15:00,14
19-04-00 14:00,24
19-04-00 13:00,12
19-04-00 12:00,22
19-04-00 11:00,15
19-04-00 10:00,20
19-04-00 09:00,18
19-04-00 08:00,
19-04-00 07:00,11
19-04-00 06:00,9
19-04-00 05:00,10
19-04-00 04:00,9
19-04-00 03:00,8
19-04-00 02:00,8
19-04-00 01:00,11
19-04-00 00:00,17
18-04-00 23:00,13
18-04-00 22:00,12
18-04-00 21:00,11
18-04-00 20:00,15
18-04-00 19:00,13
18-04-00 18:00,13
18-04-00 17:00,15
18-04-00 16:00,10
18-04-00 15:00,8
18-04-00 14:00,
18-04-00 13:00,19
18-04-00 12:00,
18-04-00 11:00,
18-04-00 10:00,11
18-04-00 09:00,6
18-04-00 08:00,6
18-04-00 07:00,5
18-04-00 06:00,4
18-04-00 05:00,5
18-04-00 04:00,6
18-04-00 03:00,6
18-04-00 02:00,8
18-04-00 01:00,8
18-04-00 00:00,9
17-04-00 23:00,10
17-04-00 22:00,11
17-04-00 21:00,15
17-04-00 20:00,14
17-04-00 19:00,13
17-04-00 18:00,15
17-04-00 17:00,21
17-04-00 16:00,20
