Datum Zeit,Zinnwald SO2
,µg/m³
01-05-00 00:00,
30-04-00 23:00,1.2
30-04-00 22:00,1.0
30-04-00 21:00,1.9
30-04-00 20:00,1.1
30-04-00 19:00,1.8
30-04-00 18:00,2.1
30-04-00 17:00,3.3
30-04-00 16:00,2.5
30-04-00 15:00,6.3
30-04-00 14:00,5.0
30-04-00 13:00,3.8
30-04-00 12:00,15.6
30-04-00 11:00,25.9
30-04-00 10:00,10.0
30-04-00 09:00,6.1
30-04-00 08:00,6.9
30-04-00 07:00,
30-04-00 06:00,10.7
30-04-00 05:00,13.9
30-04-00 04:00,9.7
30-04-00 03:00,9.1
30-04-00 02:00,9.1
30-04-00 01:00,8.3
30-04-00 00:00,
29-04-00 23:00,7.6
29-04-00 22:00,9.8
29-04-00 21:00,10.3
29-04-00 20:00,9.2
29-04-00 19:00,2.8
29-04-00 18:00,3.2
29-04-00 17:00,3.2
29-04-00 16:00,2.4
29-04-00 15:00,5.0
29-04-00 14:00,6.1
29-04-00 13:00,5.9
29-04-00 12:00,8.8
29-04-00 11:00,8.0
29-04-00 10:00,6.7
29-04-00 09:00,6.5
29-04-00 08:00,5.8
29-04-00 07:00,
29-04-00 06:00,5.2
29-04-00 05:00,3.3
29-04-00 04:00,2.3
29-04-00 03:00,1.6
29-04-00 02:00,5.4
29-04-00 01:00,5.4
29-04-00 00:00,
28-04-00 23:00,4.7
28-04-00 22:00,4.6
28-04-00 21:00,4.6
28-04-00 20:00,3.0
28-04-00 19:00,3.4
28-04-00 18:00,3.1
28-04-00 17:00,2.4
28-04-00 16:00,2.6
28-04-00 15:00,2.5
28-04-00 14:00,1.3
28-04-00 13:00,1.0
28-04-00 12:00,1.0
28-04-00 11:00,4.6
28-04-00 10:00,7.3
28-04-00 09:00,9.9
28-04-00 08:00,
28-04-00 07:00,4.6
28-04-00 06:00,3.0
28-04-00 05:00,3.8
28-04-00 04:00,6.9
28-04-00 03:00,8.7
28-04-00 02:00,11.2
28-04-00 01:00,10.3
28-04-00 00:00,
27-04-00 23:00,10.8
27-04-00 22:00,13.0
27-04-00 21:00,11.3
27-04-00 20:00,10.1
27-04-00 19:00,10.4
27-04-00 18:00,8.7
27-04-00 17:00,8.1
27-04-00 16:00,6.5
27-04-00 15:00,6.4
27-04-00 14:00,6.0
27-04-00 13:00,9.5
27-04-00 12:00,6.9
27-04-00 11:00,9.7
27-04-00 10:00,7.5
27-04-00 09:00,5.6
27-04-00 08:00,
27-04-00 07:00,7.4
27-04-00 06:00,7.3
27-04-00 05:00,7.8
27-04-00 04:00,8.6
27-04-00 03:00,8.1
27-04-00 02:00,8.1
27-04-00 01:00,7.5
27-04-00 00:00,
26-04-00 23:00,11.1
26-04-00 22:00,14.2
26-04-00 21:00,8.3
26-04-00 20:00,6.3
26-04-00 19:00,6.5
26-04-00 18:00,4.6
26-04-00 17:00,5.4
26-04-00 16:00,6.3
26-04-00 15:00,11.7
26-04-00 14:00,16.8
26-04-00 13:00,22.9
26-04-00 12:00,31.4
26-04-00 11:00,29.8
26-04-00 10:00,17.3
26-04-00 09:00,20.1
26-04-00 08:00,
26-04-00 07:00,5.3
26-04-00 06:00,3.2
26-04-00 05:00,3.3
26-04-00 04:00,
26-04-00 03:00,4.6
26-04-00 02:00,1.5
26-04-00 01:00,1.3
26-04-00 00:00,
25-04-00 23:00,1.0
25-04-00 22:00,1.0
25-04-00 21:00,1.0
25-04-00 20:00,1.0
25-04-00 19:00,1.0
25-04-00 18:00,1.0
25-04-00 17:00,1.0
25-04-00 16:00,1.0
25-04-00 15:00,1.0
25-04-00 14:00,1.0
25-04-00 13:00,1.0
25-04-00 12:00,1.0
25-04-00 11:00,1.0
25-04-00 10:00,1.0
25-04-00 09:00,1.0
25-04-00 08:00,1.0
25-04-00 07:00,1.0
25-04-00 06:00,1.0
25-04-00 05:00,
25-04-00 04:00,1.0
25-04-00 03:00,1.0
25-04-00 02:00,1.0
25-04-00 01:00,1.0
25-04-00 00:00,
24-04-00 23:00,1.0
24-04-00 22:00,1.0
24-04-00 21:00,1.0
24-04-00 20:00,1.0
24-04-00 19:00,1.0
24-04-00 18:00,1.0
24-04-00 17:00,1.0
24-04-00 16:00,1.0
24-04-00 15:00,1.0
24-04-00 14:00,1.0
24-04-00 13:00,1.0
24-04-00 12:00,5.2
24-04-00 11:00,12.2
24-04-00 10:00,11.0
24-04-00 09:00,10.6
24-04-00 08:00,10.5
24-04-00 07:00,10.9
24-04-00 06:00,11.6
24-04-00 05:00,
24-04-00 04:00,12.7
24-04-00 03:00,10.9
24-04-00 02:00,8.9
24-04-00 01:00,7.5
24-04-00 00:00,
23-04-00 23:00,2.0
23-04-00 22:00,3.8
23-04-00 21:00,5.7
23-04-00 20:00,3.0
23-04-00 19:00,1.0
23-04-00 18:00,1.0
23-04-00 17:00,1.0
23-04-00 16:00,1.4
23-04-00 15:00,2.3
23-04-00 14:00,3.0
23-04-00 13:00,6.9
23-04-00 12:00,4.7
23-04-00 11:00,3.7
23-04-00 10:00,6.5
23-04-00 09:00,5.4
23-04-00 08:00,21.3
23-04-00 07:00,42.0
23-04-00 06:00,
23-04-00 05:00,6.0
23-04-00 04:00,2.8
23-04-00 03:00,1.3
23-04-00 02:00,2.6
23-04-00 01:00,3.9
23-04-00 00:00,
22-04-00 23:00,7.1
22-04-00 22:00,5.7
22-04-00 21:00,6.0
22-04-00 20:00,6.3
22-04-00 19:00,5.3
22-04-00 18:00,3.9
22-04-00 17:00,4.6
22-04-00 16:00,3.3
22-04-00 15:00,4.6
22-04-00 14:00,10.1
22-04-00 13:00,12.6
22-04-00 12:00,10.4
22-04-00 11:00,11.2
22-04-00 10:00,9.0
22-04-00 09:00,10.4
22-04-00 08:00,1.0
22-04-00 07:00,1.0
22-04-00 06:00,
22-04-00 05:00,1.0
22-04-00 04:00,1.0
22-04-00 03:00,1.0
22-04-00 02:00,1.0
22-04-00 01:00,1.0
22-04-00 00:00,
21-04-00 23:00,1.1
21-04-00 22:00,1.0
21-04-00 21:00,1.6
21-04-00 20:00,2.9
21-04-00 19:00,2.2
21-04-00 18:00,5.9
21-04-00 17:00,10.1
21-04-00 16:00,5.7
21-04-00 15:00,36.8
21-04-00 14:00,43.2
21-04-00 13:00,55.4
21-04-00 12:00,76.6
21-04-00 11:00,31.7
21-04-00 10:00,21.6
21-04-00 09:00,13.7
21-04-00 08:00,32.4
21-04-00 07:00,
21-04-00 06:00,47.3
21-04-00 05:00,20.5
21-04-00 04:00,15.2
21-04-00 03:00,31.7
21-04-00 02:00,26.8
21-04-00 01:00,14.8
21-04-00 00:00,
20-04-00 23:00,7.9
20-04-00 22:00,4.4
20-04-00 21:00,2.1
20-04-00 20:00,2.1
20-04-00 19:00,1.7
20-04-00 18:00,1.2
20-04-00 17:00,1.0
20-04-00 16:00,1.0
20-04-00 15:00,1.6
20-04-00 14:00,3.3
20-04-00 13:00,3.8
20-04-00 12:00,3.9
20-04-00 11:00,3.5
20-04-00 10:00,2.7
20-04-00 09:00,2.2
20-04-00 08:00,2.2
20-04-00 07:00,
20-04-00 06:00,1.0
20-04-00 05:00,1.0
20-04-00 04:00,1.0
20-04-00 03:00,1.0
20-04-00 02:00,1.0
20-04-00 01:00,1.0
20-04-00 00:00,
19-04-00 23:00,1.0
19-04-00 22:00,1.0
19-04-00 21:00,1.3
19-04-00 20:00,1.1
19-04-00 19:00,2.1
19-04-00 18:00,1.0
19-04-00 17:00,4.6
19-04-00 16:00,20.5
19-04-00 15:00,26.5
19-04-00 14:00,42.6
19-04-00 13:00,15.0
19-04-00 12:00,19.5
19-04-00 11:00,18.2
19-04-00 10:00,25.1
19-04-00 09:00,25.1
19-04-00 08:00,
19-04-00 07:00,9.2
19-04-00 06:00,5.3
19-04-00 05:00,4.3
19-04-00 04:00,3.7
19-04-00 03:00,2.5
19-04-00 02:00,3.1
19-04-00 01:00,5.7
19-04-00 00:00,
18-04-00 23:00,6.5
18-04-00 22:00,1.0
18-04-00 21:00,1.2
18-04-00 20:00,1.0
18-04-00 19:00,1.5
18-04-00 18:00,1.7
18-04-00 17:00,1.0
18-04-00 16:00,1.0
18-04-00 15:00,1.0
18-04-00 14:00,
18-04-00 13:00,
18-04-00 12:00,
18-04-00 11:00,
18-04-00 10:00,2.9
18-04-00 09:00,2.4
18-04-00 08:00,2.0
18-04-00 07:00,1.7
18-04-00 06:00,1.3
18-04-00 05:00,1.5
18-04-00 04:00,1.4
18-04-00 03:00,1.9
18-04-00 02:00,2.1
18-04-00 01:00,2.0
18-04-00 00:00,
17-04-00 23:00,1.0
17-04-00 22:00,1.0
17-04-00 21:00,1.0
17-04-00 20:00,2.1
17-04-00 19:00,1.0
17-04-00 18:00,1.0
17-04-00 17:00,18.0
17-04-00 16:00,
17-04-00 15:00,7.7
17-04-00 14:00,9.1
17-04-00 13:00,17.4
17-04-00 12:00,13.5
17-04-00 11:00,9.6
17-04-00 10:00,10.4
17-04-00 09:00,9.2
17-04-00 08:00,7.2
17-04-00 07:00,6.0
17-04-00 06:00,9.4
17-04-00 05:00,8.9
17-04-00 04:00,12.3
17-04-00 03:00,12.3
17-04-00 02:00,13.2
17-04-00 01:00,14.5
17-04-00 00:00,
16-04-00 23:00,17.8
16-04-00 22:00,6.4
16-04-00 21:00,5.6
16-04-00 20:00,1.2
16-04-00 19:00,1.0
16-04-00 18:00,6.4
16-04-00 17:00,
16-04-00 16:00,18.2
16-04-00 15:00,9.0
16-04-00 14:00,4.9
16-04-00 13:00,5.7
16-04-00 12:00,1.0
16-04-00 11:00,1.0
16-04-00 10:00,8.4
16-04-00 09:00,23.8
16-04-00 08:00,1.0
16-04-00 07:00,1.0
16-04-00 06:00,1.0
16-04-00 05:00,1.0
16-04-00 04:00,1.0
16-04-00 03:00,1.0
16-04-00 02:00,1.0
16-04-00 01:00,1.0
16-04-00 00:00,
15-04-00 23:00,1.0
15-04-00 22:00,1.0
15-04-00 21:00,1.0
15-04-00 20:00,1.2
15-04-00 19:00,2.4
15-04-00 18:00,12.6
15-04-00 17:00,
15-04-00 16:00,13.6
15-04-00 15:00,20.0
15-04-00 14:00,20.0
15-04-00 13:00,13.8
15-04-00 12:00,10.0
15-04-00 11:00,7.8
15-04-00 10:00,8.1
15-04-00 09:00,13.1
15-04-00 08:00,10.0
15-04-00 07:00,2.6
15-04-00 06:00,3.7
15-04-00 05:00,7.5
15-04-00 04:00,3.9
15-04-00 03:00,1.3
15-04-00 02:00,1.1
15-04-00 01:00,1.6
15-04-00 00:00,
14-04-00 23:00,13.7
14-04-00 22:00,2.8
14-04-00 21:00,9.7
14-04-00 20:00,10.7
14-04-00 19:00,26.1
14-04-00 18:00,
14-04-00 17:00,13.1
14-04-00 16:00,20.0
14-04-00 15:00,28.9
14-04-00 14:00,25.2
14-04-00 13:00,17.6
14-04-00 12:00,9.6
14-04-00 11:00,8.8
14-04-00 10:00,10.8
14-04-00 09:00,9.6
14-04-00 08:00,5.5
14-04-00 07:00,4.2
14-04-00 06:00,3.5
14-04-00 05:00,5.1
14-04-00 04:00,17.6
14-04-00 03:00,27.1
14-04-00 02:00,57.7
14-04-00 01:00,27.8
14-04-00 00:00,
13-04-00 23:00,13.4
13-04-00 22:00,15.7
13-04-00 21:00,15.5
13-04-00 20:00,3.5
13-04-00 19:00,1.0
13-04-00 18:00,
13-04-00 17:00,9.9
13-04-00 16:00,7.4
13-04-00 15:00,2.1
13-04-00 14:00,1.0
13-04-00 13:00,1.2
13-04-00 12:00,7.0
13-04-00 11:00,5.4
13-04-00 10:00,7.0
13-04-00 09:00,6.6
13-04-00 08:00,17.9
13-04-00 07:00,7.2
13-04-00 06:00,3.9
13-04-00 05:00,1.0
13-04-00 04:00,17.8
13-04-00 03:00,14.9
13-04-00 02:00,9.0
13-04-00 01:00,8.3
13-04-00 00:00,
12-04-00 23:00,4.8
12-04-00 22:00,1.0
12-04-00 21:00,1.0
12-04-00 20:00,1.0
12-04-00 19:00,
12-04-00 18:00,1.0
12-04-00 17:00,1.0
12-04-00 16:00,1.0
12-04-00 15:00,1.0
12-04-00 14:00,7.7
12-04-00 13:00,16.1
12-04-00 12:00,13.7
12-04-00 11:00,11.5
12-04-00 10:00,9.6
12-04-00 09:00,4.6
12-04-00 08:00,11.4
12-04-00 07:00,7.0
12-04-00 06:00,14.4
12-04-00 05:00,20.7
12-04-00 04:00,28.8
12-04-00 03:00,42.0
12-04-00 02:00,50.7
12-04-00 01:00,55.5
12-04-00 00:00,
11-04-00 23:00,3.2
11-04-00 22:00,3.2
11-04-00 21:00,15.6
11-04-00 20:00,25.5
11-04-00 19:00,
11-04-00 18:00,2.8
11-04-00 17:00,5.6
11-04-00 16:00,9.3
11-04-00 15:00,15.4
11-04-00 14:00,18.5
11-04-00 13:00,16.7
11-04-00 12:00,20.2
11-04-00 11:00,31.7
11-04-00 10:00,28.1
11-04-00 09:00,12.7
11-04-00 08:00,8.5
11-04-00 07:00,7.1
11-04-00 06:00,5.3
11-04-00 05:00,4.3
11-04-00 04:00,4.6
11-04-00 03:00,5.7
11-04-00 02:00,6.3
11-04-00 01:00,5.6
11-04-00 00:00,
10-04-00 23:00,5.8
10-04-00 22:00,5.5
10-04-00 21:00,3.7
10-04-00 20:00,
10-04-00 19:00,3.9
10-04-00 18:00,6.1
10-04-00 17:00,5.7
10-04-00 16:00,5.5
10-04-00 15:00,9.2
10-04-00 14:00,10.2
10-04-00 13:00,10.0
