Datum Zeit,Bautzen SO2
,µg/m³
01-05-00 00:00,
30-04-00 23:00,18.1
30-04-00 22:00,10.4
30-04-00 21:00,10.3
30-04-00 20:00,2.6
30-04-00 19:00,2.5
30-04-00 18:00,2.8
30-04-00 17:00,1.0
30-04-00 16:00,1.0
30-04-00 15:00,
30-04-00 14:00,1.2
30-04-00 13:00,5.7
30-04-00 12:00,6.6
30-04-00 11:00,3.6
30-04-00 10:00,2.7
30-04-00 09:00,4.0
30-04-00 08:00,1.8
30-04-00 07:00,2.1
30-04-00 06:00,1.4
30-04-00 05:00,1.5
30-04-00 04:00,1.1
30-04-00 03:00,1.0
30-04-00 02:00,1.5
30-04-00 01:00,1.6
30-04-00 00:00,
29-04-00 23:00,3.1
29-04-00 22:00,3.2
29-04-00 21:00,2.8
29-04-00 20:00,2.8
29-04-00 19:00,3.2
29-04-00 18:00,2.7
29-04-00 17:00,2.6
29-04-00 16:00,
29-04-00 15:00,2.4
29-04-00 14:00,2.4
29-04-00 13:00,2.9
29-04-00 12:00,5.8
29-04-00 11:00,8.5
29-04-00 10:00,9.5
29-04-00 09:00,8.0
29-04-00 08:00,7.3
29-04-00 07:00,5.7
29-04-00 06:00,4.0
29-04-00 05:00,3.8
29-04-00 04:00,4.7
29-04-00 03:00,2.7
29-04-00 02:00,2.8
29-04-00 01:00,3.2
29-04-00 00:00,
28-04-00 23:00,3.6
28-04-00 22:00,3.0
28-04-00 21:00,2.7
28-04-00 20:00,2.8
28-04-00 19:00,2.8
28-04-00 18:00,2.9
28-04-00 17:00,2.7
28-04-00 16:00,
28-04-00 15:00,3.7
28-04-00 14:00,3.6
28-04-00 13:00,2.5
28-04-00 12:00,3.5
28-04-00 11:00,3.7
28-04-00 10:00,3.5
28-04-00 09:00,5.0
28-04-00 08:00,9.5
28-04-00 07:00,11.1
28-04-00 06:00,11.5
28-04-00 05:00,11.6
28-04-00 04:00,8.8
28-04-00 03:00,7.5
28-04-00 02:00,5.1
28-04-00 01:00,4.3
28-04-00 00:00,
27-04-00 23:00,1.5
27-04-00 22:00,1.4
27-04-00 21:00,2.4
27-04-00 20:00,3.2
27-04-00 19:00,1.0
27-04-00 18:00,1.0
27-04-00 17:00,
27-04-00 16:00,1.4
27-04-00 15:00,1.2
27-04-00 14:00,1.0
27-04-00 13:00,6.8
27-04-00 12:00,1.0
27-04-00 11:00,1.1
27-04-00 10:00,1.0
27-04-00 09:00,1.3
27-04-00 08:00,4.9
27-04-00 07:00,4.9
27-04-00 06:00,4.0
27-04-00 05:00,2.0
27-04-00 04:00,1.0
27-04-00 03:00,1.0
27-04-00 02:00,1.0
27-04-00 01:00,1.0
27-04-00 00:00,
26-04-00 23:00,1.2
26-04-00 22:00,1.7
26-04-00 21:00,2.0
26-04-00 20:00,1.9
26-04-00 19:00,2.6
26-04-00 18:00,1.0
26-04-00 17:00,
26-04-00 16:00,14.4
26-04-00 15:00,49.1
26-04-00 14:00,70.7
26-04-00 13:00,83.2
26-04-00 12:00,8.3
26-04-00 11:00,6.4
26-04-00 10:00,5.9
26-04-00 09:00,5.7
26-04-00 08:00,10.7
26-04-00 07:00,17.5
26-04-00 06:00,10.3
26-04-00 05:00,11.8
26-04-00 04:00,3.2
26-04-00 03:00,1.0
26-04-00 02:00,1.0
26-04-00 01:00,1.0
26-04-00 00:00,
25-04-00 23:00,3.6
25-04-00 22:00,4.3
25-04-00 21:00,3.8
25-04-00 20:00,2.7
25-04-00 19:00,2.7
25-04-00 18:00,
25-04-00 17:00,5.3
25-04-00 16:00,2.8
25-04-00 15:00,1.7
25-04-00 14:00,1.2
25-04-00 13:00,2.0
25-04-00 12:00,1.8
25-04-00 11:00,1.3
25-04-00 10:00,1.4
25-04-00 09:00,3.3
25-04-00 08:00,1.8
25-04-00 07:00,1.5
25-04-00 06:00,1.8
25-04-00 05:00,1.3
25-04-00 04:00,1.6
25-04-00 03:00,1.0
25-04-00 02:00,1.2
25-04-00 01:00,1.0
25-04-00 00:00,
24-04-00 23:00,1.0
24-04-00 22:00,1.0
24-04-00 21:00,1.0
24-04-00 20:00,1.0
24-04-00 19:00,1.0
24-04-00 18:00,
24-04-00 17:00,1.0
24-04-00 16:00,1.6
24-04-00 15:00,2.0
24-04-00 14:00,1.7
24-04-00 13:00,3.8
24-04-00 12:00,6.2
24-04-00 11:00,5.9
24-04-00 10:00,5.3
24-04-00 09:00,7.1
24-04-00 08:00,8.6
24-04-00 07:00,9.4
24-04-00 06:00,12.0
24-04-00 05:00,8.4
24-04-00 04:00,6.7
24-04-00 03:00,6.2
24-04-00 02:00,7.8
24-04-00 01:00,6.5
24-04-00 00:00,
23-04-00 23:00,5.7
23-04-00 22:00,4.9
23-04-00 21:00,5.1
23-04-00 20:00,5.0
23-04-00 19:00,
23-04-00 18:00,4.5
23-04-00 17:00,4.9
23-04-00 16:00,3.6
23-04-00 15:00,3.6
23-04-00 14:00,4.7
23-04-00 13:00,4.4
23-04-00 12:00,4.1
23-04-00 11:00,3.7
23-04-00 10:00,4.9
23-04-00 09:00,5.1
23-04-00 08:00,6.5
23-04-00 07:00,6.5
23-04-00 06:00,6.5
23-04-00 05:00,7.7
23-04-00 04:00,9.4
23-04-00 03:00,10.2
23-04-00 02:00,8.5
23-04-00 01:00,8.2
23-04-00 00:00,
22-04-00 23:00,6.1
22-04-00 22:00,4.8
22-04-00 21:00,4.9
22-04-00 20:00,3.4
22-04-00 19:00,
22-04-00 18:00,5.1
22-04-00 17:00,4.3
22-04-00 16:00,6.2
22-04-00 15:00,15.3
22-04-00 14:00,16.3
22-04-00 13:00,10.2
22-04-00 12:00,3.5
22-04-00 11:00,3.6
22-04-00 10:00,3.7
22-04-00 09:00,4.5
22-04-00 08:00,3.8
22-04-00 07:00,3.5
22-04-00 06:00,3.2
22-04-00 05:00,2.4
22-04-00 04:00,1.7
22-04-00 03:00,2.4
22-04-00 02:00,2.5
22-04-00 01:00,2.5
22-04-00 00:00,
21-04-00 23:00,2.8
21-04-00 22:00,3.6
21-04-00 21:00,4.2
21-04-00 20:00,
21-04-00 19:00,5.0
21-04-00 18:00,4.0
21-04-00 17:00,6.1
21-04-00 16:00,7.7
21-04-00 15:00,6.4
21-04-00 14:00,6.1
21-04-00 13:00,5.5
21-04-00 12:00,6.1
21-04-00 11:00,7.5
21-04-00 10:00,7.1
21-04-00 09:00,6.7
21-04-00 08:00,6.1
21-04-00 07:00,4.9
21-04-00 06:00,2.2
21-04-00 05:00,1.9
21-04-00 04:00,2.2
21-04-00 03:00,1.6
21-04-00 02:00,1.5
21-04-00 01:00,1.2
21-04-00 00:00,
20-04-00 23:00,1.7
20-04-00 22:00,2.6
20-04-00 21:00,2.7
20-04-00 20:00,
20-04-00 19:00,2.4
20-04-00 18:00,4.6
20-04-00 17:00,7.8
20-04-00 16:00,7.5
20-04-00 15:00,4.6
20-04-00 14:00,1.9
20-04-00 13:00,1.5
20-04-00 12:00,1.4
20-04-00 11:00,1.2
20-04-00 10:00,1.5
20-04-00 09:00,3.1
20-04-00 08:00,5.2
20-04-00 07:00,3.7
20-04-00 06:00,3.8
20-04-00 05:00,2.3
20-04-00 04:00,1.4
20-04-00 03:00,1.0
20-04-00 02:00,1.3
20-04-00 01:00,1.2
20-04-00 00:00,
19-04-00 23:00,1.0
19-04-00 22:00,2.1
19-04-00 21:00,
19-04-00 20:00,1.4
19-04-00 19:00,6.2
19-04-00 18:00,8.5
19-04-00 17:00,9.6
19-04-00 16:00,11.8
19-04-00 15:00,13.5
19-04-00 14:00,11.3
19-04-00 13:00,11.9
19-04-00 12:00,12.7
19-04-00 11:00,10.1
19-04-00 10:00,10.7
19-04-00 09:00,10.2
19-04-00 08:00,8.7
19-04-00 07:00,6.4
19-04-00 06:00,3.1
19-04-00 05:00,2.5
19-04-00 04:00,3.3
19-04-00 03:00,2.1
19-04-00 02:00,1.0
19-04-00 01:00,1.0
19-04-00 00:00,
18-04-00 23:00,3.3
18-04-00 22:00,3.4
18-04-00 21:00,
18-04-00 20:00,4.3
18-04-00 19:00,3.3
18-04-00 18:00,2.8
18-04-00 17:00,3.3
18-04-00 16:00,4.1
18-04-00 15:00,3.7
18-04-00 14:00,3.8
18-04-00 13:00,3.7
18-04-00 12:00,3.2
18-04-00 11:00,3.5
18-04-00 10:00,3.4
18-04-00 09:00,3.3
18-04-00 08:00,2.5
18-04-00 07:00,3.4
18-04-00 06:00,2.9
18-04-00 05:00,2.3
18-04-00 04:00,2.2
18-04-00 03:00,3.6
18-04-00 02:00,2.3
18-04-00 01:00,2.6
18-04-00 00:00,
17-04-00 23:00,6.2
17-04-00 22:00,
17-04-00 21:00,9.5
17-04-00 20:00,4.7
17-04-00 19:00,5.3
17-04-00 18:00,7.8
17-04-00 17:00,10.6
17-04-00 16:00,6.7
17-04-00 15:00,6.2
17-04-00 14:00,5.8
17-04-00 13:00,6.8
17-04-00 12:00,8.2
17-04-00 11:00,9.8
17-04-00 10:00,10.5
17-04-00 09:00,12.3
17-04-00 08:00,10.8
17-04-00 07:00,9.3
17-04-00 06:00,8.4
17-04-00 05:00,5.6
17-04-00 04:00,5.5
17-04-00 03:00,4.7
17-04-00 02:00,4.7
17-04-00 01:00,6.3
17-04-00 00:00,
16-04-00 23:00,5.0
16-04-00 22:00,
16-04-00 21:00,7.3
16-04-00 20:00,6.2
16-04-00 19:00,3.8
16-04-00 18:00,3.0
16-04-00 17:00,3.1
16-04-00 16:00,3.2
16-04-00 15:00,1.3
16-04-00 14:00,2.3
16-04-00 13:00,2.6
16-04-00 12:00,1.1
16-04-00 11:00,1.6
16-04-00 10:00,2.6
16-04-00 09:00,3.8
16-04-00 08:00,2.5
16-04-00 07:00,2.4
16-04-00 06:00,1.4
16-04-00 05:00,1.0
16-04-00 04:00,1.2
16-04-00 03:00,1.6
16-04-00 02:00,1.5
16-04-00 01:00,1.8
16-04-00 00:00,
15-04-00 23:00,
15-04-00 22:00,3.1
15-04-00 21:00,3.0
15-04-00 20:00,3.5
15-04-00 19:00,4.3
15-04-00 18:00,3.1
15-04-00 17:00,5.3
15-04-00 16:00,5.1
15-04-00 15:00,5.4
15-04-00 14:00,7.6
15-04-00 13:00,7.5
15-04-00 12:00,5.5
15-04-00 11:00,6.6
15-04-00 10:00,10.1
15-04-00 09:00,10.4
15-04-00 08:00,9.4
15-04-00 07:00,8.1
15-04-00 06:00,7.5
15-04-00 05:00,3.7
15-04-00 04:00,3.1
15-04-00 03:00,3.9
15-04-00 02:00,5.1
15-04-00 01:00,
15-04-00 00:00,
14-04-00 23:00,2.4
14-04-00 22:00,1.1
14-04-00 21:00,4.1
14-04-00 20:00,2.4
14-04-00 19:00,2.2
14-04-00 18:00,4.4
14-04-00 17:00,4.7
14-04-00 16:00,8.2
14-04-00 15:00,2.8
14-04-00 14:00,5.3
14-04-00 13:00,9.3
14-04-00 12:00,8.8
14-04-00 11:00,10.0
14-04-00 10:00,6.1
14-04-00 09:00,5.0
14-04-00 08:00,5.3
14-04-00 07:00,8.1
14-04-00 06:00,4.5
14-04-00 05:00,1.8
14-04-00 04:00,3.2
14-04-00 03:00,1.9
14-04-00 02:00,1.9
14-04-00 01:00,
14-04-00 00:00,
13-04-00 23:00,7.1
13-04-00 22:00,6.0
13-04-00 21:00,4.4
13-04-00 20:00,1.9
13-04-00 19:00,2.6
13-04-00 18:00,4.4
13-04-00 17:00,9.3
13-04-00 16:00,8.1
13-04-00 15:00,2.9
13-04-00 14:00,5.2
13-04-00 13:00,8.1
13-04-00 12:00,9.5
13-04-00 11:00,14.9
13-04-00 10:00,11.7
13-04-00 09:00,7.9
13-04-00 08:00,6.4
13-04-00 07:00,7.2
13-04-00 06:00,5.0
13-04-00 05:00,3.4
13-04-00 04:00,7.6
13-04-00 03:00,13.4
13-04-00 02:00,
13-04-00 01:00,8.6
13-04-00 00:00,
12-04-00 23:00,3.8
12-04-00 22:00,1.0
12-04-00 21:00,1.0
12-04-00 20:00,1.0
12-04-00 19:00,1.0
12-04-00 18:00,1.4
12-04-00 17:00,1.5
12-04-00 16:00,2.3
12-04-00 15:00,3.4
12-04-00 14:00,2.0
12-04-00 13:00,1.6
12-04-00 12:00,3.5
12-04-00 11:00,4.2
12-04-00 10:00,4.8
12-04-00 09:00,4.9
12-04-00 08:00,6.7
12-04-00 07:00,7.7
12-04-00 06:00,8.6
12-04-00 05:00,8.9
12-04-00 04:00,9.2
12-04-00 03:00,10.7
12-04-00 02:00,
12-04-00 01:00,5.8
12-04-00 00:00,
11-04-00 23:00,2.8
11-04-00 22:00,3.2
11-04-00 21:00,3.4
11-04-00 20:00,3.0
11-04-00 19:00,2.5
11-04-00 18:00,5.7
11-04-00 17:00,9.6
11-04-00 16:00,11.1
11-04-00 15:00,10.8
11-04-00 14:00,11.7
11-04-00 13:00,12.3
11-04-00 12:00,11.6
11-04-00 11:00,12.8
11-04-00 10:00,12.9
11-04-00 09:00,13.8
11-04-00 08:00,13.8
11-04-00 07:00,8.6
11-04-00 06:00,7.3
11-04-00 05:00,4.8
11-04-00 04:00,5.7
11-04-00 03:00,
11-04-00 02:00,8.3
11-04-00 01:00,10.4
11-04-00 00:00,
10-04-00 23:00,10.0
10-04-00 22:00,9.4
10-04-00 21:00,7.5
10-04-00 20:00,8.0
10-04-00 19:00,6.6
10-04-00 18:00,6.4
10-04-00 17:00,5.4
10-04-00 16:00,7.7
10-04-00 15:00,8.2
10-04-00 14:00,10.3
