Datum Zeit,Glauchau NO2
,µg/m³
01-05-00 00:00,35
30-04-00 23:00,43
30-04-00 22:00,42
30-04-00 21:00,72
30-04-00 20:00,47
30-04-00 19:00,45
30-04-00 18:00,24
30-04-00 17:00,19
30-04-00 16:00,17
30-04-00 15:00,16
30-04-00 14:00,13
30-04-00 13:00,12
30-04-00 12:00,10
30-04-00 11:00,13
30-04-00 10:00,16
30-04-00 09:00,
30-04-00 08:00,16
30-04-00 07:00,18
30-04-00 06:00,18
30-04-00 05:00,21
30-04-00 04:00,22
30-04-00 03:00,30
30-04-00 02:00,36
30-04-00 01:00,42
30-04-00 00:00,40
29-04-00 23:00,39
29-04-00 22:00,54
29-04-00 21:00,47
29-04-00 20:00,13
29-04-00 19:00,21
29-04-00 18:00,9
29-04-00 17:00,9
29-04-00 16:00,9
29-04-00 15:00,8
29-04-00 14:00,9
29-04-00 13:00,13
29-04-00 12:00,20
29-04-00 11:00,18
29-04-00 10:00,16
29-04-00 09:00,
29-04-00 08:00,22
29-04-00 07:00,29
29-04-00 06:00,32
29-04-00 05:00,30
29-04-00 04:00,37
29-04-00 03:00,39
29-04-00 02:00,16
29-04-00 01:00,23
29-04-00 00:00,56
28-04-00 23:00,48
28-04-00 22:00,46
28-04-00 21:00,34
28-04-00 20:00,26
28-04-00 19:00,22
28-04-00 18:00,18
28-04-00 17:00,14
28-04-00 16:00,13
28-04-00 15:00,12
28-04-00 14:00,13
28-04-00 13:00,16
28-04-00 12:00,21
28-04-00 11:00,22
28-04-00 10:00,
28-04-00 09:00,26
28-04-00 08:00,23
28-04-00 07:00,28
28-04-00 06:00,92
28-04-00 05:00,29
28-04-00 04:00,10
28-04-00 03:00,10
28-04-00 02:00,9
28-04-00 01:00,11
28-04-00 00:00,14
27-04-00 23:00,17
27-04-00 22:00,49
27-04-00 21:00,35
27-04-00 20:00,39
27-04-00 19:00,24
27-04-00 18:00,38
27-04-00 17:00,21
27-04-00 16:00,21
27-04-00 15:00,20
27-04-00 14:00,21
27-04-00 13:00,18
27-04-00 12:00,20
27-04-00 11:00,28
27-04-00 10:00,
27-04-00 09:00,42
27-04-00 08:00,60
27-04-00 07:00,51
27-04-00 06:00,38
27-04-00 05:00,34
27-04-00 04:00,21
27-04-00 03:00,18
27-04-00 02:00,20
27-04-00 01:00,22
27-04-00 00:00,27
26-04-00 23:00,32
26-04-00 22:00,37
26-04-00 21:00,37
26-04-00 20:00,20
26-04-00 19:00,16
26-04-00 18:00,12
26-04-00 17:00,12
26-04-00 16:00,14
26-04-00 15:00,19
26-04-00 14:00,14
26-04-00 13:00,14
26-04-00 12:00,17
26-04-00 11:00,
26-04-00 10:00,21
26-04-00 09:00,45
26-04-00 08:00,46
26-04-00 07:00,35
26-04-00 06:00,29
26-04-00 05:00,18
26-04-00 04:00,25
26-04-00 03:00,29
26-04-00 02:00,32
