Datum Zeit,Glauchau O3
,µg/m³
01-05-00 00:00,
30-04-00 23:00,51
30-04-00 22:00,73
30-04-00 21:00,65
30-04-00 20:00,71
30-04-00 19:00,74
30-04-00 18:00,100
30-04-00 17:00,115
30-04-00 16:00,123
30-04-00 15:00,117
30-04-00 14:00,103
30-04-00 13:00,91
30-04-00 12:00,79
30-04-00 11:00,56
30-04-00 10:00,38
30-04-00 09:00,34
30-04-00 08:00,26
30-04-00 07:00,7
30-04-00 06:00,4
30-04-00 05:00,1
30-04-00 04:00,3
30-04-00 03:00,1
30-04-00 02:00,1
30-04-00 01:00,1
30-04-00 00:00,
29-04-00 23:00,10
29-04-00 22:00,14
29-04-00 21:00,26
29-04-00 20:00,85
29-04-00 19:00,81
29-04-00 18:00,101
29-04-00 17:00,107
29-04-00 16:00,107
29-04-00 15:00,106
29-04-00 14:00,101
29-04-00 13:00,93
29-04-00 12:00,69
29-04-00 11:00,73
29-04-00 10:00,77
29-04-00 09:00,63
29-04-00 08:00,62
29-04-00 07:00,36
29-04-00 06:00,40
29-04-00 05:00,42
29-04-00 04:00,40
29-04-00 03:00,39
29-04-00 02:00,75
29-04-00 01:00,
29-04-00 00:00,41
28-04-00 23:00,54
28-04-00 22:00,53
28-04-00 21:00,72
28-04-00 20:00,93
28-04-00 19:00,103
28-04-00 18:00,115
28-04-00 17:00,116
28-04-00 16:00,114
28-04-00 15:00,115
28-04-00 14:00,110
28-04-00 13:00,101
28-04-00 12:00,84
28-04-00 11:00,81
28-04-00 10:00,75
28-04-00 09:00,74
28-04-00 08:00,80
28-04-00 07:00,76
28-04-00 06:00,6
28-04-00 05:00,75
28-04-00 04:00,99
28-04-00 03:00,94
28-04-00 02:00,105
28-04-00 01:00,
28-04-00 00:00,102
27-04-00 23:00,100
27-04-00 22:00,47
27-04-00 21:00,67
27-04-00 20:00,69
27-04-00 19:00,96
27-04-00 18:00,91
27-04-00 17:00,116
27-04-00 16:00,111
27-04-00 15:00,109
27-04-00 14:00,103
27-04-00 13:00,114
27-04-00 12:00,110
27-04-00 11:00,92
27-04-00 10:00,71
27-04-00 09:00,39
27-04-00 08:00,8
27-04-00 07:00,3
27-04-00 06:00,2
27-04-00 05:00,5
27-04-00 04:00,16
27-04-00 03:00,21
27-04-00 02:00,
27-04-00 01:00,30
27-04-00 00:00,43
26-04-00 23:00,64
26-04-00 22:00,69
26-04-00 21:00,71
26-04-00 20:00,92
26-04-00 19:00,100
26-04-00 18:00,106
26-04-00 17:00,109
26-04-00 16:00,114
26-04-00 15:00,113
26-04-00 14:00,113
26-04-00 13:00,105
26-04-00 12:00,89
26-04-00 11:00,81
26-04-00 10:00,66
26-04-00 09:00,16
26-04-00 08:00,3
26-04-00 07:00,2
26-04-00 06:00,1
26-04-00 05:00,1
26-04-00 04:00,1
26-04-00 03:00,1
26-04-00 02:00,
26-04-00 01:00,1
26-04-00 00:00,2
25-04-00 23:00,3
25-04-00 22:00,12
25-04-00 21:00,34
25-04-00 20:00,41
25-04-00 19:00,59
25-04-00 18:00,72
25-04-00 17:00,69
25-04-00 16:00,77
25-04-00 15:00,73
25-04-00 14:00,72
25-04-00 13:00,75
25-04-00 12:00,77
25-04-00 11:00,66
25-04-00 10:00,69
25-04-00 09:00,62
25-04-00 08:00,51
25-04-00 07:00,41
25-04-00 06:00,38
25-04-00 05:00,46
25-04-00 04:00,53
25-04-00 03:00,
25-04-00 02:00,63
25-04-00 01:00,62
25-04-00 00:00,63
24-04-00 23:00,44
24-04-00 22:00,36
24-04-00 21:00,48
24-04-00 20:00,41
24-04-00 19:00,43
24-04-00 18:00,47
24-04-00 17:00,40
24-04-00 16:00,38
24-04-00 15:00,40
24-04-00 14:00,45
24-04-00 13:00,49
24-04-00 12:00,66
24-04-00 11:00,66
24-04-00 10:00,64
24-04-00 09:00,56
24-04-00 08:00,56
24-04-00 07:00,54
24-04-00 06:00,50
24-04-00 05:00,41
24-04-00 04:00,38
24-04-00 03:00,
24-04-00 02:00,22
24-04-00 01:00,32
24-04-00 00:00,39
23-04-00 23:00,22
23-04-00 22:00,34
23-04-00 21:00,41
23-04-00 20:00,80
23-04-00 19:00,106
23-04-00 18:00,115
23-04-00 17:00,134
23-04-00 16:00,133
23-04-00 15:00,133
23-04-00 14:00,131
23-04-00 13:00,129
23-04-00 12:00,124
23-04-00 11:00,114
23-04-00 10:00,95
23-04-00 09:00,72
23-04-00 08:00,55
23-04-00 07:00,37
23-04-00 06:00,25
23-04-00 05:00,25
23-04-00 04:00,
23-04-00 03:00,25
23-04-00 02:00,14
23-04-00 01:00,11
23-04-00 00:00,10
22-04-00 23:00,10
22-04-00 22:00,17
22-04-00 21:00,25
22-04-00 20:00,34
22-04-00 19:00,96
22-04-00 18:00,135
22-04-00 17:00,138
22-04-00 16:00,132
22-04-00 15:00,134
22-04-00 14:00,136
22-04-00 13:00,128
22-04-00 12:00,114
22-04-00 11:00,65
22-04-00 10:00,52
22-04-00 09:00,44
22-04-00 08:00,17
22-04-00 07:00,3
22-04-00 06:00,1
22-04-00 05:00,1
22-04-00 04:00,
22-04-00 03:00,1
22-04-00 02:00,1
22-04-00 01:00,1
22-04-00 00:00,1
21-04-00 23:00,4
21-04-00 22:00,1
21-04-00 21:00,7
21-04-00 20:00,12
21-04-00 19:00,75
21-04-00 18:00,116
21-04-00 17:00,122
21-04-00 16:00,125
21-04-00 15:00,122
21-04-00 14:00,119
21-04-00 13:00,114
21-04-00 12:00,110
21-04-00 11:00,103
21-04-00 10:00,85
21-04-00 09:00,45
21-04-00 08:00,13
21-04-00 07:00,6
21-04-00 06:00,2
21-04-00 05:00,
21-04-00 04:00,1
21-04-00 03:00,1
21-04-00 02:00,3
21-04-00 01:00,6
21-04-00 00:00,2
20-04-00 23:00,7
20-04-00 22:00,45
20-04-00 21:00,59
20-04-00 20:00,43
20-04-00 19:00,69
20-04-00 18:00,76
20-04-00 17:00,85
20-04-00 16:00,90
20-04-00 15:00,83
20-04-00 14:00,83
20-04-00 13:00,83
20-04-00 12:00,70
20-04-00 11:00,64
20-04-00 10:00,50
20-04-00 09:00,24
20-04-00 08:00,8
20-04-00 07:00,2
20-04-00 06:00,2
20-04-00 05:00,
20-04-00 04:00,1
20-04-00 03:00,1
20-04-00 02:00,1
20-04-00 01:00,1
20-04-00 00:00,1
19-04-00 23:00,6
19-04-00 22:00,15
19-04-00 21:00,26
19-04-00 20:00,30
19-04-00 19:00,30
19-04-00 18:00,34
19-04-00 17:00,38
19-04-00 16:00,40
19-04-00 15:00,36
19-04-00 14:00,41
19-04-00 13:00,36
19-04-00 12:00,24
19-04-00 11:00,29
19-04-00 10:00,30
19-04-00 09:00,18
19-04-00 08:00,10
19-04-00 07:00,4
19-04-00 06:00,
19-04-00 05:00,10
19-04-00 04:00,27
19-04-00 03:00,40
19-04-00 02:00,43
19-04-00 01:00,40
19-04-00 00:00,58
18-04-00 23:00,71
18-04-00 22:00,62
18-04-00 21:00,69
18-04-00 20:00,67
18-04-00 19:00,73
18-04-00 18:00,64
18-04-00 17:00,78
18-04-00 16:00,93
18-04-00 15:00,90
18-04-00 14:00,88
18-04-00 13:00,80
18-04-00 12:00,78
18-04-00 11:00,65
18-04-00 10:00,57
18-04-00 09:00,46
18-04-00 08:00,35
18-04-00 07:00,25
18-04-00 06:00,
18-04-00 05:00,40
18-04-00 04:00,54
18-04-00 03:00,52
18-04-00 02:00,50
18-04-00 01:00,56
18-04-00 00:00,63
17-04-00 23:00,62
17-04-00 22:00,63
17-04-00 21:00,71
17-04-00 20:00,77
17-04-00 19:00,76
17-04-00 18:00,76
17-04-00 17:00,75
17-04-00 16:00,80
17-04-00 15:00,79
17-04-00 14:00,70
17-04-00 13:00,71
17-04-00 12:00,75
17-04-00 11:00,38
17-04-00 10:00,27
17-04-00 09:00,30
17-04-00 08:00,10
17-04-00 07:00,
17-04-00 06:00,4
17-04-00 05:00,7
17-04-00 04:00,7
17-04-00 03:00,5
17-04-00 02:00,1
17-04-00 01:00,1
17-04-00 00:00,3
16-04-00 23:00,2
16-04-00 22:00,3
16-04-00 21:00,36
16-04-00 20:00,82
16-04-00 19:00,88
16-04-00 18:00,98
16-04-00 17:00,106
16-04-00 16:00,106
16-04-00 15:00,101
16-04-00 14:00,98
16-04-00 13:00,98
16-04-00 12:00,98
16-04-00 11:00,94
16-04-00 10:00,91
16-04-00 09:00,86
16-04-00 08:00,80
16-04-00 07:00,
16-04-00 06:00,73
16-04-00 05:00,74
16-04-00 04:00,69
16-04-00 03:00,70
16-04-00 02:00,77
16-04-00 01:00,81
16-04-00 00:00,80
15-04-00 23:00,86
15-04-00 22:00,78
15-04-00 21:00,77
15-04-00 20:00,78
15-04-00 19:00,71
15-04-00 18:00,44
15-04-00 17:00,76
15-04-00 16:00,93
15-04-00 15:00,109
15-04-00 14:00,112
15-04-00 13:00,106
15-04-00 12:00,87
15-04-00 11:00,36
15-04-00 10:00,22
15-04-00 09:00,15
15-04-00 08:00,
15-04-00 07:00,7
15-04-00 06:00,2
15-04-00 05:00,1
15-04-00 04:00,1
15-04-00 03:00,12
15-04-00 02:00,18
15-04-00 01:00,31
15-04-00 00:00,45
14-04-00 23:00,54
14-04-00 22:00,54
14-04-00 21:00,30
14-04-00 20:00,43
14-04-00 19:00,59
14-04-00 18:00,62
14-04-00 17:00,66
14-04-00 16:00,66
14-04-00 15:00,66
14-04-00 14:00,68
14-04-00 13:00,70
14-04-00 12:00,71
14-04-00 11:00,59
14-04-00 10:00,60
14-04-00 09:00,63
14-04-00 08:00,
14-04-00 07:00,53
14-04-00 06:00,56
14-04-00 05:00,63
14-04-00 04:00,68
14-04-00 03:00,74
14-04-00 02:00,79
14-04-00 01:00,73
14-04-00 00:00,70
13-04-00 23:00,71
13-04-00 22:00,69
13-04-00 21:00,69
13-04-00 20:00,71
13-04-00 19:00,68
13-04-00 18:00,74
13-04-00 17:00,77
13-04-00 16:00,82
13-04-00 15:00,81
13-04-00 14:00,76
13-04-00 13:00,72
13-04-00 12:00,72
13-04-00 11:00,65
13-04-00 10:00,59
13-04-00 09:00,
13-04-00 08:00,52
13-04-00 07:00,50
13-04-00 06:00,55
13-04-00 05:00,63
13-04-00 04:00,54
13-04-00 03:00,56
13-04-00 02:00,58
13-04-00 01:00,73
13-04-00 00:00,67
12-04-00 23:00,68
12-04-00 22:00,55
12-04-00 21:00,50
12-04-00 20:00,68
12-04-00 19:00,82
12-04-00 18:00,70
12-04-00 17:00,62
12-04-00 16:00,71
12-04-00 15:00,72
12-04-00 14:00,61
12-04-00 13:00,45
12-04-00 12:00,40
12-04-00 11:00,50
12-04-00 10:00,47
12-04-00 09:00,
12-04-00 08:00,39
12-04-00 07:00,32
12-04-00 06:00,11
12-04-00 05:00,2
12-04-00 04:00,4
12-04-00 03:00,4
12-04-00 02:00,1
12-04-00 01:00,1
12-04-00 00:00,3
11-04-00 23:00,3
11-04-00 22:00,2
11-04-00 21:00,17
11-04-00 20:00,40
11-04-00 19:00,45
11-04-00 18:00,48
11-04-00 17:00,23
11-04-00 16:00,34
11-04-00 15:00,55
11-04-00 14:00,71
11-04-00 13:00,79
11-04-00 12:00,61
11-04-00 11:00,52
11-04-00 10:00,26
11-04-00 09:00,
11-04-00 08:00,8
11-04-00 07:00,4
11-04-00 06:00,2
11-04-00 05:00,2
11-04-00 04:00,1
11-04-00 03:00,7
11-04-00 02:00,7
11-04-00 01:00,2
11-04-00 00:00,2
10-04-00 23:00,8
10-04-00 22:00,27
10-04-00 21:00,39
10-04-00 20:00,58
10-04-00 19:00,68
10-04-00 18:00,82
10-04-00 17:00,
10-04-00 16:00,79
10-04-00 15:00,81
10-04-00 14:00,84
10-04-00 13:00,79
10-04-00 12:00,65
10-04-00 11:00,51
10-04-00 10:00,45
10-04-00 09:00,36
10-04-00 08:00,29
10-04-00 07:00,12
10-04-00 06:00,17
10-04-00 05:00,27
10-04-00 04:00,36
10-04-00 03:00,20
10-04-00 02:00,34
10-04-00 01:00,40
10-04-00 00:00,42
09-04-00 23:00,52
09-04-00 22:00,51
09-04-00 21:00,58
09-04-00 20:00,60
09-04-00 19:00,64
09-04-00 18:00,70
09-04-00 17:00,
09-04-00 16:00,74
09-04-00 15:00,79
09-04-00 14:00,83
09-04-00 13:00,78
09-04-00 12:00,71
09-04-00 11:00,74
09-04-00 10:00,66
09-04-00 09:00,41
09-04-00 08:00,28
09-04-00 07:00,18
09-04-00 06:00,12
09-04-00 05:00,20
09-04-00 04:00,23
09-04-00 03:00,26
09-04-00 02:00,25
09-04-00 01:00,21
09-04-00 00:00,27
08-04-00 23:00,19
08-04-00 22:00,24
08-04-00 21:00,41
08-04-00 20:00,68
08-04-00 19:00,87
08-04-00 18:00,
08-04-00 17:00,90
08-04-00 16:00,91
08-04-00 15:00,93
08-04-00 14:00,94
08-04-00 13:00,85
08-04-00 12:00,75
08-04-00 11:00,64
08-04-00 10:00,58
08-04-00 09:00,52
08-04-00 08:00,55
08-04-00 07:00,57
08-04-00 06:00,49
08-04-00 05:00,46
08-04-00 04:00,46
08-04-00 03:00,45
08-04-00 02:00,37
08-04-00 01:00,30
08-04-00 00:00,20
07-04-00 23:00,26
07-04-00 22:00,21
07-04-00 21:00,27
07-04-00 20:00,42
07-04-00 19:00,26
07-04-00 18:00,
07-04-00 17:00,44
07-04-00 16:00,41
07-04-00 15:00,67
07-04-00 14:00,74
07-04-00 13:00,72
07-04-00 12:00,70
