Datum Zeit,Plauen-Sued O3
,µg/m³
01-05-00 00:00,53
30-04-00 23:00,66
30-04-00 22:00,64
30-04-00 21:00,18
30-04-00 20:00,8
30-04-00 19:00,42
30-04-00 18:00,54
30-04-00 17:00,69
30-04-00 16:00,83
30-04-00 15:00,81
30-04-00 14:00,84
30-04-00 13:00,83
30-04-00 12:00,72
30-04-00 11:00,48
30-04-00 10:00,36
30-04-00 09:00,31
30-04-00 08:00,25
30-04-00 07:00,
30-04-00 06:00,2
30-04-00 05:00,1
30-04-00 04:00,1
30-04-00 03:00,2
30-04-00 02:00,4
30-04-00 01:00,7
30-04-00 00:00,7
29-04-00 23:00,18
29-04-00 22:00,17
29-04-00 21:00,11
29-04-00 20:00,7
29-04-00 19:00,7
29-04-00 18:00,38
29-04-00 17:00,57
29-04-00 16:00,70
29-04-00 15:00,75
29-04-00 14:00,72
29-04-00 13:00,61
29-04-00 12:00,62
29-04-00 11:00,60
29-04-00 10:00,53
29-04-00 09:00,50
29-04-00 08:00,
29-04-00 07:00,26
29-04-00 06:00,8
29-04-00 05:00,15
29-04-00 04:00,36
29-04-00 03:00,67
29-04-00 02:00,87
29-04-00 01:00,93
29-04-00 00:00,95
28-04-00 23:00,100
28-04-00 22:00,87
28-04-00 21:00,68
28-04-00 20:00,57
28-04-00 19:00,73
28-04-00 18:00,70
28-04-00 17:00,81
28-04-00 16:00,80
28-04-00 15:00,72
28-04-00 14:00,79
28-04-00 13:00,75
28-04-00 12:00,62
28-04-00 11:00,61
28-04-00 10:00,59
28-04-00 09:00,55
28-04-00 08:00,
28-04-00 07:00,47
28-04-00 06:00,53
28-04-00 05:00,59
28-04-00 04:00,73
28-04-00 03:00,41
28-04-00 02:00,30
28-04-00 01:00,53
28-04-00 00:00,58
27-04-00 23:00,64
27-04-00 22:00,60
27-04-00 21:00,55
27-04-00 20:00,3
27-04-00 19:00,9
27-04-00 18:00,46
27-04-00 17:00,64
27-04-00 16:00,76
27-04-00 15:00,85
27-04-00 14:00,81
27-04-00 13:00,81
27-04-00 12:00,
27-04-00 11:00,78
27-04-00 10:00,65
27-04-00 09:00,37
27-04-00 08:00,22
27-04-00 07:00,4
27-04-00 06:00,1
27-04-00 05:00,1
27-04-00 04:00,2
27-04-00 03:00,4
27-04-00 02:00,8
27-04-00 01:00,15
27-04-00 00:00,13
26-04-00 23:00,23
26-04-00 22:00,58
26-04-00 21:00,77
26-04-00 20:00,48
26-04-00 19:00,73
26-04-00 18:00,82
26-04-00 17:00,93
26-04-00 16:00,83
26-04-00 15:00,
26-04-00 14:00,84
26-04-00 13:00,74
26-04-00 12:00,71
26-04-00 11:00,65
26-04-00 10:00,57
26-04-00 09:00,37
26-04-00 08:00,6
26-04-00 07:00,2
26-04-00 06:00,1
26-04-00 05:00,1
26-04-00 04:00,1
26-04-00 03:00,1
26-04-00 02:00,1
26-04-00 01:00,2
26-04-00 00:00,2
25-04-00 23:00,2
25-04-00 22:00,4
25-04-00 21:00,10
25-04-00 20:00,38
25-04-00 19:00,67
25-04-00 18:00,74
25-04-00 17:00,74
25-04-00 16:00,67
25-04-00 15:00,
25-04-00 14:00,74
25-04-00 13:00,
25-04-00 12:00,
25-04-00 11:00,
25-04-00 10:00,
25-04-00 09:00,63
25-04-00 08:00,59
25-04-00 07:00,
25-04-00 06:00,45
25-04-00 05:00,65
25-04-00 04:00,61
25-04-00 03:00,62
25-04-00 02:00,64
25-04-00 01:00,63
25-04-00 00:00,65
24-04-00 23:00,59
24-04-00 22:00,52
24-04-00 21:00,46
24-04-00 20:00,52
24-04-00 19:00,57
24-04-00 18:00,58
24-04-00 17:00,54
24-04-00 16:00,42
24-04-00 15:00,41
24-04-00 14:00,52
24-04-00 13:00,54
24-04-00 12:00,56
24-04-00 11:00,57
24-04-00 10:00,60
24-04-00 09:00,59
24-04-00 08:00,
24-04-00 07:00,6
24-04-00 06:00,8
24-04-00 05:00,7
24-04-00 04:00,9
24-04-00 03:00,10
24-04-00 02:00,9
24-04-00 01:00,13
24-04-00 00:00,12
23-04-00 23:00,7
23-04-00 22:00,8
23-04-00 21:00,13
23-04-00 20:00,17
23-04-00 19:00,77
23-04-00 18:00,122
23-04-00 17:00,122
23-04-00 16:00,106
23-04-00 15:00,117
23-04-00 14:00,120
