Datum Zeit,Leipzig-West BEN
,µg/m³
01-05-00 00:00,0.7
30-04-00 23:00,0.8
30-04-00 22:00,0.9
30-04-00 21:00,1.1
30-04-00 20:00,0.9
30-04-00 19:00,1.1
30-04-00 18:00,1.1
30-04-00 17:00,1.1
30-04-00 16:00,1.1
30-04-00 15:00,1.2
30-04-00 14:00,1.3
30-04-00 13:00,1.3
30-04-00 12:00,1.6
30-04-00 11:00,
30-04-00 10:00,
30-04-00 09:00,
30-04-00 08:00,
30-04-00 07:00,
30-04-00 06:00,1.2
30-04-00 05:00,1.1
30-04-00 04:00,1.0
30-04-00 03:00,1.0
30-04-00 02:00,1.1
30-04-00 01:00,1.4
30-04-00 00:00,1.4
29-04-00 23:00,1.7
29-04-00 22:00,1.2
29-04-00 21:00,1.2
29-04-00 20:00,1.5
29-04-00 19:00,1.4
29-04-00 18:00,1.1
29-04-00 17:00,1.0
29-04-00 16:00,1.2
29-04-00 15:00,1.4
29-04-00 14:00,1.4
29-04-00 13:00,1.3
29-04-00 12:00,1.6
29-04-00 11:00,1.4
29-04-00 10:00,2.8
29-04-00 09:00,1.8
29-04-00 08:00,1.1
29-04-00 07:00,1.0
29-04-00 06:00,0.9
29-04-00 05:00,0.8
29-04-00 04:00,0.8
29-04-00 03:00,0.9
29-04-00 02:00,0.9
29-04-00 01:00,0.9
29-04-00 00:00,0.9
28-04-00 23:00,1.0
28-04-00 22:00,1.1
28-04-00 21:00,1.1
28-04-00 20:00,1.3
28-04-00 19:00,1.2
28-04-00 18:00,1.3
28-04-00 17:00,1.2
28-04-00 16:00,1.1
28-04-00 15:00,1.4
28-04-00 14:00,1.5
28-04-00 13:00,1.2
28-04-00 12:00,1.3
28-04-00 11:00,1.2
28-04-00 10:00,1.2
28-04-00 09:00,1.2
28-04-00 08:00,1.2
28-04-00 07:00,1.2
28-04-00 06:00,1.1
28-04-00 05:00,1.0
28-04-00 04:00,0.9
28-04-00 03:00,1.0
28-04-00 02:00,1.0
28-04-00 01:00,1.0
28-04-00 00:00,1.1
27-04-00 23:00,1.2
27-04-00 22:00,1.4
27-04-00 21:00,1.5
27-04-00 20:00,1.4
27-04-00 19:00,1.4
27-04-00 18:00,1.2
27-04-00 17:00,1.2
27-04-00 16:00,1.2
27-04-00 15:00,1.1
27-04-00 14:00,1.1
27-04-00 13:00,1.0
27-04-00 12:00,1.1
27-04-00 11:00,1.5
27-04-00 10:00,1.4
27-04-00 09:00,1.6
27-04-00 08:00,2.6
27-04-00 07:00,3.6
27-04-00 06:00,2.3
27-04-00 05:00,1.3
27-04-00 04:00,1.0
27-04-00 03:00,1.0
27-04-00 02:00,1.1
27-04-00 01:00,1.1
27-04-00 00:00,1.2
26-04-00 23:00,1.2
26-04-00 22:00,1.3
26-04-00 21:00,1.3
26-04-00 20:00,1.2
26-04-00 19:00,1.2
26-04-00 18:00,1.2
26-04-00 17:00,1.2
26-04-00 16:00,
26-04-00 15:00,
26-04-00 14:00,
26-04-00 13:00,
26-04-00 12:00,
26-04-00 11:00,1.6
26-04-00 10:00,1.6
26-04-00 09:00,1.8
26-04-00 08:00,2.5
26-04-00 07:00,2.1
26-04-00 06:00,1.4
26-04-00 05:00,1.0
26-04-00 04:00,0.8
26-04-00 03:00,0.8
26-04-00 02:00,0.8
26-04-00 01:00,0.8
26-04-00 00:00,0.9
25-04-00 23:00,0.9
25-04-00 22:00,0.9
25-04-00 21:00,0.9
25-04-00 20:00,0.9
25-04-00 19:00,0.8
25-04-00 18:00,0.8
25-04-00 17:00,0.9
25-04-00 16:00,0.8
25-04-00 15:00,1.0
25-04-00 14:00,0.9
25-04-00 13:00,0.7
25-04-00 12:00,0.8
25-04-00 11:00,0.7
25-04-00 10:00,0.6
25-04-00 09:00,0.7
25-04-00 08:00,0.9
25-04-00 07:00,1.0
25-04-00 06:00,1.3
25-04-00 05:00,0.6
25-04-00 04:00,0.5
25-04-00 03:00,0.5
25-04-00 02:00,0.5
25-04-00 01:00,0.5
25-04-00 00:00,0.5
24-04-00 23:00,0.5
24-04-00 22:00,0.5
24-04-00 21:00,0.6
24-04-00 20:00,0.6
24-04-00 19:00,0.6
24-04-00 18:00,0.8
24-04-00 17:00,0.9
24-04-00 16:00,0.9
24-04-00 15:00,1.2
24-04-00 14:00,1.7
24-04-00 13:00,1.2
24-04-00 12:00,1.0
24-04-00 11:00,1.0
24-04-00 10:00,1.1
24-04-00 09:00,1.4
24-04-00 08:00,1.6
24-04-00 07:00,1.7
24-04-00 06:00,1.5
24-04-00 05:00,1.4
24-04-00 04:00,1.2
24-04-00 03:00,1.0
24-04-00 02:00,0.8
24-04-00 01:00,0.9
24-04-00 00:00,1.1
23-04-00 23:00,1.3
23-04-00 22:00,1.4
23-04-00 21:00,1.3
23-04-00 20:00,1.1
23-04-00 19:00,0.8
23-04-00 18:00,0.7
23-04-00 17:00,0.7
23-04-00 16:00,0.8
23-04-00 15:00,0.6
23-04-00 14:00,0.7
23-04-00 13:00,0.9
23-04-00 12:00,0.9
23-04-00 11:00,0.9
23-04-00 10:00,1.1
23-04-00 09:00,1.5
23-04-00 08:00,1.8
23-04-00 07:00,1.3
23-04-00 06:00,1.3
23-04-00 05:00,1.4
23-04-00 04:00,1.4
23-04-00 03:00,1.3
23-04-00 02:00,1.4
23-04-00 01:00,1.6
23-04-00 00:00,1.8
22-04-00 23:00,1.6
22-04-00 22:00,2.9
22-04-00 21:00,
22-04-00 20:00,
22-04-00 19:00,
22-04-00 18:00,
22-04-00 17:00,
22-04-00 16:00,0.9
22-04-00 15:00,0.8
22-04-00 14:00,0.9
22-04-00 13:00,1.0
22-04-00 12:00,1.1
22-04-00 11:00,1.4
22-04-00 10:00,1.9
22-04-00 09:00,1.7
22-04-00 08:00,2.3
22-04-00 07:00,2.9
22-04-00 06:00,1.9
22-04-00 05:00,1.5
22-04-00 04:00,1.7
22-04-00 03:00,1.8
22-04-00 02:00,1.5
22-04-00 01:00,2.0
22-04-00 00:00,1.5
21-04-00 23:00,2.4
21-04-00 22:00,6.3
21-04-00 21:00,4.0
21-04-00 20:00,1.0
21-04-00 19:00,0.8
21-04-00 18:00,0.8
21-04-00 17:00,0.8
21-04-00 16:00,0.7
21-04-00 15:00,0.8
21-04-00 14:00,0.9
21-04-00 13:00,0.9
21-04-00 12:00,1.0
21-04-00 11:00,1.4
21-04-00 10:00,1.6
21-04-00 09:00,1.7
21-04-00 08:00,2.5
21-04-00 07:00,2.0
21-04-00 06:00,2.0
21-04-00 05:00,1.8
21-04-00 04:00,1.4
21-04-00 03:00,1.5
21-04-00 02:00,1.6
21-04-00 01:00,1.6
21-04-00 00:00,2.1
20-04-00 23:00,3.0
20-04-00 22:00,2.2
20-04-00 21:00,1.5
20-04-00 20:00,1.1
20-04-00 19:00,0.9
20-04-00 18:00,0.9
20-04-00 17:00,1.0
20-04-00 16:00,1.1
20-04-00 15:00,1.2
20-04-00 14:00,1.7
20-04-00 13:00,1.7
20-04-00 12:00,2.3
20-04-00 11:00,2.3
20-04-00 10:00,2.1
20-04-00 09:00,2.3
20-04-00 08:00,2.3
20-04-00 07:00,3.4
20-04-00 06:00,3.2
20-04-00 05:00,2.3
20-04-00 04:00,1.5
20-04-00 03:00,1.4
20-04-00 02:00,1.4
20-04-00 01:00,1.3
20-04-00 00:00,1.5
19-04-00 23:00,1.7
19-04-00 22:00,2.0
19-04-00 21:00,1.7
19-04-00 20:00,1.2
19-04-00 19:00,1.2
19-04-00 18:00,1.1
19-04-00 17:00,1.3
19-04-00 16:00,1.3
19-04-00 15:00,1.6
19-04-00 14:00,1.5
19-04-00 13:00,1.9
19-04-00 12:00,2.2
19-04-00 11:00,2.3
19-04-00 10:00,1.9
19-04-00 09:00,2.0
19-04-00 08:00,1.8
19-04-00 07:00,1.9
19-04-00 06:00,1.0
19-04-00 05:00,0.8
19-04-00 04:00,0.7
19-04-00 03:00,0.7
19-04-00 02:00,
19-04-00 01:00,
19-04-00 00:00,
18-04-00 23:00,
18-04-00 22:00,
18-04-00 21:00,1.0
18-04-00 20:00,1.1
18-04-00 19:00,0.8
18-04-00 18:00,0.7
18-04-00 17:00,0.8
18-04-00 16:00,0.9
18-04-00 15:00,1.0
18-04-00 14:00,1.0
18-04-00 13:00,0.8
18-04-00 12:00,1.0
18-04-00 11:00,1.2
18-04-00 10:00,1.2
18-04-00 09:00,1.5
18-04-00 08:00,1.5
18-04-00 07:00,2.4
18-04-00 06:00,1.5
18-04-00 05:00,1.0
18-04-00 04:00,0.6
18-04-00 03:00,0.7
18-04-00 02:00,0.7
18-04-00 01:00,0.7
18-04-00 00:00,0.7
17-04-00 23:00,0.8
17-04-00 22:00,1.0
17-04-00 21:00,1.3
17-04-00 20:00,1.5
17-04-00 19:00,1.2
17-04-00 18:00,1.3
17-04-00 17:00,1.1
17-04-00 16:00,1.2
17-04-00 15:00,1.2
17-04-00 14:00,1.4
17-04-00 13:00,1.2
17-04-00 12:00,1.6
17-04-00 11:00,2.1
17-04-00 10:00,2.4
17-04-00 09:00,2.3
17-04-00 08:00,3.7
17-04-00 07:00,3.5
17-04-00 06:00,1.9
17-04-00 05:00,1.0
17-04-00 04:00,1.0
17-04-00 03:00,1.0
17-04-00 02:00,1.0
17-04-00 01:00,1.0
17-04-00 00:00,1.3
16-04-00 23:00,2.1
16-04-00 22:00,2.1
16-04-00 21:00,1.4
16-04-00 20:00,1.0
16-04-00 19:00,0.9
16-04-00 18:00,0.6
16-04-00 17:00,0.7
16-04-00 16:00,0.7
16-04-00 15:00,0.7
16-04-00 14:00,0.9
16-04-00 13:00,1.0
16-04-00 12:00,0.9
16-04-00 11:00,1.0
16-04-00 10:00,1.1
16-04-00 09:00,0.9
16-04-00 08:00,0.8
16-04-00 07:00,0.7
16-04-00 06:00,0.7
16-04-00 05:00,0.7
16-04-00 04:00,0.6
16-04-00 03:00,0.6
16-04-00 02:00,0.6
16-04-00 01:00,0.6
16-04-00 00:00,0.8
15-04-00 23:00,1.1
15-04-00 22:00,1.0
15-04-00 21:00,1.1
15-04-00 20:00,1.1
15-04-00 19:00,0.8
15-04-00 18:00,0.8
15-04-00 17:00,1.2
15-04-00 16:00,1.0
15-04-00 15:00,1.3
15-04-00 14:00,1.9
15-04-00 13:00,1.6
15-04-00 12:00,1.3
