Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-04-01,01:00,,,7,24,78,,,,14.1
2007-04-01,02:00,,,3,21,77,,,,14.4
2007-04-01,03:00,,,1,21,67,,,,12.8
2007-04-01,04:00,,,3,26,58,,,,12.1
2007-04-01,05:00,,,3,25,55,,,,10.6
2007-04-01,06:00,,,4,32,46,,,,9.4
2007-04-01,07:00,,,5,31,47,,,,9.0
2007-04-01,08:00,,,12,28,64,,,,12.8
2007-04-01,09:00,,,3,20,96,,,,15.9
2007-04-01,10:00,,,2,15,107,,,,11.9
2007-04-01,11:00,,,5,17,105,,,,14.1
2007-04-01,12:00,,,3,16,108,,,,11.5
2007-04-01,13:00,,,5,17,113,,,,8.0
2007-04-01,14:00,,,7,18,117,,,,6.7
2007-04-01,15:00,,,4,14,122,,,,5.5
2007-04-01,16:00,,,3,15,120,,,,4.7
2007-04-01,17:00,,,6,17,119,,,,4.3
2007-04-01,18:00,,,3,19,114,,,,4.0
2007-04-01,19:00,,,7,33,95,,,,5.0
2007-04-01,20:00,,,9,43,69,,,,5.5
2007-04-01,21:00,,,9,43,54,,,,6.0
2007-04-01,22:00,,,7,44,54,,,,11.8
2007-04-01,23:00,,,3,23,80,,,,17.9
2007-04-02,00:00,,,2,22,70,,,,13.9
2007-04-02,01:00,,,1,19,61,,,,9.3
2007-04-02,02:00,,,1,22,58,,,,9.3
2007-04-02,03:00,,,2,23,64,,,,12.9
2007-04-02,04:00,,,5,37,46,,,,12.6
2007-04-02,05:00,,,19,62,24,,,,11.5
2007-04-02,06:00,,,54,79,7,,,,10.8
2007-04-02,07:00,,,95,86,6,,,,10.9
2007-04-02,08:00,,,80,88,14,,,,19.4
2007-04-02,09:00,,,33,76,36,,,,27.2
2007-04-02,10:00,,,22,44,84,,,,16.0
2007-04-02,11:00,,,13,29,102,,,,11.3
2007-04-02,12:00,,,14,28,105,,,,8.9
2007-04-02,13:00,,,15,32,102,,,,7.9
2007-04-02,14:00,,,17,30,105,,,,3.8
2007-04-02,15:00,,,19,34,103,,,,4.3
2007-04-02,16:00,,,13,33,106,,,,5.9
2007-04-02,17:00,,,13,32,109,,,,5.6
2007-04-02,18:00,,,10,39,96,,,,4.7
2007-04-02,19:00,,,9,56,58,,,,4.9
2007-04-02,20:00,,,13,57,39,,,,4.8
2007-04-02,21:00,,,13,44,46,,,,7.6
2007-04-02,22:00,,,5,33,45,,,,8.5
2007-04-02,23:00,,,2,24,48,,,,3.0
2007-04-03,00:00,,,1,17,50,,,,2.6
2007-04-03,01:00,,,1,15,52,,,,2.2
2007-04-03,02:00,,,1,15,48,,,,2.4
2007-04-03,03:00,,,1,19,40,,,,3.8
2007-04-03,04:00,,,2,25,33,,,,4.0
2007-04-03,05:00,,,18,41,23,,,,2.8
2007-04-03,06:00,,,55,65,12,,,,2.0
2007-04-03,07:00,,,82,79,12,,,,2.2
2007-04-03,08:00,,,49,71,21,,,,5.0
2007-04-03,09:00,,,39,59,43,,,,5.1
2007-04-03,10:00,,,15,30,84,,,,6.9
2007-04-03,11:00,,,10,32,89,,,,6.9
2007-04-03,12:00,,,17,40,89,,,,6.8
2007-04-03,13:00,,,23,47,76,,,,7.5
2007-04-03,14:00,,,14,37,85,,,,6.3
2007-04-03,15:00,,,9,30,90,,,,2.9
2007-04-03,16:00,,,9,30,82,,,,1.5
2007-04-03,17:00,,,7,25,81,,,,1.1
2007-04-03,18:00,,,6,24,77,,,,1.0
2007-04-03,19:00,,,2,21,75,,,,1.0
2007-04-03,20:00,,,4,15,72,,,,1.0
2007-04-03,21:00,,,1,12,71,,,,1.0
2007-04-03,22:00,,,1,13,66,,,,1.0
2007-04-03,23:00,,,2,12,65,,,,1.0
2007-04-04,00:00,,,1,8,72,,,,1.0
2007-04-04,01:00,,,1,7,78,,,,1.0
2007-04-04,02:00,,,1,6,75,,,,1.0
2007-04-04,03:00,,,1,6,71,,,,1.0
2007-04-04,04:00,,,1,8,66,,,,1.0
2007-04-04,05:00,,,4,12,61,,,,1.1
2007-04-04,06:00,,,15,21,57,,,,1.0
2007-04-04,07:00,,,19,29,50,,,,1.6
2007-04-04,08:00,,,15,27,52,,,,2.1
2007-04-04,09:00,,,17,28,53,,,,1.8
2007-04-04,10:00,,,20,25,61,,,,1.5
2007-04-04,11:00,,,17,20,66,,,,1.5
2007-04-04,12:00,,,19,18,71,,,,1.0
2007-04-04,13:00,,,15,17,73,,,,1.0
2007-04-04,14:00,,,14,16,77,,,,1.1
2007-04-04,15:00,,,10,16,77,,,,1.2
2007-04-04,16:00,,,17,20,77,,,,2.0
2007-04-04,17:00,,,6,13,78,,,,2.6
2007-04-04,18:00,,,3,14,80,,,,3.1
2007-04-04,19:00,,,9,21,74,,,,2.4
2007-04-04,20:00,,,11,33,50,,,,3.5
2007-04-04,21:00,,,5,37,34,,,,5.0
2007-04-04,22:00,,,7,27,37,,,,4.6
2007-04-04,23:00,,,4,19,42,,,,
2007-04-05,00:00,,,1,16,42,,,,1.4
2007-04-05,01:00,,,1,13,44,,,,1.2
2007-04-05,02:00,,,1,13,45,,,,1.3
2007-04-05,03:00,,,1,11,49,,,,1.0
2007-04-05,04:00,,,4,17,47,,,,1.1
2007-04-05,05:00,,,19,35,30,,,,1.5
2007-04-05,06:00,,,36,50,16,,,,1.8
2007-04-05,07:00,,,57,62,10,,,,3.2
2007-04-05,08:00,,,49,59,22,,,,4.9
2007-04-05,09:00,,,20,29,62,,,,10.4
2007-04-05,10:00,,,12,20,73,,,,4.2
2007-04-05,11:00,,,5,13,79,,,,1.2
2007-04-05,12:00,,,12,17,78,,,,1.8
2007-04-05,13:00,,,7,13,80,,,,1.8
2007-04-05,14:00,,,10,15,81,,,,1.4
2007-04-05,15:00,,,6,13,88,,,,1.0
2007-04-05,16:00,,,5,15,84,,,,1.3
2007-04-05,17:00,,,5,17,78,,,,1.4
2007-04-05,18:00,,,5,20,70,,,,2.0
2007-04-05,19:00,,,3,22,59,,,,3.0
2007-04-05,20:00,,,5,21,54,,,,2.5
2007-04-05,21:00,,,3,20,53,,,,2.3
2007-04-05,22:00,,,4,21,48,,,,2.5
2007-04-05,23:00,,,3,19,49,,,,2.1
2007-04-06,00:00,,,1,13,56,,,,1.0
2007-04-06,01:00,,,2,13,56,,,,1.0
2007-04-06,02:00,,,1,11,58,,,,1.4
2007-04-06,03:00,,,1,10,58,,,,1.0
2007-04-06,04:00,,,1,9,59,,,,1.0
2007-04-06,05:00,,,1,10,53,,,,1.0
2007-04-06,06:00,,,2,20,36,,,,1.0
2007-04-06,07:00,,,1,15,43,,,,1.0
2007-04-06,08:00,,,1,10,55,,,,1.0
2007-04-06,09:00,,,2,9,67,,,,1.1
2007-04-06,10:00,,,2,8,77,,,,1.1
2007-04-06,11:00,,,2,7,82,,,,1.2
2007-04-06,12:00,,,2,7,94,,,,2.4
2007-04-06,13:00,,,1,8,102,,,,2.3
2007-04-06,14:00,,,2,8,97,,,,1.8
2007-04-06,15:00,,,1,8,93,,,,1.6
2007-04-06,16:00,,,2,9,95,,,,1.8
2007-04-06,17:00,,,1,10,91,,,,2.4
2007-04-06,18:00,,,2,15,73,,,,2.9
2007-04-06,19:00,,,1,16,65,,,,2.0
2007-04-06,20:00,,,6,26,48,,,,1.7
2007-04-06,21:00,,,4,27,35,,,,2.8
2007-04-06,22:00,,,6,28,28,,,,2.9
2007-04-06,23:00,,,4,21,28,,,,1.4
2007-04-07,00:00,,,2,17,25,,,,1.0
2007-04-07,01:00,,,1,14,25,,,,1.0
2007-04-07,02:00,,,1,13,27,,,,1.0
2007-04-07,03:00,,,1,12,28,,,,1.0
2007-04-07,04:00,,,1,11,32,,,,1.0
2007-04-07,05:00,,,4,13,29,,,,1.0
2007-04-07,06:00,,,4,17,28,,,,1.0
2007-04-07,07:00,,,7,22,24,,,,1.4
2007-04-07,08:00,,,8,20,47,,,,1.0
2007-04-07,09:00,,,7,18,59,,,,1.0
2007-04-07,10:00,,,10,22,64,,,,1.0
2007-04-07,11:00,,,8,19,67,,,,1.0
2007-04-07,12:00,,,4,12,78,,,,1.0
2007-04-07,13:00,,,6,14,77,,,,1.0
2007-04-07,14:00,,,5,11,85,,,,1.0
2007-04-07,15:00,,,5,13,84,,,,1.0
2007-04-07,16:00,,,3,10,87,,,,1.0
2007-04-07,17:00,,,5,14,85,,,,1.0
2007-04-07,18:00,,,3,15,83,,,,1.0
2007-04-07,19:00,,,3,14,80,,,,1.0
2007-04-07,20:00,,,8,33,54,,,,1.0
2007-04-07,21:00,,,5,33,36,,,,1.0
2007-04-07,22:00,,,14,30,31,,,,2.3
2007-04-07,23:00,,,9,23,31,,,,1.0
2007-04-08,00:00,,,3,19,31,,,,1.0
2007-04-08,01:00,,,4,20,29,,,,1.0
2007-04-08,02:00,,,3,18,31,,,,1.0
2007-04-08,03:00,,,1,14,31,,,,1.0
2007-04-08,04:00,,,1,18,25,,,,1.0
2007-04-08,05:00,,,3,24,19,,,,1.0
2007-04-08,06:00,,,8,29,21,,,,1.0
2007-04-08,07:00,,,1,10,65,,,,1.0
2007-04-08,08:00,,,2,11,68,,,,1.1
2007-04-08,09:00,,,8,19,57,,,,1.0
2007-04-08,10:00,,,1,12,70,,,,1.0
2007-04-08,11:00,,,3,11,82,,,,1.0
2007-04-08,12:00,,,2,10,83,,,,1.0
2007-04-08,13:00,,,2,10,87,,,,1.0
2007-04-08,14:00,,,2,9,90,,,,1.0
2007-04-08,15:00,,,2,10,87,,,,1.0
2007-04-08,16:00,,,1,10,86,,,,1.0
2007-04-08,17:00,,,2,12,85,,,,1.0
2007-04-08,18:00,,,3,17,80,,,,1.0
2007-04-08,19:00,,,7,28,60,,,,1.0
2007-04-08,20:00,,,17,47,21,,,,1.0
2007-04-08,21:00,,,7,29,30,,,,2.0
2007-04-08,22:00,,,10,24,26,,,,1.9
2007-04-08,23:00,,,6,21,22,,,,1.6
2007-04-09,00:00,,,3,15,28,,,,1.7
2007-04-09,01:00,,,3,13,35,,,,2.1
2007-04-09,02:00,,,3,15,31,,,,2.0
2007-04-09,03:00,,,1,15,31,,,,1.5
2007-04-09,04:00,,,1,15,29,,,,1.7
2007-04-09,05:00,,,5,21,23,,,,1.4
2007-04-09,06:00,,,5,29,15,,,,1.6
2007-04-09,07:00,,,20,35,21,,,,2.9
2007-04-09,08:00,,,14,31,54,,,,4.1
2007-04-09,09:00,,,1,10,95,,,,5.5
2007-04-09,10:00,,,2,12,96,,,,5.9
2007-04-09,11:00,,,2,10,97,,,,4.2
2007-04-09,12:00,,,1,7,101,,,,2.5
2007-04-09,13:00,,,3,9,99,,,,2.2
2007-04-09,14:00,,,1,8,101,,,,1.8
2007-04-09,15:00,,,1,8,101,,,,1.7
2007-04-09,16:00,,,2,9,103,,,,1.6
2007-04-09,17:00,,,1,10,103,,,,1.7
2007-04-09,18:00,,,3,14,100,,,,1.9
2007-04-09,19:00,,,2,14,98,,,,1.9
2007-04-09,20:00,,,1,16,91,,,,2.4
2007-04-09,21:00,,,1,14,88,,,,3.6
2007-04-09,22:00,,,2,21,72,,,,4.6
2007-04-09,23:00,,,2,17,66,,,,2.7
2007-04-10,00:00,,,1,26,46,,,,1.9
2007-04-10,01:00,,,1,21,48,,,,1.9
2007-04-10,02:00,,,1,18,50,,,,1.3
2007-04-10,03:00,,,1,16,49,,,,1.0
2007-04-10,04:00,,,8,33,28,,,,1.0
2007-04-10,05:00,,,69,55,9,,,,1.4
2007-04-10,06:00,,,123,70,9,,,,2.6
2007-04-10,07:00,,,29,37,38,,,,2.2
2007-04-10,08:00,,,9,21,56,,,,2.7
2007-04-10,09:00,,,6,14,71,,,,1.2
2007-04-10,10:00,,,6,13,75,,,,1.5
2007-04-10,11:00,,,10,16,75,,,,1.1
2007-04-10,12:00,,,10,15,77,,,,1.1
2007-04-10,13:00,,,5,14,77,,,,1.0
2007-04-10,14:00,,,10,16,76,,,,1.1
2007-04-10,15:00,,,6,14,80,,,,1.0
2007-04-10,16:00,,,7,16,77,,,,1.0
2007-04-10,17:00,,,6,16,74,,,,1.0
2007-04-10,18:00,,,4,16,71,,,,1.0
2007-04-10,19:00,,,1,15,68,,,,1.0
2007-04-10,20:00,,,2,16,64,,,,1.0
2007-04-10,21:00,,,1,16,61,,,,1.0
2007-04-10,22:00,,,1,17,56,,,,1.3
2007-04-10,23:00,,,1,16,52,,,,1.1
2007-04-11,00:00,,,1,13,54,,,,1.7
2007-04-11,01:00,,,1,12,53,,,,2.3
2007-04-11,02:00,,,1,12,51,,,,2.2
2007-04-11,03:00,,,1,13,47,,,,1.9
2007-04-11,04:00,,,2,14,44,,,,1.5
2007-04-11,05:00,,,12,21,39,,,,1.7
2007-04-11,06:00,,,36,31,30,,,,2.0
2007-04-11,07:00,,,19,32,28,,,,5.6
2007-04-11,08:00,,,10,23,40,,,,1.7
2007-04-11,09:00,,,11,20,53,,,,1.7
2007-04-11,10:00,,,6,14,74,,,,1.5
2007-04-11,14:00,,,11,16,78,,,,1.0
2007-04-11,15:00,,,13,18,78,,,,1.6
2007-04-11,17:00,,,14,22,71,,,,1.3
2007-04-11,18:00,,,6,19,73,,,,1.4
2007-04-11,19:00,,,15,36,55,,,,2.1
2007-04-11,20:00,,,13,43,29,,,,2.1
2007-04-11,21:00,,,10,37,18,,,,3.4
2007-04-11,22:00,,,15,30,14,,,,3.5
