Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-04-01,01:00,,,2,28,65,,,,
2007-04-01,02:00,,,2,28,62,,,,
2007-04-01,03:00,,,1,32,34,,,,
2007-04-01,04:00,,,1,27,50,,,,
2007-04-01,05:00,,,2,30,48,,,,
2007-04-01,06:00,,,1,23,53,,,,
2007-04-01,07:00,,,2,23,58,,,,
2007-04-01,08:00,,,3,19,64,,,,
2007-04-01,09:00,,,4,17,67,,,,
2007-04-01,10:00,,,3,16,76,,,,
2007-04-01,11:00,,,1,10,99,,,,
2007-04-01,12:00,,,1,10,105,,,,
2007-04-01,13:00,,,1,10,111,,,,
2007-04-01,14:00,,,1,10,113,,,,
2007-04-01,15:00,,,1,10,116,,,,
2007-04-01,16:00,,,1,11,117,,,,
2007-04-01,17:00,,,2,13,116,,,,
2007-04-01,18:00,,,2,18,115,,,,
2007-04-01,19:00,,,2,27,99,,,,
2007-04-01,20:00,,,5,37,83,,,,
2007-04-01,21:00,,,4,30,88,,,,
2007-04-01,22:00,,,3,36,83,,,,
2007-04-01,23:00,,,3,56,58,,,,
2007-04-02,00:00,,,6,67,27,,,,
2007-04-02,01:00,,,2,61,20,,,,
2007-04-02,02:00,,,6,52,27,,,,
2007-04-02,03:00,,,6,48,19,,,,
2007-04-02,04:00,,,24,63,6,,,,
2007-04-02,05:00,,,61,67,4,,,,
2007-04-02,06:00,,,92,80,2,,,,
2007-04-02,07:00,,,163,95,4,,,,
2007-04-02,08:00,,,128,97,6,,,,
2007-04-02,09:00,,,74,87,22,,,,
2007-04-02,10:00,,,22,47,49,,,,
2007-04-02,11:00,,,13,36,82,,,,
2007-04-02,12:00,,,8,28,108,,,,
2007-04-02,13:00,,,7,23,116,,,,
2007-04-02,14:00,,,8,26,114,,,,
2007-04-02,15:00,,,7,29,119,,,,
2007-04-02,16:00,,,11,33,118,,,,
2007-04-02,17:00,,,9,35,114,,,,
2007-04-02,18:00,,,7,43,99,,,,
2007-04-02,19:00,,,7,66,64,,,,
2007-04-02,20:00,,,28,101,26,,,,
