Datum Zeit,Zittau-Ost PM10
,µg/m³
30-09-04,12
29-09-04,14
28-09-04,15
27-09-04,14
26-09-04,11
25-09-04,9
24-09-04,7
23-09-04,7
22-09-04,7
21-09-04,10
20-09-04,11
19-09-04,17
18-09-04,23
17-09-04,18
16-09-04,13
15-09-04,10
14-09-04,15
13-09-04,11
12-09-04,19
11-09-04,20
10-09-04,20
09-09-04,16
08-09-04,11
07-09-04,25
06-09-04,22
05-09-04,26
04-09-04,38
03-09-04,25
02-09-04,22
01-09-04,15

