Datum Zeit,Freiberg PM10
,µg/m³
30-09-04,14
29-09-04,14
28-09-04,21
27-09-04,18
26-09-04,10
25-09-04,8
24-09-04,10
23-09-04,9
22-09-04,8
21-09-04,13
20-09-04,
19-09-04,15
18-09-04,22
17-09-04,20
16-09-04,16
15-09-04,13
14-09-04,18
13-09-04,19
12-09-04,11
11-09-04,21
10-09-04,18
09-09-04,14
08-09-04,15
07-09-04,25
06-09-04,26
05-09-04,21
04-09-04,33
03-09-04,27
02-09-04,22
01-09-04,17

