Datum Zeit,Leipzig-West NO2
,µg/m³
01-10-04 00:00,35
30-09-04 23:00,38
30-09-04 22:00,42
30-09-04 21:00,51
30-09-04 20:00,57
30-09-04 19:00,49
30-09-04 18:00,29
30-09-04 17:00,18
30-09-04 16:00,18
30-09-04 15:00,15
30-09-04 14:00,12
30-09-04 13:00,14
30-09-04 12:00,14
30-09-04 11:00,15
30-09-04 10:00,16
30-09-04 09:00,18
30-09-04 08:00,23
30-09-04 07:00,28
30-09-04 06:00,26
30-09-04 05:00,18
30-09-04 04:00,14
30-09-04 03:00,11
30-09-04 02:00,12
30-09-04 01:00,12
30-09-04 00:00,8
29-09-04 23:00,9
29-09-04 22:00,13
29-09-04 21:00,16
29-09-04 20:00,21
29-09-04 19:00,21
29-09-04 18:00,18
29-09-04 17:00,16
29-09-04 16:00,17
29-09-04 15:00,16
29-09-04 14:00,13
29-09-04 13:00,13
29-09-04 12:00,12
29-09-04 11:00,11
29-09-04 10:00,14
29-09-04 09:00,16
29-09-04 08:00,22
29-09-04 07:00,24
29-09-04 06:00,20
29-09-04 05:00,16
29-09-04 04:00,16
29-09-04 03:00,15
29-09-04 02:00,14
29-09-04 01:00,15
29-09-04 00:00,22
28-09-04 23:00,23
28-09-04 22:00,24
28-09-04 21:00,25
28-09-04 20:00,26
28-09-04 19:00,29
28-09-04 18:00,28
28-09-04 17:00,27
28-09-04 16:00,28
28-09-04 15:00,25
28-09-04 14:00,20
28-09-04 13:00,19
28-09-04 12:00,26
28-09-04 11:00,23
28-09-04 10:00,23
28-09-04 09:00,27
28-09-04 08:00,29
28-09-04 07:00,31
28-09-04 06:00,27
28-09-04 05:00,26
28-09-04 04:00,25
28-09-04 03:00,24
28-09-04 02:00,23
28-09-04 01:00,24
28-09-04 00:00,26
27-09-04 23:00,26
27-09-04 22:00,25
27-09-04 21:00,27
27-09-04 20:00,27
27-09-04 19:00,28
27-09-04 18:00,28
27-09-04 17:00,24
27-09-04 16:00,24
27-09-04 15:00,25
27-09-04 14:00,21
27-09-04 13:00,22
27-09-04 12:00,22
27-09-04 11:00,24
27-09-04 10:00,25
27-09-04 09:00,23
27-09-04 08:00,23
27-09-04 07:00,26
27-09-04 06:00,26
27-09-04 05:00,21
27-09-04 04:00,17
27-09-04 03:00,15
