Datum Zeit,Borna PM10
,µg/m³
30-09-04,17
29-09-04,20
28-09-04,31
27-09-04,25
26-09-04,13
25-09-04,10
24-09-04,14
23-09-04,14
22-09-04,13
21-09-04,28
20-09-04,20
19-09-04,15
18-09-04,20
17-09-04,24
16-09-04,19
15-09-04,24
14-09-04,
13-09-04,17
12-09-04,13
11-09-04,20
10-09-04,24
09-09-04,14
08-09-04,17
07-09-04,25
06-09-04,26
05-09-04,25
04-09-04,33
03-09-04,27
02-09-04,23
01-09-04,19

