Datum Zeit,Schwartenberg PM10
,µg/m³
30-06-03,
29-06-03,
28-06-03,
27-06-03,
26-06-03,13
25-06-03,13
24-06-03,16
23-06-03,20
22-06-03,14
21-06-03,10
20-06-03,10
19-06-03,13
18-06-03,16
17-06-03,19
16-06-03,14
15-06-03,14
14-06-03,17
13-06-03,16
12-06-03,25
11-06-03,17
10-06-03,19
09-06-03,11
08-06-03,19
07-06-03,18
06-06-03,14
05-06-03,24
04-06-03,32
03-06-03,31
02-06-03,22
01-06-03,15

