Datum Zeit,Freiberg PM10
,µg/m³
30-06-03,28
29-06-03,20
28-06-03,18
27-06-03,21
26-06-03,14
25-06-03,16
24-06-03,
23-06-03,21
22-06-03,18
21-06-03,13
20-06-03,14
19-06-03,24
18-06-03,20
17-06-03,23
16-06-03,16
15-06-03,14
14-06-03,18
13-06-03,20
12-06-03,27
11-06-03,22
10-06-03,21
09-06-03,12
08-06-03,19
07-06-03,18
06-06-03,21
05-06-03,40
04-06-03,35
03-06-03,32
02-06-03,28
01-06-03,18

