Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-06-03,26
29-06-03,16
28-06-03,15
27-06-03,16
26-06-03,11
25-06-03,14
24-06-03,20
23-06-03,23
22-06-03,20
21-06-03,14
20-06-03,14
19-06-03,22
18-06-03,21
17-06-03,18
16-06-03,15
15-06-03,14
14-06-03,17
13-06-03,19
12-06-03,30
11-06-03,33
10-06-03,21
09-06-03,12
08-06-03,20
07-06-03,21
06-06-03,19
05-06-03,29
04-06-03,35
03-06-03,35
02-06-03,21
01-06-03,19

