Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-07-03 00:00,102
30-06-03 23:00,92
30-06-03 22:00,106
30-06-03 21:00,94
30-06-03 20:00,126
30-06-03 19:00,137
30-06-03 18:00,135
30-06-03 17:00,128
30-06-03 16:00,140
30-06-03 15:00,155
30-06-03 14:00,158
30-06-03 13:00,155
30-06-03 12:00,130
30-06-03 11:00,103
30-06-03 10:00,88
30-06-03 09:00,92
30-06-03 08:00,65
30-06-03 07:00,16
30-06-03 06:00,3
30-06-03 05:00,1
30-06-03 04:00,2
30-06-03 03:00,7
30-06-03 02:00,14
30-06-03 01:00,21
30-06-03 00:00,17
29-06-03 23:00,14
29-06-03 22:00,22
29-06-03 21:00,48
29-06-03 20:00,71
29-06-03 19:00,87
29-06-03 18:00,93
29-06-03 17:00,91
29-06-03 16:00,111
29-06-03 15:00,126
29-06-03 14:00,116
29-06-03 13:00,141
29-06-03 12:00,154
29-06-03 11:00,153
29-06-03 10:00,148
29-06-03 09:00,131
29-06-03 08:00,103
29-06-03 07:00,90
29-06-03 06:00,80
29-06-03 05:00,80
29-06-03 04:00,81
29-06-03 03:00,89
29-06-03 02:00,80
29-06-03 01:00,102
29-06-03 00:00,88
28-06-03 23:00,100
28-06-03 22:00,95
28-06-03 21:00,107
28-06-03 20:00,115
28-06-03 19:00,131
28-06-03 18:00,134
28-06-03 17:00,145
28-06-03 16:00,148
28-06-03 15:00,142
28-06-03 14:00,141
28-06-03 13:00,126
28-06-03 12:00,120
28-06-03 11:00,122
28-06-03 10:00,113
28-06-03 09:00,67
28-06-03 08:00,36
28-06-03 07:00,46
28-06-03 06:00,17
28-06-03 05:00,11
28-06-03 04:00,13
28-06-03 03:00,20
28-06-03 02:00,24
28-06-03 01:00,21
28-06-03 00:00,51
27-06-03 23:00,85
27-06-03 22:00,88
27-06-03 21:00,98
27-06-03 20:00,117
27-06-03 19:00,126
27-06-03 18:00,125
27-06-03 17:00,124
27-06-03 16:00,128
27-06-03 15:00,119
27-06-03 14:00,110
27-06-03 13:00,102
27-06-03 12:00,102
27-06-03 11:00,96
27-06-03 10:00,92
27-06-03 09:00,78
27-06-03 08:00,54
27-06-03 07:00,12
27-06-03 06:00,10
27-06-03 05:00,13
27-06-03 04:00,21
27-06-03 03:00,29
27-06-03 02:00,32
27-06-03 01:00,33
27-06-03 00:00,45
26-06-03 23:00,68
26-06-03 22:00,72
26-06-03 21:00,79
26-06-03 20:00,88
26-06-03 19:00,94
26-06-03 18:00,96
26-06-03 17:00,92
26-06-03 16:00,89
26-06-03 15:00,93
26-06-03 14:00,92
26-06-03 13:00,83
26-06-03 12:00,80
26-06-03 11:00,72
26-06-03 10:00,65
26-06-03 09:00,42
26-06-03 08:00,49
26-06-03 07:00,52
26-06-03 06:00,28
26-06-03 05:00,17
26-06-03 04:00,16
26-06-03 03:00,37
26-06-03 02:00,59
26-06-03 01:00,67
26-06-03 00:00,64
25-06-03 23:00,79
25-06-03 22:00,76
25-06-03 21:00,83
25-06-03 20:00,94
25-06-03 19:00,102
25-06-03 18:00,97
25-06-03 17:00,100
25-06-03 16:00,98
25-06-03 15:00,96
25-06-03 14:00,90
25-06-03 13:00,83
25-06-03 12:00,79
25-06-03 11:00,64
25-06-03 10:00,64
25-06-03 09:00,63
