Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-04-01,,,,,,2,,,
2015-04-01,01:00,,1,2,87,,,,
2015-04-01,02:00,,1,2,85,,,,
2015-04-01,03:00,,1,3,82,,,,
2015-04-01,04:00,,1,2,83,,,,
2015-04-01,05:00,,1,2,83,,,,
2015-04-01,06:00,,1,2,81,,,,
2015-04-01,07:00,,1,3,76,,,,
2015-04-01,08:00,,1,3,73,,,,
2015-04-01,09:00,,1,4,70,,,,
2015-04-01,10:00,,1,4,71,,,,
2015-04-01,11:00,,1,4,,,,,
2015-04-01,12:00,,1,4,72,,,,
2015-04-01,13:00,,1,3,73,,,,
2015-04-01,14:00,,1,2,76,,,,
2015-04-01,15:00,,1,1,78,,,,
2015-04-01,16:00,,1,2,79,,,,
2015-04-01,17:00,,1,2,78,,,,
2015-04-01,18:00,,1,2,74,,,,
2015-04-01,19:00,,1,3,73,,,,
2015-04-01,20:00,,1,3,75,,,,
2015-04-01,21:00,,1,2,76,,,,
2015-04-01,22:00,,1,3,73,,,,
2015-04-01,23:00,,1,3,72,,,,
2015-04-02,,,,,,3,,,
2015-04-02,00:00,,1,2,73,,,,
2015-04-02,01:00,,1,3,73,,,,
2015-04-02,02:00,,1,2,77,,,,
2015-04-02,03:00,,1,4,76,,,,
2015-04-02,04:00,,3,7,72,,,,
2015-04-02,05:00,,1,3,70,,,,
2015-04-02,06:00,,1,5,65,,,,
2015-04-02,07:00,,1,9,56,,,,
2015-04-02,08:00,,1,8,57,,,,
2015-04-02,09:00,,1,3,71,,,,
2015-04-02,10:00,,1,3,74,,,,
2015-04-02,11:00,,1,4,75,,,,
2015-04-02,12:00,,1,3,74,,,,
2015-04-02,13:00,,1,3,72,,,,
2015-04-02,14:00,,1,3,76,,,,
2015-04-02,15:00,,1,2,74,,,,
2015-04-02,16:00,,2,2,78,,,,
2015-04-02,17:00,,2,6,74,,,,
2015-04-02,18:00,,1,5,71,,,,
2015-04-02,19:00,,1,3,67,,,,
2015-04-02,20:00,,1,3,65,,,,
2015-04-02,21:00,,1,2,69,,,,
