Datum Zeit,Freiberg PM10
,µg/m³
31-05-04,19
30-05-04,16
29-05-04,14
28-05-04,14
27-05-04,16
26-05-04,20
25-05-04,18
24-05-04,11
23-05-04,6
22-05-04,10
21-05-04,14
20-05-04,17
19-05-04,24
18-05-04,25
17-05-04,15
16-05-04,12
15-05-04,26
14-05-04,19
13-05-04,19
12-05-04,39
11-05-04,20
10-05-04,19
09-05-04,10
08-05-04,13
07-05-04,13
06-05-04,23
05-05-04,16
04-05-04,22
03-05-04,17
02-05-04,12
01-05-04,22

