Datum Zeit,Bautzen O3
,µg/m³
01-06-04 00:00,79
31-05-04 23:00,69
31-05-04 22:00,74
31-05-04 21:00,77
31-05-04 20:00,96
31-05-04 19:00,
31-05-04 18:00,
31-05-04 17:00,
31-05-04 16:00,124
31-05-04 15:00,126
31-05-04 14:00,124
31-05-04 13:00,127
31-05-04 12:00,129
31-05-04 11:00,126
31-05-04 10:00,124
31-05-04 09:00,115
31-05-04 08:00,96
31-05-04 07:00,70
31-05-04 06:00,67
31-05-04 05:00,71
31-05-04 04:00,81
31-05-04 03:00,93
31-05-04 02:00,77
31-05-04 01:00,70
31-05-04 00:00,62
30-05-04 23:00,45
30-05-04 22:00,41
30-05-04 21:00,62
30-05-04 20:00,83
30-05-04 19:00,118
30-05-04 18:00,124
30-05-04 17:00,125
30-05-04 16:00,125
30-05-04 15:00,129
30-05-04 14:00,132
30-05-04 13:00,130
30-05-04 12:00,126
30-05-04 11:00,121
30-05-04 10:00,117
30-05-04 09:00,111
30-05-04 08:00,97
30-05-04 07:00,70
30-05-04 06:00,57
30-05-04 05:00,51
30-05-04 04:00,49
30-05-04 03:00,48
30-05-04 02:00,46
30-05-04 01:00,45
30-05-04 00:00,41
29-05-04 23:00,35
29-05-04 22:00,26
29-05-04 21:00,19
29-05-04 20:00,76
29-05-04 19:00,106
29-05-04 18:00,112
29-05-04 17:00,112
29-05-04 16:00,113
29-05-04 15:00,109
29-05-04 14:00,115
29-05-04 13:00,105
29-05-04 12:00,104
29-05-04 11:00,100
29-05-04 10:00,79
29-05-04 09:00,73
29-05-04 08:00,60
29-05-04 07:00,42
29-05-04 06:00,27
29-05-04 05:00,26
29-05-04 04:00,33
29-05-04 03:00,40
29-05-04 02:00,41
29-05-04 01:00,41
29-05-04 00:00,36
28-05-04 23:00,37
28-05-04 22:00,45
28-05-04 21:00,47
28-05-04 20:00,79
28-05-04 19:00,86
28-05-04 18:00,85
28-05-04 17:00,82
28-05-04 16:00,90
28-05-04 15:00,85
28-05-04 14:00,73
28-05-04 13:00,82
28-05-04 12:00,74
28-05-04 11:00,66
28-05-04 10:00,68
28-05-04 09:00,47
28-05-04 08:00,31
28-05-04 07:00,11
28-05-04 06:00,3
28-05-04 05:00,4
28-05-04 04:00,13
28-05-04 03:00,18
28-05-04 02:00,16
28-05-04 01:00,29
28-05-04 00:00,42
27-05-04 23:00,37
27-05-04 22:00,54
27-05-04 21:00,60
27-05-04 20:00,49
27-05-04 19:00,62
27-05-04 18:00,71
27-05-04 17:00,76
27-05-04 16:00,75
27-05-04 15:00,72
27-05-04 14:00,69
27-05-04 13:00,67
27-05-04 12:00,66
27-05-04 11:00,68
27-05-04 10:00,69
27-05-04 09:00,62
27-05-04 08:00,50
27-05-04 07:00,45
27-05-04 06:00,31
27-05-04 05:00,20
27-05-04 04:00,29
27-05-04 03:00,40
27-05-04 02:00,48
27-05-04 01:00,50
27-05-04 00:00,49
26-05-04 23:00,48
26-05-04 22:00,50
26-05-04 21:00,43
26-05-04 20:00,72
26-05-04 19:00,80
26-05-04 18:00,76
26-05-04 17:00,59
26-05-04 16:00,43
26-05-04 15:00,56
26-05-04 14:00,63
26-05-04 13:00,54
26-05-04 12:00,46
26-05-04 11:00,46
26-05-04 10:00,43
26-05-04 09:00,27
26-05-04 08:00,23
26-05-04 07:00,15
26-05-04 06:00,13
26-05-04 05:00,23
26-05-04 04:00,30
26-05-04 03:00,42
26-05-04 02:00,37
26-05-04 01:00,40
26-05-04 00:00,48
25-05-04 23:00,51
25-05-04 22:00,48
25-05-04 21:00,48
25-05-04 20:00,56
25-05-04 19:00,71
25-05-04 18:00,79
25-05-04 17:00,77
25-05-04 16:00,70
25-05-04 15:00,69
25-05-04 14:00,73
25-05-04 13:00,78
25-05-04 12:00,84
25-05-04 11:00,76
25-05-04 10:00,57
25-05-04 09:00,44
25-05-04 08:00,38
25-05-04 07:00,37
25-05-04 06:00,47
25-05-04 05:00,49
25-05-04 04:00,53
25-05-04 03:00,53
25-05-04 02:00,50
25-05-04 01:00,53
25-05-04 00:00,55
24-05-04 23:00,55
24-05-04 22:00,57
24-05-04 21:00,58
24-05-04 20:00,57
24-05-04 19:00,56
24-05-04 18:00,56
24-05-04 17:00,56
24-05-04 16:00,60
24-05-04 15:00,59
24-05-04 14:00,61
24-05-04 13:00,65
24-05-04 12:00,69
24-05-04 11:00,69
24-05-04 10:00,65
24-05-04 09:00,61
24-05-04 08:00,55
24-05-04 07:00,39
24-05-04 06:00,27
24-05-04 05:00,28
24-05-04 04:00,31
24-05-04 03:00,35
24-05-04 02:00,39
24-05-04 01:00,44
24-05-04 00:00,46
23-05-04 23:00,41
23-05-04 22:00,32
23-05-04 21:00,38
23-05-04 20:00,67
23-05-04 19:00,69
23-05-04 18:00,69
23-05-04 17:00,74
23-05-04 16:00,81
23-05-04 15:00,78
23-05-04 14:00,77
23-05-04 13:00,68
23-05-04 12:00,66
23-05-04 11:00,55
23-05-04 10:00,55
23-05-04 09:00,60
23-05-04 08:00,64
23-05-04 07:00,69
23-05-04 06:00,72
23-05-04 05:00,80
23-05-04 04:00,76
23-05-04 03:00,71
23-05-04 02:00,72
23-05-04 01:00,75
23-05-04 00:00,74
22-05-04 23:00,68
22-05-04 22:00,72
22-05-04 21:00,70
22-05-04 20:00,77
22-05-04 19:00,86
22-05-04 18:00,86
22-05-04 17:00,82
22-05-04 16:00,84
22-05-04 15:00,84
22-05-04 14:00,79
22-05-04 13:00,79
22-05-04 12:00,73
22-05-04 11:00,69
22-05-04 10:00,61
22-05-04 09:00,51
22-05-04 08:00,54
22-05-04 07:00,52
22-05-04 06:00,49
22-05-04 05:00,45
22-05-04 04:00,43
22-05-04 03:00,44
22-05-04 02:00,45
22-05-04 01:00,47
22-05-04 00:00,48
21-05-04 23:00,48
21-05-04 22:00,48
21-05-04 21:00,55
21-05-04 20:00,59
21-05-04 19:00,56
21-05-04 18:00,51
21-05-04 17:00,53
21-05-04 16:00,55
21-05-04 15:00,56
21-05-04 14:00,62
21-05-04 13:00,70
21-05-04 12:00,79
21-05-04 11:00,79
21-05-04 10:00,73
21-05-04 09:00,62
21-05-04 08:00,59
21-05-04 07:00,37
21-05-04 06:00,11
21-05-04 05:00,16
21-05-04 04:00,26
21-05-04 03:00,32
21-05-04 02:00,38
21-05-04 01:00,39
21-05-04 00:00,39
20-05-04 23:00,40
20-05-04 22:00,47
20-05-04 21:00,53
20-05-04 20:00,62
20-05-04 19:00,78
20-05-04 18:00,83
20-05-04 17:00,82
20-05-04 16:00,87
20-05-04 15:00,92
20-05-04 14:00,91
20-05-04 13:00,87
20-05-04 12:00,84
20-05-04 11:00,79
20-05-04 10:00,75
20-05-04 09:00,72
20-05-04 08:00,66
20-05-04 07:00,62
20-05-04 06:00,60
20-05-04 05:00,63
20-05-04 04:00,69
20-05-04 03:00,75
20-05-04 02:00,78
20-05-04 01:00,79
20-05-04 00:00,83
19-05-04 23:00,75
19-05-04 22:00,73
19-05-04 21:00,81
19-05-04 20:00,88
19-05-04 19:00,99
19-05-04 18:00,100
19-05-04 17:00,99
19-05-04 16:00,105
19-05-04 15:00,97
19-05-04 14:00,97
19-05-04 13:00,94
19-05-04 12:00,94
19-05-04 11:00,94
19-05-04 10:00,93
19-05-04 09:00,75
19-05-04 08:00,57
19-05-04 07:00,49
19-05-04 06:00,34
19-05-04 05:00,43
19-05-04 04:00,37
19-05-04 03:00,51
19-05-04 02:00,54
19-05-04 01:00,56
19-05-04 00:00,70
18-05-04 23:00,75
18-05-04 22:00,68
18-05-04 21:00,64
18-05-04 20:00,66
18-05-04 19:00,76
18-05-04 18:00,77
18-05-04 17:00,62
18-05-04 16:00,65
18-05-04 15:00,80
18-05-04 14:00,78
18-05-04 13:00,74
18-05-04 12:00,71
18-05-04 11:00,51
18-05-04 10:00,38
18-05-04 09:00,30
18-05-04 08:00,26
18-05-04 07:00,20
