Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-06-04 00:00,49
31-05-04 23:00,46
31-05-04 22:00,38
31-05-04 21:00,40
31-05-04 20:00,66
31-05-04 19:00,37
31-05-04 18:00,52
31-05-04 17:00,38
31-05-04 16:00,34
31-05-04 15:00,55
31-05-04 14:00,52
31-05-04 13:00,49
31-05-04 12:00,35
31-05-04 11:00,30
31-05-04 10:00,27
31-05-04 09:00,37
31-05-04 08:00,35
31-05-04 07:00,23
31-05-04 06:00,32
31-05-04 05:00,35
31-05-04 04:00,56
31-05-04 03:00,48
31-05-04 02:00,39
31-05-04 01:00,50
31-05-04 00:00,61
30-05-04 23:00,65
30-05-04 22:00,70
30-05-04 21:00,96
30-05-04 20:00,90
30-05-04 19:00,68
30-05-04 18:00,64
30-05-04 17:00,54
30-05-04 16:00,51
30-05-04 15:00,39
30-05-04 14:00,32
30-05-04 13:00,42
30-05-04 12:00,42
30-05-04 11:00,35
30-05-04 10:00,31
30-05-04 09:00,31
30-05-04 08:00,22
30-05-04 07:00,19
30-05-04 06:00,33
30-05-04 05:00,51
30-05-04 04:00,57
30-05-04 03:00,61
30-05-04 02:00,71
30-05-04 01:00,81
30-05-04 00:00,93
29-05-04 23:00,102
29-05-04 22:00,111
29-05-04 21:00,107
29-05-04 20:00,86
29-05-04 19:00,66
29-05-04 18:00,76
29-05-04 17:00,51
29-05-04 16:00,60
29-05-04 15:00,58
29-05-04 14:00,51
29-05-04 13:00,59
29-05-04 12:00,59
29-05-04 11:00,67
29-05-04 10:00,58
29-05-04 09:00,57
29-05-04 08:00,47
29-05-04 07:00,40
29-05-04 06:00,39
29-05-04 05:00,50
29-05-04 04:00,51
29-05-04 03:00,51
29-05-04 02:00,70
29-05-04 01:00,78
29-05-04 00:00,88
28-05-04 23:00,103
28-05-04 22:00,104
28-05-04 21:00,96
28-05-04 20:00,79
28-05-04 19:00,55
28-05-04 18:00,70
28-05-04 17:00,80
28-05-04 16:00,77
28-05-04 15:00,74
28-05-04 14:00,76
28-05-04 13:00,73
28-05-04 12:00,77
28-05-04 11:00,72
28-05-04 10:00,85
28-05-04 09:00,67
28-05-04 08:00,78
28-05-04 07:00,65
28-05-04 06:00,57
28-05-04 05:00,54
28-05-04 04:00,53
28-05-04 03:00,52
28-05-04 02:00,56
28-05-04 01:00,62
28-05-04 00:00,61
27-05-04 23:00,57
27-05-04 22:00,64
27-05-04 21:00,65
27-05-04 20:00,60
