Datum Zeit,Freiberg NO2
,µg/m³
01-06-04 00:00,18
31-05-04 23:00,19
31-05-04 22:00,21
31-05-04 21:00,21
31-05-04 20:00,13
31-05-04 19:00,14
31-05-04 18:00,12
31-05-04 17:00,22
31-05-04 16:00,20
31-05-04 15:00,18
31-05-04 14:00,15
31-05-04 13:00,15
31-05-04 12:00,15
31-05-04 11:00,11
31-05-04 10:00,15
31-05-04 09:00,12
31-05-04 08:00,15
31-05-04 07:00,16
31-05-04 06:00,20
31-05-04 05:00,23
31-05-04 04:00,20
31-05-04 03:00,17
31-05-04 02:00,13
31-05-04 01:00,19
31-05-04 00:00,18
30-05-04 23:00,23
30-05-04 22:00,32
30-05-04 21:00,30
30-05-04 20:00,20
30-05-04 19:00,18
30-05-04 18:00,23
30-05-04 17:00,17
30-05-04 16:00,16
30-05-04 15:00,14
30-05-04 14:00,10
30-05-04 13:00,11
30-05-04 12:00,13
30-05-04 11:00,14
30-05-04 10:00,16
30-05-04 09:00,14
30-05-04 08:00,15
30-05-04 07:00,18
30-05-04 06:00,15
30-05-04 05:00,14
30-05-04 04:00,13
30-05-04 03:00,16
30-05-04 02:00,18
30-05-04 01:00,17
30-05-04 00:00,18
29-05-04 23:00,24
29-05-04 22:00,43
29-05-04 21:00,51
29-05-04 20:00,26
29-05-04 19:00,13
29-05-04 18:00,13
29-05-04 17:00,11
29-05-04 16:00,9
29-05-04 15:00,8
29-05-04 14:00,9
29-05-04 13:00,11
29-05-04 12:00,14
29-05-04 11:00,15
29-05-04 10:00,17
29-05-04 09:00,13
29-05-04 08:00,12
29-05-04 07:00,30
29-05-04 06:00,20
29-05-04 05:00,18
29-05-04 04:00,16
29-05-04 03:00,18
29-05-04 02:00,19
29-05-04 01:00,19
29-05-04 00:00,19
28-05-04 23:00,25
28-05-04 22:00,45
28-05-04 21:00,95
28-05-04 20:00,38
28-05-04 19:00,20
28-05-04 18:00,17
28-05-04 17:00,15
28-05-04 16:00,16
28-05-04 15:00,21
28-05-04 14:00,26
28-05-04 13:00,16
28-05-04 12:00,16
28-05-04 11:00,19
28-05-04 10:00,17
28-05-04 09:00,22
28-05-04 08:00,20
28-05-04 07:00,38
28-05-04 06:00,32
28-05-04 05:00,31
28-05-04 04:00,23
28-05-04 03:00,17
28-05-04 02:00,16
28-05-04 01:00,18
28-05-04 00:00,22
27-05-04 23:00,43
27-05-04 22:00,43
27-05-04 21:00,33
27-05-04 20:00,22
27-05-04 19:00,19
27-05-04 18:00,19
27-05-04 17:00,18
27-05-04 16:00,18
27-05-04 15:00,14
27-05-04 14:00,11
27-05-04 13:00,15
27-05-04 12:00,22
27-05-04 11:00,19
27-05-04 10:00,23
27-05-04 09:00,17
27-05-04 08:00,31
27-05-04 07:00,47
27-05-04 06:00,55
27-05-04 05:00,43
27-05-04 04:00,24
27-05-04 03:00,19
27-05-04 02:00,19
27-05-04 01:00,25
27-05-04 00:00,29
26-05-04 23:00,39
26-05-04 22:00,60
26-05-04 21:00,50
26-05-04 20:00,22
26-05-04 19:00,25
26-05-04 18:00,24
26-05-04 17:00,24
26-05-04 16:00,28
26-05-04 15:00,34
26-05-04 14:00,33
26-05-04 13:00,41
26-05-04 12:00,54
26-05-04 11:00,44
26-05-04 10:00,37
26-05-04 09:00,37
26-05-04 08:00,44
26-05-04 07:00,44
26-05-04 06:00,56
26-05-04 05:00,49
26-05-04 04:00,24
26-05-04 03:00,16
26-05-04 02:00,15
26-05-04 01:00,17
26-05-04 00:00,21
25-05-04 23:00,22
25-05-04 22:00,31
25-05-04 21:00,35
25-05-04 20:00,24
25-05-04 19:00,19
25-05-04 18:00,21
25-05-04 17:00,19
25-05-04 16:00,18
25-05-04 15:00,17
25-05-04 14:00,15
25-05-04 13:00,15
25-05-04 12:00,15
25-05-04 11:00,18
25-05-04 10:00,27
25-05-04 09:00,26
25-05-04 08:00,46
25-05-04 07:00,62
25-05-04 06:00,48
25-05-04 05:00,34
25-05-04 04:00,17
25-05-04 03:00,12
25-05-04 02:00,13
