Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-06-04 00:00,55
31-05-04 23:00,67
31-05-04 22:00,74
31-05-04 21:00,78
31-05-04 20:00,97
31-05-04 19:00,105
31-05-04 18:00,102
31-05-04 17:00,112
31-05-04 16:00,110
31-05-04 15:00,104
31-05-04 14:00,115
31-05-04 13:00,116
31-05-04 12:00,113
31-05-04 11:00,107
31-05-04 10:00,90
31-05-04 09:00,72
31-05-04 08:00,66
31-05-04 07:00,69
31-05-04 06:00,56
31-05-04 05:00,61
31-05-04 04:00,64
31-05-04 03:00,69
31-05-04 02:00,71
31-05-04 01:00,74
31-05-04 00:00,72
30-05-04 23:00,60
30-05-04 22:00,71
30-05-04 21:00,92
30-05-04 20:00,84
30-05-04 19:00,100
30-05-04 18:00,108
30-05-04 17:00,106
30-05-04 16:00,109
30-05-04 15:00,112
30-05-04 14:00,110
30-05-04 13:00,105
30-05-04 12:00,103
30-05-04 11:00,103
30-05-04 10:00,107
30-05-04 09:00,110
30-05-04 08:00,94
30-05-04 07:00,57
30-05-04 06:00,36
30-05-04 05:00,26
30-05-04 04:00,23
30-05-04 03:00,32
30-05-04 02:00,40
30-05-04 01:00,36
30-05-04 00:00,36
29-05-04 23:00,34
29-05-04 22:00,38
29-05-04 21:00,39
29-05-04 20:00,85
29-05-04 19:00,109
29-05-04 18:00,114
29-05-04 17:00,113
29-05-04 16:00,109
29-05-04 15:00,109
29-05-04 14:00,108
29-05-04 13:00,107
29-05-04 12:00,107
29-05-04 11:00,101
29-05-04 10:00,102
29-05-04 09:00,92
29-05-04 08:00,66
29-05-04 07:00,29
29-05-04 06:00,18
29-05-04 05:00,16
29-05-04 04:00,18
29-05-04 03:00,18
29-05-04 02:00,21
29-05-04 01:00,23
29-05-04 00:00,24
28-05-04 23:00,22
28-05-04 22:00,17
28-05-04 21:00,22
28-05-04 20:00,47
28-05-04 19:00,79
28-05-04 18:00,90
28-05-04 17:00,100
28-05-04 16:00,87
28-05-04 15:00,82
28-05-04 14:00,78
28-05-04 13:00,76
28-05-04 12:00,75
28-05-04 11:00,72
