Datum Zeit,Borna PM10
,µg/m³
31-05-04,21
30-05-04,18
29-05-04,18
28-05-04,16
27-05-04,15
26-05-04,16
25-05-04,21
24-05-04,15
23-05-04,8
22-05-04,11
21-05-04,19
20-05-04,19
19-05-04,30
18-05-04,23
17-05-04,16
16-05-04,12
15-05-04,26
14-05-04,19
13-05-04,24
12-05-04,35
11-05-04,22
10-05-04,27
09-05-04,10
08-05-04,11
07-05-04,16
06-05-04,24
05-05-04,21
04-05-04,21
03-05-04,22
02-05-04,22
01-05-04,25

