Datum Zeit,Dresden-Nord NO
,µg/m³
01-06-04 00:00,17
31-05-04 23:00,28
31-05-04 22:00,22
31-05-04 21:00,17
31-05-04 20:00,16
31-05-04 19:00,10
31-05-04 18:00,15
31-05-04 17:00,16
31-05-04 16:00,18
31-05-04 15:00,12
31-05-04 14:00,15
31-05-04 13:00,13
31-05-04 12:00,8
31-05-04 11:00,12
31-05-04 10:00,13
31-05-04 09:00,4
31-05-04 08:00,4
31-05-04 07:00,4
31-05-04 06:00,3
31-05-04 05:00,9
31-05-04 04:00,6
31-05-04 03:00,2
31-05-04 02:00,8
31-05-04 01:00,8
31-05-04 00:00,9
30-05-04 23:00,11
30-05-04 22:00,15
30-05-04 21:00,9
30-05-04 20:00,5
30-05-04 19:00,10
30-05-04 18:00,13
30-05-04 17:00,14
30-05-04 16:00,19
30-05-04 15:00,12
30-05-04 14:00,11
30-05-04 13:00,11
30-05-04 12:00,14
30-05-04 11:00,15
30-05-04 10:00,13
30-05-04 09:00,8
30-05-04 08:00,7
30-05-04 07:00,5
30-05-04 06:00,5
30-05-04 05:00,3
30-05-04 04:00,4
30-05-04 03:00,5
30-05-04 02:00,6
30-05-04 01:00,12
30-05-04 00:00,13
29-05-04 23:00,34
29-05-04 22:00,36
29-05-04 21:00,33
29-05-04 20:00,25
29-05-04 19:00,31
29-05-04 18:00,18
29-05-04 17:00,19
29-05-04 16:00,17
29-05-04 15:00,14
29-05-04 14:00,16
29-05-04 13:00,20
29-05-04 12:00,19
29-05-04 11:00,23
29-05-04 10:00,29
29-05-04 09:00,37
29-05-04 08:00,21
29-05-04 07:00,16
29-05-04 06:00,20
29-05-04 05:00,18
29-05-04 04:00,5
29-05-04 03:00,10
29-05-04 02:00,9
29-05-04 01:00,5
29-05-04 00:00,24
28-05-04 23:00,22
28-05-04 22:00,32
28-05-04 21:00,57
28-05-04 20:00,31
28-05-04 19:00,22
28-05-04 18:00,24
28-05-04 17:00,36
28-05-04 16:00,13
28-05-04 15:00,24
28-05-04 14:00,27
28-05-04 13:00,22
28-05-04 12:00,46
28-05-04 11:00,55
28-05-04 10:00,70
28-05-04 09:00,100
28-05-04 08:00,100
28-05-04 07:00,85
28-05-04 06:00,44
28-05-04 05:00,53
28-05-04 04:00,19
28-05-04 03:00,29
28-05-04 02:00,13
28-05-04 01:00,13
28-05-04 00:00,46
27-05-04 23:00,74
27-05-04 22:00,42
27-05-04 21:00,61
27-05-04 20:00,43
27-05-04 19:00,32
27-05-04 18:00,54
27-05-04 17:00,53
27-05-04 16:00,55
27-05-04 15:00,52
