Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-05-04,
30-05-04,8.93
29-05-04,
28-05-04,5.94
27-05-04,
26-05-04,9.99
25-05-04,
24-05-04,4.22
23-05-04,
22-05-04,3.36
21-05-04,
20-05-04,8.17
19-05-04,
18-05-04,10.37
17-05-04,
16-05-04,4.10
15-05-04,
14-05-04,6.97
13-05-04,
12-05-04,12.36
11-05-04,
10-05-04,4.83
09-05-04,
08-05-04,4.75
07-05-04,
06-05-04,6.07
05-05-04,
04-05-04,
03-05-04,
02-05-04,4.25
01-05-04,

