Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-05-01,,,,,,17.73,,15.18,
2018-05-01,01:00,,4,27,,,119,,
2018-05-01,02:00,,3,20,,,63,,
2018-05-01,03:00,,2,12,,,35,,
2018-05-01,04:00,,3,10,,,15,,
2018-05-01,05:00,,3,12,,,10,,
2018-05-01,06:00,,4,12,,,7,,
2018-05-01,07:00,,9,19,,,7,,
2018-05-01,08:00,,11,22,,,8,,
2018-05-01,09:00,,14,19,,,8,,
2018-05-01,10:00,,10,19,,,10,,
2018-05-01,11:00,,16,22,,,11,,
2018-05-01,12:00,,9,16,,,11,,
2018-05-01,13:00,,13,18,,,10,,
2018-05-01,14:00,,11,18,,,10,,
2018-05-01,15:00,,16,20,,,11,,
2018-05-01,16:00,,24,24,,,15,,
2018-05-01,17:00,,17,24,,,8,,
2018-05-01,18:00,,18,28,,,7,,
2018-05-01,19:00,,11,25,,,6,,
2018-05-01,20:00,,13,33,,,8,,
2018-05-01,21:00,,6,33,,,10,,
2018-05-01,22:00,,6,37,,,10,,
2018-05-01,23:00,,12,48,,,9,,
2018-05-02,,,,,,24.70,,13.53,
2018-05-02,00:00,,12,48,,,14,,
2018-05-02,01:00,,5,37,,,17,,
2018-05-02,02:00,,12,42,,,12,,
2018-05-02,03:00,,9,30,,,13,,
2018-05-02,04:00,,19,27,,,12,,
2018-05-02,05:00,,31,42,,,14,,
2018-05-02,06:00,,72,47,,,15,,
2018-05-02,07:00,,81,50,,,20,,
2018-05-02,08:00,,43,47,,,26,,
2018-05-02,09:00,,41,47,,,28,,
2018-05-02,10:00,,24,42,,,21,,
2018-05-02,11:00,,13,26,,,17,,
2018-05-02,12:00,,7,16,,,14,,
2018-05-02,13:00,,7,17,,,11,,
2018-05-02,14:00,,7,20,,,33,,
2018-05-02,15:00,,8,21,,,29,,
2018-05-02,16:00,,7,19,,,23,,
2018-05-02,17:00,,6,20,,,15,,
2018-05-02,18:00,,3,15,,,20,,
2018-05-02,19:00,,2,15,,,20,,
2018-05-02,20:00,,4,20,,,16,,
2018-05-02,21:00,,4,24,,,17,,
2018-05-02,22:00,,5,28,,,22,,
2018-05-02,23:00,,8,27,,,20,,
2018-05-03,00:00,,4,24,,,18,,
2018-05-03,01:00,,4,20,,,18,,
2018-05-03,02:00,,3,22,,,18,,
2018-05-03,03:00,,3,18,,,18,,
2018-05-03,04:00,,12,24,,,23,,
2018-05-03,05:00,,32,37,,,21,,
2018-05-03,06:00,,58,46,,,23,,
2018-05-03,07:00,,119,68,,,33,,
2018-05-03,08:00,,108,62,,,36,,
2018-05-03,09:00,,53,51,,,35,,
2018-05-03,10:00,,31,39,,,28,,
2018-05-03,11:00,,27,41,,,22,,
2018-05-03,12:00,,37,42,,,24,,
2018-05-03,13:00,,19,26,,,26,,
2018-05-03,14:00,,10,21,,,22,,
2018-05-03,15:00,,8,22,,,23,,
2018-05-03,16:00,,9,25,,,23,,
2018-05-03,17:00,,10,29,,,21,,
2018-05-03,18:00,,8,25,,,22,,
2018-05-03,19:00,,4,22,,,17,,
2018-05-03,20:00,,5,21,,,14,,
2018-05-03,21:00,,4,16,,,11,,
2018-05-03,22:00,,1,12,,,11,,
2018-05-03,23:00,,1,9,,,13,,
2018-05-04,00:00,,1,6,,,10,,
2018-05-04,01:00,,1,4,,,9,,
2018-05-04,02:00,,1,5,,,8,,
2018-05-04,03:00,,1,6,,,8,,
2018-05-04,04:00,,1,8,,,7,,
2018-05-04,05:00,,2,12,,,,,
2018-05-04,06:00,,12,30,,,2,,
2018-05-04,07:00,,12,31,,,11,,
2018-05-04,08:00,,7,21,,,11,,
2018-05-04,09:00,,3,16,,,13,,
2018-05-04,10:00,,3,12,,,11,,
2018-05-04,11:00,,6,18,,,12,,
2018-05-04,12:00,,3,11,,,14,,
2018-05-04,13:00,,5,14,,,9,,
2018-05-04,14:00,,3,12,,,7,,
2018-05-04,15:00,,4,15,,,13,,
2018-05-04,16:00,,4,15,,,15,,
2018-05-04,17:00,,3,13,,,12,,
2018-05-04,18:00,,3,11,,,9,,
2018-05-04,19:00,,2,13,,,10,,
2018-05-04,20:00,,2,22,,,10,,
2018-05-04,21:00,,5,26,,,14,,
2018-05-04,22:00,,5,36,,,17,,
2018-05-04,23:00,,5,33,,,17,,
2018-05-05,00:00,,1,15,,,18,,
2018-05-05,01:00,,2,13,,,14,,
2018-05-05,02:00,,1,15,,,10,,
2018-05-05,03:00,,1,11,,,14,,
2018-05-05,04:00,,1,11,,,12,,
2018-05-05,05:00,,1,17,,,10,,
2018-05-05,06:00,,3,24,,,14,,
2018-05-05,07:00,,4,18,,,14,,
2018-05-05,08:00,,4,14,,,15,,
2018-05-05,09:00,,6,15,,,16,,
2018-05-05,10:00,,5,13,,,15,,
2018-05-05,11:00,,2,9,,,13,,
2018-05-05,12:00,,2,9,,,17,,
2018-05-05,13:00,,2,8,,,21,,
2018-05-05,14:00,,1,6,,,14,,
2018-05-05,15:00,,1,6,,,15,,
2018-05-05,16:00,,1,6,,,13,,
2018-05-05,17:00,,1,8,,,12,,
2018-05-05,18:00,,1,9,,,14,,
2018-05-05,19:00,,1,8,,,12,,
2018-05-05,20:00,,1,11,,,9,,
2018-05-05,21:00,,1,15,,,10,,
2018-05-05,22:00,,1,17,,,14,,
2018-05-05,23:00,,4,21,,,15,,
2018-05-06,00:00,,6,21,,,14,,
2018-05-06,01:00,,4,23,,,14,,
2018-05-06,02:00,,4,21,,,14,,
2018-05-06,03:00,,3,19,,,16,,
2018-05-06,04:00,,6,20,,,20,,
2018-05-06,05:00,,7,28,,,19,,
2018-05-06,06:00,,18,27,,,19,,
