Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-05-01,01:00,,3,26,34,,157,,4.0
2018-05-01,02:00,,2,10,69,,63,,3.5
2018-05-01,03:00,,1,4,89,,15,,2.6
2018-05-01,04:00,,1,8,83,,7,,3.4
2018-05-01,05:00,,1,12,73,,8,,5.7
2018-05-01,06:00,,3,17,68,,4,,7.8
2018-05-01,07:00,,1,9,73,,5,,3.6
2018-05-01,08:00,,2,9,71,,6,,2.0
2018-05-01,09:00,,2,7,74,,6,,2.0
2018-05-01,10:00,,2,6,78,,8,,1.7
2018-05-01,11:00,,3,6,79,,7,,1.6
2018-05-01,12:00,,2,4,85,,8,,1.5
2018-05-01,13:00,,2,4,85,,5,,1.4
2018-05-01,14:00,,3,5,83,,6,,1.3
2018-05-01,15:00,,2,4,86,,7,,1.4
2018-05-01,16:00,,2,4,88,,3,,1.4
2018-05-01,17:00,,2,5,88,,4,,1.5
2018-05-01,18:00,,2,6,83,,7,,1.5
2018-05-01,19:00,,1,6,85,,5,,1.5
2018-05-01,20:00,,2,11,74,,5,,1.5
2018-05-01,21:00,,2,14,61,,4,,1.3
2018-05-01,22:00,,2,15,46,,7,,1.3
2018-05-01,23:00,,3,13,38,,10,,1.2
2018-05-02,00:00,,1,10,35,,15,,1.1
2018-05-02,01:00,,1,8,34,,12,,1.2
2018-05-02,02:00,,1,8,34,,11,,1.1
2018-05-02,03:00,,1,8,36,,9,,1.2
2018-05-02,04:00,,3,12,33,,9,,1.1
2018-05-02,05:00,,12,28,21,,10,,1.1
2018-05-02,06:00,,26,38,10,,12,,1.0
2018-05-02,07:00,,44,48,5,,15,,1.3
2018-05-02,08:00,,38,47,9,,14,,1.4
2018-05-02,09:00,,38,47,15,,19,,3.3
2018-05-02,10:00,,18,34,34,,18,,11.0
2018-05-02,11:00,,10,22,51,,13,,4.4
2018-05-02,12:00,,7,15,65,,11,,2.6
2018-05-02,13:00,,8,19,83,,11,,6.1
2018-05-02,14:00,,11,21,80,,19,,7.1
2018-05-02,15:00,,10,22,82,,19,,7.4
2018-05-02,16:00,,9,22,86,,19,,6.9
2018-05-02,17:00,,8,26,82,,18,,6.1
2018-05-02,18:00,,5,17,80,,17,,4.0
2018-05-02,19:00,,2,12,72,,18,,2.7
2018-05-02,20:00,,3,16,61,,18,,2.3
2018-05-02,21:00,,5,31,38,,19,,2.0
2018-05-02,22:00,,3,25,31,,19,,1.6
2018-05-02,23:00,,1,15,28,,18,,1.5
2018-05-03,00:00,,2,15,23,,20,,1.3
2018-05-03,01:00,,1,11,19,,18,,1.1
2018-05-03,02:00,,1,12,21,,17,,1.3
2018-05-03,03:00,,1,12,29,,20,,2.2
2018-05-03,04:00,,4,16,24,,21,,2.1
2018-05-03,05:00,,17,23,15,,21,,1.4
2018-05-03,06:00,,22,25,14,,25,,1.6
2018-05-03,07:00,,24,27,13,,24,,1.7
2018-05-03,08:00,,18,28,17,,23,,2.1
2018-05-03,09:00,,11,29,37,,22,,8.6
2018-05-03,10:00,,12,25,43,,24,,10.1
2018-05-03,11:00,,8,20,57,,24,,6.9
2018-05-03,12:00,,8,21,56,,20,,6.5
2018-05-03,13:00,,6,17,65,,19,,4.8
2018-05-03,14:00,,8,20,68,,19,,3.9
2018-05-03,15:00,,8,22,67,,19,,3.5
2018-05-03,16:00,,6,19,72,,25,,2.8
2018-05-03,17:00,,3,14,83,,24,,2.7
2018-05-03,18:00,,2,14,84,,21,,2.3
2018-05-03,19:00,,2,15,83,,25,,3.3
2018-05-03,20:00,,2,19,73,,22,,8.8
2018-05-03,21:00,,2,19,66,,19,,6.0
2018-05-03,22:00,,2,20,60,,17,,7.8
2018-05-03,23:00,,1,11,74,,15,,6.4
2018-05-04,00:00,,1,8,78,,16,,2.6
2018-05-04,01:00,,1,7,77,,17,,2.4
2018-05-04,02:00,,1,7,80,,16,,3.4
2018-05-04,03:00,,1,8,80,,13,,3.2
