Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-05-01,,,,,,6.43,,4.52,
2018-05-01,01:00,,1,6,84,,7,,
2018-05-01,02:00,,1,5,81,,7,,
2018-05-01,03:00,,1,5,78,,8,,
2018-05-01,04:00,,1,4,79,,5,,
2018-05-01,05:00,,1,4,78,,6,,
2018-05-01,06:00,,1,4,77,,7,,
2018-05-01,07:00,,1,4,76,,3,,
2018-05-01,08:00,,1,3,77,,4,,
2018-05-01,09:00,,1,4,75,,6,,
2018-05-01,10:00,,2,4,81,,5,,
2018-05-01,11:00,,1,3,84,,4,,
2018-05-01,12:00,,1,3,84,,2,,
2018-05-01,13:00,,2,3,83,,6,,
2018-05-01,14:00,,1,3,82,,4,,
2018-05-01,15:00,,2,3,84,,3,,
2018-05-01,16:00,,1,3,89,,4,,
2018-05-01,17:00,,1,3,94,,6,,
2018-05-01,18:00,,1,4,94,,7,,
2018-05-01,19:00,,1,6,92,,4,,
2018-05-01,20:00,,1,9,83,,6,,
2018-05-01,21:00,,1,10,74,,7,,
2018-05-01,22:00,,1,15,65,,9,,
2018-05-01,23:00,,1,16,53,,9,,
2018-05-02,,,,,,13.68,,8.58,
2018-05-02,00:00,,1,17,47,,10,,
2018-05-02,01:00,,1,17,44,,9,,
2018-05-02,02:00,,2,19,37,,9,,
2018-05-02,03:00,,2,24,21,,10,,
2018-05-02,04:00,,2,21,19,,12,,
2018-05-02,05:00,,2,27,11,,13,,
2018-05-02,06:00,,4,29,7,,13,,
2018-05-02,07:00,,9,33,10,,12,,
2018-05-02,08:00,,23,43,10,,18,,
2018-05-02,09:00,,7,33,35,,18,,
2018-05-02,10:00,,4,27,43,,14,,
2018-05-02,11:00,,2,19,58,,15,,
2018-05-02,12:00,,2,16,59,,15,,
2018-05-02,13:00,,3,12,61,,13,,
2018-05-02,14:00,,3,12,67,,14,,
2018-05-02,15:00,,2,10,71,,16,,
2018-05-02,16:00,,2,10,70,,14,,
2018-05-02,17:00,,2,11,67,,16,,
2018-05-02,18:00,,2,12,63,,16,,
2018-05-02,19:00,,2,14,55,,16,,
2018-05-02,20:00,,1,12,61,,12,,
2018-05-02,21:00,,1,18,50,,13,,
2018-05-02,22:00,,1,17,45,,13,,
2018-05-02,23:00,,1,19,39,,16,,
2018-05-03,00:00,,2,27,31,,15,,
2018-05-03,01:00,,2,23,32,,15,,
2018-05-03,02:00,,2,21,30,,12,,
2018-05-03,03:00,,2,18,33,,16,,
2018-05-03,04:00,,2,16,30,,18,,
2018-05-03,05:00,,2,18,18,,17,,
2018-05-03,06:00,,6,29,9,,15,,
2018-05-03,07:00,,7,26,21,,19,,
2018-05-03,08:00,,9,24,27,,19,,
2018-05-03,09:00,,8,20,43,,17,,
2018-05-03,10:00,,4,15,57,,17,,
2018-05-03,11:00,,4,14,68,,19,,
2018-05-03,12:00,,3,13,67,,19,,
2018-05-03,13:00,,3,10,83,,19,,
2018-05-03,14:00,,3,10,84,,17,,
2018-05-03,15:00,,3,10,84,,16,,
2018-05-03,16:00,,2,8,89,,16,,
2018-05-03,17:00,,2,7,93,,14,,
2018-05-03,18:00,,2,8,94,,16,,
2018-05-03,19:00,,1,7,93,,13,,
2018-05-03,20:00,,1,10,87,,11,,
2018-05-03,21:00,,1,10,83,,12,,
2018-05-03,22:00,,1,10,81,,11,,
2018-05-03,23:00,,1,7,82,,8,,
2018-05-04,00:00,,1,6,82,,8,,
2018-05-04,01:00,,1,6,82,,10,,
2018-05-04,02:00,,1,6,85,,9,,
2018-05-04,03:00,,1,5,86,,7,,
2018-05-04,04:00,,1,6,84,,7,,
2018-05-04,05:00,,1,6,85,,8,,
2018-05-04,06:00,,1,9,82,,7,,
2018-05-04,07:00,,2,17,72,,8,,
2018-05-04,08:00,,2,15,79,,9,,
2018-05-04,09:00,,2,12,86,,15,,
2018-05-04,10:00,,1,7,94,,10,,
2018-05-04,11:00,,1,6,96,,10,,
2018-05-04,12:00,,1,5,100,,6,,
2018-05-04,13:00,,1,6,102,,9,,
2018-05-04,14:00,,1,6,102,,13,,
2018-05-04,15:00,,1,5,105,,9,,
2018-05-04,16:00,,1,6,103,,10,,
2018-05-04,17:00,,1,7,103,,16,,
2018-05-04,18:00,,1,8,101,,15,,
2018-05-04,19:00,,1,10,99,,11,,
2018-05-04,20:00,,1,11,93,,13,,
2018-05-04,21:00,,1,19,72,,17,,
2018-05-04,22:00,,1,25,64,,22,,
2018-05-04,23:00,,1,11,78,,18,,
2018-05-05,00:00,,1,10,78,,8,,
2018-05-05,01:00,,1,10,74,,10,,
2018-05-05,02:00,,1,8,76,,12,,
2018-05-05,03:00,,1,9,73,,10,,
2018-05-05,04:00,,1,8,73,,10,,
2018-05-05,05:00,,1,11,68,,12,,
2018-05-05,06:00,,1,13,54,,13,,
2018-05-05,07:00,,2,14,55,,13,,
2018-05-05,08:00,,2,13,64,,16,,
2018-05-05,09:00,,2,10,70,,13,,
2018-05-05,10:00,,2,10,80,,13,,
2018-05-05,11:00,,2,8,89,,17,,
2018-05-05,12:00,,2,7,96,,18,,
2018-05-05,13:00,,1,5,104,,18,,
2018-05-05,14:00,,1,4,109,,16,,
2018-05-05,15:00,,1,5,112,,13,,
2018-05-05,16:00,,1,4,111,,14,,
2018-05-05,17:00,,1,4,111,,11,,
2018-05-05,18:00,,1,4,108,,11,,
2018-05-05,19:00,,1,5,104,,12,,
2018-05-05,20:00,,1,8,98,,7,,
2018-05-05,21:00,,1,13,88,,11,,
2018-05-05,22:00,,1,13,85,,15,,
2018-05-05,23:00,,1,12,82,,14,,
2018-05-06,00:00,,1,12,78,,12,,
2018-05-06,01:00,,1,13,74,,13,,
2018-05-06,02:00,,1,14,68,,13,,
2018-05-06,03:00,,1,12,70,,15,,
2018-05-06,04:00,,1,12,61,,13,,
2018-05-06,05:00,,2,16,51,,13,,
2018-05-06,06:00,,2,16,42,,14,,
2018-05-06,07:00,,2,14,47,,14,,
2018-05-06,08:00,,2,9,70,,16,,
2018-05-06,09:00,,2,8,83,,18,,
2018-05-06,10:00,,1,6,95,,16,,
2018-05-06,11:00,,2,5,101,,12,,
2018-05-06,12:00,,1,4,102,,12,,
2018-05-06,13:00,,1,3,104,,11,,
2018-05-06,14:00,,1,3,98,,9,,
2018-05-06,15:00,,1,3,100,,10,,
2018-05-06,16:00,,1,3,97,,8,,
2018-05-06,17:00,,1,3,96,,8,,
2018-05-06,18:00,,1,3,96,,9,,
2018-05-06,19:00,,1,5,93,,8,,
2018-05-06,20:00,,1,8,95,,10,,
2018-05-06,21:00,,1,10,89,,9,,
2018-05-06,22:00,,1,16,74,,9,,
2018-05-06,23:00,,1,12,82,,12,,
2018-05-07,00:00,,1,12,82,,9,,
2018-05-07,01:00,,1,9,81,,9,,
2018-05-07,02:00,,1,9,80,,10,,
2018-05-07,03:00,,1,9,75,,10,,
2018-05-07,04:00,,1,12,71,,12,,
2018-05-07,05:00,,2,26,48,,14,,
2018-05-07,06:00,,3,33,35,,15,,
2018-05-07,07:00,,8,48,26,,18,,
2018-05-07,08:00,,5,36,50,,20,,
2018-05-07,09:00,,2,16,84,,19,,
2018-05-07,10:00,,2,9,100,,15,,
2018-05-07,11:00,,2,8,110,,17,,
2018-05-07,12:00,,,,,,14,,
2018-05-07,16:00,,,,,,13,,
2018-05-07,17:00,,1,7,124,,13,,
2018-05-07,18:00,,1,5,122,,15,,
2018-05-07,19:00,,1,6,113,,16,,
2018-05-07,20:00,,1,9,106,,15,,
2018-05-07,21:00,,1,14,95,,14,,
2018-05-07,22:00,,1,17,85,,13,,
2018-05-07,23:00,,1,15,86,,14,,
2018-05-08,00:00,,2,15,79,,13,,
2018-05-08,01:00,,1,12,79,,16,,
2018-05-08,02:00,,1,11,73,,13,,
2018-05-08,03:00,,1,10,67,,12,,
2018-05-08,04:00,,1,11,67,,14,,
2018-05-08,05:00,,2,17,57,,14,,
2018-05-08,06:00,,2,19,47,,15,,
2018-05-08,07:00,,3,28,41,,16,,
2018-05-08,08:00,,4,29,63,,22,,
2018-05-08,09:00,,2,16,87,,19,,
2018-05-08,10:00,,2,11,102,,16,,
2018-05-08,11:00,,2,9,112,,17,,
2018-05-08,12:00,,1,8,114,,18,,
2018-05-08,13:00,,2,6,119,,18,,
2018-05-08,14:00,,1,6,123,,18,,
2018-05-08,15:00,,2,7,123,,18,,
2018-05-08,16:00,,1,5,121,,15,,
2018-05-08,17:00,,1,6,118,,18,,
2018-05-08,18:00,,1,6,118,,18,,
2018-05-08,19:00,,1,7,113,,18,,
2018-05-08,20:00,,1,11,109,,19,,
2018-05-08,21:00,,1,12,101,,20,,
2018-05-08,22:00,,1,12,96,,17,,
2018-05-08,23:00,,1,10,96,,15,,
2018-05-09,00:00,,1,11,90,,15,,
2018-05-09,01:00,,1,10,89,,17,,
2018-05-09,02:00,,1,8,86,,17,,
2018-05-09,03:00,,1,10,80,,17,,
2018-05-09,04:00,,1,18,69,,15,,
2018-05-09,05:00,,2,15,63,,20,,
2018-05-09,06:00,,2,17,57,,17,,
2018-05-09,07:00,,4,36,44,,18,,
2018-05-09,08:00,,3,30,60,,26,,
2018-05-09,09:00,,4,18,81,,24,,
2018-05-09,10:00,,2,12,90,,19,,
2018-05-09,11:00,,1,8,98,,21,,
2018-05-09,12:00,,2,9,100,,27,,
2018-05-09,13:00,,1,5,105,,16,,
2018-05-09,14:00,,2,6,108,,15,,
2018-05-09,15:00,,1,5,108,,16,,
2018-05-09,16:00,,2,5,107,,15,,
2018-05-09,17:00,,1,7,109,,17,,
2018-05-09,18:00,,1,8,100,,22,,
2018-05-09,19:00,,2,11,92,,24,,
2018-05-09,20:00,,1,10,92,,21,,
2018-05-09,21:00,,2,14,83,,21,,
2018-05-09,22:00,,2,14,79,,21,,
2018-05-09,23:00,,1,15,72,,27,,
2018-05-10,00:00,,2,16,61,,26,,
2018-05-10,01:00,,1,17,50,,24,,
2018-05-10,02:00,,2,18,50,,22,,
2018-05-10,03:00,,2,16,41,,24,,
2018-05-10,04:00,,2,16,34,,22,,
2018-05-10,05:00,,2,17,32,,25,,
2018-05-10,06:00,,2,17,25,,25,,
2018-05-10,07:00,,3,16,35,,24,,
2018-05-10,08:00,,4,16,41,,26,,
2018-05-10,09:00,,2,11,63,,25,,
2018-05-10,10:00,,2,9,79,,29,,
2018-05-10,11:00,,1,7,93,,25,,
2018-05-10,12:00,,2,13,96,,22,,
2018-05-10,13:00,,2,9,113,,25,,
2018-05-10,14:00,,1,4,125,,16,,
2018-05-10,15:00,,1,4,119,,14,,
2018-05-10,16:00,,1,5,115,,13,,
2018-05-10,17:00,,1,5,120,,10,,
2018-05-10,18:00,,1,5,114,,10,,
2018-05-10,19:00,,1,7,104,,17,,
2018-05-10,20:00,,1,7,94,,21,,
2018-05-10,21:00,,2,9,73,,17,,
2018-05-10,22:00,,1,8,67,,15,,
2018-05-10,23:00,,1,8,62,,13,,
2018-05-11,00:00,,1,6,62,,14,,
2018-05-11,01:00,,1,6,68,,15,,
2018-05-11,02:00,,1,5,70,,14,,
2018-05-11,03:00,,1,5,71,,13,,
2018-05-11,04:00,,1,5,67,,15,,
2018-05-11,05:00,,1,7,67,,17,,
2018-05-11,06:00,,1,9,65,,15,,
2018-05-11,07:00,,2,11,63,,15,,
2018-05-11,08:00,,4,16,59,,18,,
2018-05-11,09:00,,2,9,61,,24,,
2018-05-11,10:00,,3,11,60,,17,,
2018-05-11,11:00,,3,11,64,,17,,
2018-05-11,12:00,,2,7,83,,18,,
2018-05-11,13:00,,2,8,95,,15,,
2018-05-11,14:00,,2,6,98,,15,,
2018-05-11,15:00,,2,6,101,,14,,
2018-05-11,16:00,,1,5,104,,15,,
2018-05-11,17:00,,1,8,100,,14,,
2018-05-11,18:00,,1,8,98,,16,,
2018-05-11,19:00,,1,9,92,,15,,
2018-05-11,20:00,,1,12,80,,14,,
2018-05-11,21:00,,2,12,72,,14,,
2018-05-11,22:00,,1,10,75,,15,,
2018-05-11,23:00,,1,8,71,,14,,
2018-05-12,00:00,,1,6,70,,16,,
2018-05-12,01:00,,1,6,63,,17,,
2018-05-12,02:00,,1,9,50,,18,,
2018-05-12,03:00,,1,9,45,,20,,
2018-05-12,04:00,,1,8,43,,22,,
2018-05-12,05:00,,1,9,43,,19,,
2018-05-12,06:00,,2,10,39,,20,,
2018-05-12,07:00,,3,13,37,,22,,
2018-05-12,08:00,,2,14,32,,21,,
2018-05-12,09:00,,3,10,39,,25,,
2018-05-12,10:00,,3,10,46,,25,,
2018-05-12,11:00,,2,8,65,,29,,
2018-05-12,12:00,,2,7,65,,25,,
2018-05-12,13:00,,1,6,90,,23,,
2018-05-12,14:00,,2,5,99,,23,,
2018-05-12,15:00,,1,5,107,,21,,
2018-05-12,16:00,,1,4,114,,18,,
2018-05-12,17:00,,1,4,118,,21,,
2018-05-12,18:00,,1,5,119,,20,,
2018-05-12,19:00,,1,5,118,,18,,
2018-05-12,20:00,,1,8,114,,17,,
2018-05-12,21:00,,1,10,102,,21,,
2018-05-12,22:00,,1,11,91,,24,,
