Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-05-01,01:00,,1,9,,,28,,
2018-05-01,02:00,,1,8,,,23,,
2018-05-01,03:00,,1,8,,,20,,
2018-05-01,04:00,,1,7,,,16,,
2018-05-01,05:00,,1,6,,,11,,
2018-05-01,06:00,,1,7,,,7,,
2018-05-01,07:00,,1,7,,,4,,
2018-05-01,08:00,,1,4,,,2,,
2018-05-01,09:00,,1,5,,,7,,
2018-05-01,10:00,,1,5,,,8,,
2018-05-01,11:00,,1,4,,,6,,
2018-05-01,12:00,,2,4,,,7,,
2018-05-01,13:00,,1,4,,,19,,
2018-05-01,14:00,,2,4,,,7,,
2018-05-01,15:00,,1,4,,,5,,
2018-05-01,16:00,,1,4,,,3,,
2018-05-01,17:00,,2,5,,,10,,
2018-05-01,18:00,,1,5,,,2,,
2018-05-01,19:00,,1,6,,,3,,
2018-05-01,20:00,,1,12,,,3,,
2018-05-01,21:00,,1,18,,,10,,
2018-05-01,22:00,,1,22,,,13,,
2018-05-01,23:00,,3,23,,,8,,
2018-05-02,00:00,,5,40,,,9,,
2018-05-02,01:00,,1,25,,,12,,
2018-05-02,02:00,,1,22,,,12,,
2018-05-02,03:00,,1,21,,,10,,
2018-05-02,04:00,,2,21,,,8,,
2018-05-02,05:00,,8,31,,,8,,
2018-05-02,06:00,,41,39,,,16,,
2018-05-02,07:00,,48,40,,,19,,
2018-05-02,08:00,,29,40,,,19,,
2018-05-02,09:00,,18,45,,,22,,
2018-05-02,10:00,,10,37,,,20,,
2018-05-02,11:00,,9,24,,,14,,
2018-05-02,12:00,,8,17,,,11,,
2018-05-02,13:00,,6,16,,,15,,
2018-05-02,14:00,,4,13,,,15,,
2018-05-02,15:00,,4,14,,,15,,
2018-05-02,16:00,,3,13,,,14,,
2018-05-02,17:00,,2,13,,,17,,
2018-05-02,18:00,,2,11,,,20,,
2018-05-02,19:00,,1,13,,,21,,
2018-05-02,20:00,,1,16,,,18,,
2018-05-02,21:00,,3,25,,,17,,
2018-05-02,22:00,,1,18,,,17,,
2018-05-02,23:00,,1,18,,,19,,
2018-05-03,00:00,,1,20,,,19,,
2018-05-03,01:00,,1,18,,,23,,
2018-05-03,02:00,,1,16,,,20,,
2018-05-03,03:00,,1,17,,,15,,
2018-05-03,04:00,,1,18,,,18,,
2018-05-03,05:00,,7,22,,,13,,
2018-05-03,06:00,,17,30,,,16,,
2018-05-03,07:00,,27,34,,,24,,
2018-05-03,08:00,,14,27,,,24,,
2018-05-03,09:00,,17,31,,,25,,
2018-05-03,10:00,,17,29,,,,,
2018-05-03,11:00,,15,27,,,,,
2018-05-03,12:00,,11,21,,,,,
2018-05-03,13:00,,8,18,,,,,
2018-05-03,14:00,,10,19,,,,,
2018-05-03,15:00,,13,23,,,,,
2018-05-03,16:00,,7,16,,,,,
2018-05-03,17:00,,5,15,,,,,
2018-05-03,18:00,,7,18,,,,,
2018-05-03,19:00,,5,19,,,,,
2018-05-03,20:00,,4,22,,,15,,
2018-05-03,21:00,,2,17,,,25,,
2018-05-03,22:00,,3,17,,,11,,
2018-05-03,23:00,,1,10,,,12,,
2018-05-04,00:00,,1,6,,,11,,
2018-05-04,01:00,,1,7,,,,,
2018-05-04,02:00,,1,5,,,,,
2018-05-04,03:00,,1,5,,,,,
2018-05-04,04:00,,1,8,,,,,
2018-05-04,05:00,,1,11,,,,,
2018-05-04,06:00,,2,22,,,,,
2018-05-04,07:00,,2,23,,,,,
2018-05-04,08:00,,2,19,,,,,
2018-05-04,09:00,,4,15,,,,,
2018-05-04,10:00,,2,10,,,,,
2018-05-04,11:00,,3,10,,,,,
2018-05-04,12:00,,2,9,,,,,
2018-05-04,13:00,,2,8,,,,,
2018-05-04,14:00,,3,8,,,,,
2018-05-04,15:00,,3,9,,,,,
2018-05-04,16:00,,3,8,,,,,
2018-05-04,17:00,,1,7,,,,,
2018-05-04,18:00,,1,8,,,,,
2018-05-04,19:00,,1,9,,,,,
2018-05-04,20:00,,1,18,,,,,
2018-05-04,21:00,,1,25,,,,,
2018-05-04,22:00,,3,50,,,,,
2018-05-04,23:00,,3,57,,,,,
2018-05-05,00:00,,2,44,,,,,
2018-05-05,01:00,,3,34,,,,,
2018-05-05,02:00,,1,31,,,,,
2018-05-05,03:00,,1,28,,,,,
2018-05-05,04:00,,1,26,,,,,
2018-05-05,05:00,,1,20,,,,,
2018-05-05,06:00,,2,21,,,,,
2018-05-05,07:00,,3,17,,,,,
2018-05-05,08:00,,3,12,,,,,
2018-05-05,09:00,,5,11,,,,,
2018-05-05,10:00,,1,7,,,,,
2018-05-05,11:00,,2,7,,,,,
2018-05-05,12:00,,1,6,,,,,
2018-05-05,13:00,,1,6,,,,,
2018-05-05,14:00,,1,5,,,,,
2018-05-05,15:00,,1,5,,,,,
2018-05-05,16:00,,1,5,,,,,
2018-05-05,17:00,,1,5,,,,,
2018-05-05,18:00,,1,5,,,,,
2018-05-05,19:00,,1,7,,,,,
2018-05-05,20:00,,1,11,,,,,
2018-05-05,21:00,,1,12,,,,,
2018-05-05,22:00,,3,35,,,,,
2018-05-05,23:00,,2,44,,,,,
2018-05-06,00:00,,2,39,,,,,
2018-05-06,01:00,,2,35,,,,,
2018-05-06,02:00,,1,22,,,,,
2018-05-06,03:00,,1,20,,,,,
2018-05-06,04:00,,1,20,,,,,
2018-05-06,05:00,,1,18,,,,,
2018-05-06,06:00,,4,15,,,,,
2018-05-06,07:00,,6,13,,,,,
2018-05-06,08:00,,5,13,,,,,
2018-05-06,09:00,,3,11,,,,,
2018-05-06,10:00,,1,7,,,,,
2018-05-06,11:00,,1,5,,,,,
2018-05-06,12:00,,1,5,,,,,
2018-05-06,13:00,,1,4,,,,,
2018-05-06,14:00,,1,5,,,,,
2018-05-06,15:00,,1,4,,,,,
2018-05-06,16:00,,1,4,,,,,
2018-05-06,17:00,,1,5,,,,,
2018-05-06,18:00,,1,6,,,,,
2018-05-06,19:00,,1,7,,,,,
2018-05-06,20:00,,1,13,,,,,
2018-05-06,21:00,,1,23,,,,,
2018-05-06,22:00,,1,35,,,,,
2018-05-06,23:00,,1,20,,,,,
2018-05-07,00:00,,2,26,,,,,
2018-05-07,01:00,,1,24,,,,,
2018-05-07,02:00,,1,30,,,,,
2018-05-07,03:00,,3,29,,,,,
2018-05-07,04:00,,11,32,,,,,
2018-05-07,05:00,,43,33,,,,,
2018-05-07,06:00,,44,29,,,,,
2018-05-07,07:00,,44,30,,,,,
2018-05-07,08:00,,45,45,,,,,
2018-05-07,09:00,,10,25,,,,,
2018-05-07,10:00,,4,17,,,,,
2018-05-07,11:00,,2,10,,,,,
2018-05-07,12:00,,2,9,,,,,
2018-05-07,13:00,,1,8,,,,,
2018-05-07,14:00,,1,9,,,,,
2018-05-07,15:00,,2,10,,,,,
2018-05-07,16:00,,1,9,,,,,
2018-05-07,17:00,,1,8,,,,,
2018-05-07,18:00,,1,9,,,,,
2018-05-07,19:00,,1,8,,,,,
2018-05-07,20:00,,1,11,,,,,
2018-05-07,21:00,,1,14,,,,,
2018-05-07,22:00,,1,27,,,,,
2018-05-07,23:00,,1,36,,,,,
2018-05-08,00:00,,1,18,,,,,
2018-05-08,01:00,,3,23,,,,,
2018-05-08,02:00,,1,36,,,,,
2018-05-08,03:00,,3,32,,,,,
2018-05-08,04:00,,2,32,,,,,
2018-05-08,05:00,,13,35,,,,,
2018-05-08,06:00,,36,35,,,,,
2018-05-08,07:00,,29,35,,,,,
2018-05-08,08:00,,15,37,,,,,
2018-05-08,09:00,,9,27,,,,,
2018-05-08,10:00,,2,9,,,,,
2018-05-08,11:00,,2,8,,,,,
2018-05-08,12:00,,1,7,,,9,,
2018-05-08,13:00,,2,7,,,14,,
2018-05-08,14:00,,1,6,,,11,,
2018-05-08,15:00,,2,7,,,11,,
2018-05-08,16:00,,1,8,,,21,,
2018-05-08,17:00,,1,7,,,21,,
2018-05-08,18:00,,1,10,,,27,,
2018-05-08,19:00,,1,10,,,11,,
2018-05-08,20:00,,1,14,,,15,,
2018-05-08,21:00,,1,14,,,19,,
2018-05-08,22:00,,1,16,,,16,,
2018-05-08,23:00,,1,14,,,18,,
2018-05-09,00:00,,1,20,,,18,,
2018-05-09,01:00,,1,18,,,17,,
2018-05-09,02:00,,1,23,,,17,,
2018-05-09,03:00,,3,23,,,18,,
2018-05-09,04:00,,2,32,,,15,,
2018-05-09,05:00,,7,34,,,17,,
2018-05-09,06:00,,48,38,,,19,,
2018-05-09,07:00,,34,40,,,25,,
2018-05-09,08:00,,20,40,,,28,,
2018-05-09,09:00,,11,29,,,22,,
2018-05-09,10:00,,3,12,,,17,,
2018-05-09,11:00,,2,9,,,12,,
2018-05-09,12:00,,2,10,,,19,,
2018-05-09,13:00,,2,10,,,29,,
2018-05-09,14:00,,2,8,,,13,,
2018-05-09,15:00,,2,8,,,14,,
2018-05-09,16:00,,2,9,,,10,,
2018-05-09,17:00,,1,9,,,22,,
2018-05-09,18:00,,1,8,,,22,,
2018-05-09,19:00,,1,12,,,31,,
2018-05-09,20:00,,1,10,,,23,,
2018-05-09,21:00,,1,35,,,19,,
2018-05-09,22:00,,4,49,,,26,,
2018-05-09,23:00,,1,30,,,22,,
2018-05-10,00:00,,1,33,,,25,,
2018-05-10,01:00,,7,41,,,25,,
2018-05-10,02:00,,1,27,,,24,,
2018-05-10,03:00,,2,22,,,20,,
2018-05-10,04:00,,3,28,,,21,,
2018-05-10,05:00,,4,20,,,19,,
2018-05-10,06:00,,11,20,,,20,,
2018-05-10,07:00,,5,13,,,21,,
2018-05-10,08:00,,3,11,,,18,,
2018-05-10,09:00,,3,9,,,20,,
2018-05-10,10:00,,1,6,,,23,,
2018-05-10,11:00,,1,6,,,15,,
2018-05-10,12:00,,1,5,,,11,,
2018-05-10,13:00,,1,5,,,10,,
2018-05-10,14:00,,1,4,,,11,,
2018-05-10,15:00,,1,6,,,8,,
2018-05-10,16:00,,1,8,,,14,,
2018-05-10,17:00,,2,6,,,5,,
2018-05-10,18:00,,1,6,,,18,,
2018-05-10,19:00,,1,9,,,8,,
2018-05-10,20:00,,1,8,,,16,,
2018-05-10,21:00,,1,8,,,14,,
2018-05-10,22:00,,1,8,,,18,,
2018-05-10,23:00,,1,7,,,18,,
2018-05-11,00:00,,1,10,,,16,,
2018-05-11,01:00,,1,8,,,15,,
2018-05-11,02:00,,1,8,,,14,,
2018-05-11,03:00,,1,8,,,20,,
2018-05-11,04:00,,1,8,,,20,,
2018-05-11,05:00,,2,12,,,18,,
2018-05-11,06:00,,2,11,,,19,,
2018-05-11,07:00,,7,18,,,18,,
2018-05-11,08:00,,5,14,,,19,,
2018-05-11,09:00,,7,16,,,24,,
2018-05-11,10:00,,6,14,,,24,,
2018-05-11,11:00,,5,10,,,22,,
2018-05-11,12:00,,4,11,,,24,,
2018-05-11,13:00,,4,10,,,19,,
2018-05-11,14:00,,4,9,,,10,,
2018-05-11,15:00,,3,9,,,19,,
2018-05-11,16:00,,2,8,,,18,,
2018-05-11,17:00,,3,9,,,29,,
2018-05-11,18:00,,5,12,,,18,,
2018-05-11,19:00,,1,9,,,29,,
2018-05-11,20:00,,1,9,,,22,,
2018-05-11,21:00,,1,8,,,17,,
2018-05-11,22:00,,1,13,,,19,,
2018-05-11,23:00,,1,8,,,18,,
2018-05-12,00:00,,1,12,,,21,,
2018-05-12,01:00,,1,11,,,22,,
2018-05-12,02:00,,1,13,,,22,,
2018-05-12,03:00,,1,17,,,21,,
2018-05-12,04:00,,1,19,,,22,,
2018-05-12,05:00,,2,22,,,21,,
2018-05-12,06:00,,14,36,,,20,,
2018-05-12,07:00,,7,24,,,23,,
2018-05-12,08:00,,6,19,,,20,,
2018-05-12,09:00,,6,13,,,24,,
2018-05-12,10:00,,6,11,,,23,,
2018-05-12,11:00,,3,10,,,25,,
2018-05-12,12:00,,2,8,,,16,,
2018-05-12,13:00,,1,8,,,20,,
2018-05-12,14:00,,1,8,,,27,,
2018-05-12,15:00,,1,7,,,23,,
2018-05-12,16:00,,1,6,,,13,,
2018-05-12,17:00,,1,6,,,18,,
2018-05-12,18:00,,1,7,,,6,,
2018-05-12,19:00,,1,7,,,9,,
2018-05-12,20:00,,1,10,,,15,,
2018-05-12,21:00,,1,22,,,14,,
2018-05-12,22:00,,1,15,,,18,,
2018-05-12,23:00,,2,18,,,20,,
