Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-02-01,01:00,1.2,0.1,1,23,37,,,6.3
2000-02-01,02:00,1.2,0.1,1,25,33,,,5.8
2000-02-01,03:00,1.1,0.1,1,15,41,,,1.6
2000-02-01,04:00,0.8,0.1,1,12,46,,,1.4
2000-02-01,05:00,1.1,0.1,1,13,45,,,1.1
2000-02-01,06:00,1.0,0.1,4,18,42,,,1.0
2000-02-01,07:00,1.6,0.2,17,28,35,,,1.5
2000-02-01,08:00,2.7,0.2,17,32,33,,,1.5
2000-02-01,09:00,1.9,0.1,14,31,34,,,1.5
2000-02-01,10:00,2.2,0.2,25,34,33,,,2.1
2000-02-01,11:00,2.1,0.2,23,33,36,,,2.8
2000-02-01,12:00,2.1,0.1,23,39,31,,,2.8
2000-02-01,13:00,2.4,0.1,,,,,,
2000-02-01,14:00,2.2,0.1,15,30,37,,,2.3
2000-02-01,15:00,1.6,0.1,9,26,36,,,3.0
2000-02-01,16:00,2.0,0.2,10,30,32,,,2.0
2000-02-01,17:00,2.9,0.2,9,30,33,,,1.9
2000-02-01,18:00,2.9,0.3,15,38,26,,,2.9
2000-02-01,19:00,3.8,1.0,64,58,14,,,4.0
2000-02-01,21:00,,0.3,17,43,16,,,16.1
2000-02-01,22:00,,0.2,14,41,20,,,11.4
2000-02-01,23:00,,0.1,1,23,36,,,3.3
2000-02-02,00:00,1.2,0.1,1,21,36,,,1.9
2000-02-02,01:00,1.1,0.1,1,16,39,,,3.7
2000-02-02,02:00,0.9,0.1,1,19,33,,,3.8
2000-02-02,03:00,0.9,0.1,1,20,31,,,3.9
2000-02-02,04:00,0.9,0.1,1,17,34,,,3.8
2000-02-02,05:00,1.0,0.1,3,19,33,,,3.3
2000-02-02,06:00,1.9,0.1,9,26,28,,,4.2
2000-02-02,07:00,2.1,0.2,28,36,23,,,4.6
2000-02-02,08:00,3.0,0.2,23,35,23,,,4.7
2000-02-02,09:00,2.0,0.2,17,33,25,,,3.6
2000-02-02,10:00,2.5,0.2,19,34,24,,,4.7
2000-02-02,11:00,2.6,0.2,20,33,25,,,5.1
2000-02-02,12:00,2.4,0.1,18,30,30,,,4.6
2000-02-02,13:00,2.1,0.2,19,31,32,,,4.5
2000-02-02,14:00,2.3,0.2,21,35,32,,,5.3
2000-02-02,15:00,2.6,0.3,27,43,26,,,4.3
2000-02-02,16:00,3.7,0.5,32,50,22,,,5.6
2000-02-02,17:00,6.0,0.4,25,44,25,,,7.0
2000-02-02,18:00,3.5,0.3,17,35,26,,,10.0
2000-02-02,19:00,3.1,0.2,14,34,22,,,7.9
2000-02-02,20:00,2.6,0.2,,,,,,
2000-02-02,21:00,1.9,0.1,4,23,43,,,3.7
2000-02-02,22:00,1.4,0.1,3,19,49,,,2.9
2000-02-02,23:00,1.2,0.1,4,15,53,,,2.5
2000-02-03,00:00,1.1,0.1,1,13,52,,,2.5
2000-02-03,01:00,1.0,0.1,1,12,54,,,1.4
2000-02-03,02:00,0.9,0.1,1,10,56,,,1.0
2000-02-03,03:00,0.9,0.1,1,10,55,,,1.2
2000-02-03,04:00,0.8,0.1,1,11,54,,,3.2
2000-02-03,05:00,0.9,0.1,3,13,54,,,5.2
2000-02-03,06:00,0.9,0.1,11,19,49,,,5.0
2000-02-03,07:00,1.7,0.2,25,31,45,,,3.4
2000-02-03,08:00,3.0,0.2,29,36,39,,,4.2
2000-02-03,09:00,2.1,0.1,15,27,42,,,4.1
2000-02-03,10:00,2.3,0.1,18,30,47,,,1.6
2000-02-03,11:00,1.5,0.1,20,27,53,,,1.8
2000-02-03,12:00,1.6,0.1,12,24,57,,,1.4
