Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-02-01,01:00,,0.1,3,15,43,,,2.0
2000-02-01,02:00,,0.1,5,14,46,,,1.4
2000-02-01,03:00,,0.1,4,14,48,,,1.3
2000-02-01,04:00,,0.1,2,13,48,,,1.2
2000-02-01,05:00,,0.1,3,15,45,,,1.8
2000-02-01,06:00,,0.1,8,17,45,,,3.0
2000-02-01,07:00,,0.3,24,26,44,,,3.5
2000-02-01,09:00,,0.4,41,37,37,,,5.7
2000-02-01,10:00,,0.2,20,25,42,,,5.1
2000-02-01,11:00,,0.1,26,28,38,,,2.7
2000-02-01,12:00,,0.3,39,33,33,,,3.0
2000-02-01,13:00,,0.8,31,30,42,,,7.8
2000-02-01,14:00,,0.5,39,33,34,,,6.4
2000-02-01,15:00,,0.3,20,24,41,,,4.3
2000-02-01,16:00,,0.6,27,32,38,,,4.3
2000-02-01,17:00,,0.6,48,40,28,,,3.6
2000-02-01,18:00,,0.3,36,35,30,,,2.5
2000-02-01,19:00,,0.4,38,35,27,,,1.9
2000-02-01,20:00,,0.3,26,31,28,,,1.6
2000-02-01,21:00,,0.1,21,29,25,,,1.8
2000-02-01,22:00,,0.1,18,31,20,,,2.3
2000-02-01,23:00,,0.2,30,36,13,,,1.6
2000-02-02,00:00,,0.1,15,34,14,,,2.5
2000-02-02,01:00,,0.2,53,45,3,,,1.4
2000-02-02,02:00,,0.1,12,30,4,,,1.0
2000-02-02,03:00,,0.1,24,27,20,,,2.3
2000-02-02,04:00,,0.1,12,27,27,,,2.4
2000-02-02,05:00,,0.1,10,28,27,,,2.2
2000-02-02,06:00,,0.3,27,34,21,,,3.7
2000-02-02,07:00,,0.8,48,41,17,,,2.6
2000-02-02,08:00,,0.4,,,,,,
2000-02-02,09:00,,0.5,31,36,29,,,3.4
2000-02-02,10:00,,0.4,31,31,30,,,4.3
2000-02-02,11:00,,0.3,38,31,27,,,4.6
2000-02-02,12:00,,0.2,35,34,27,,,3.6
2000-02-02,13:00,,0.3,36,33,34,,,3.4
2000-02-02,14:00,,0.7,21,31,45,,,6.9
2000-02-02,15:00,,0.6,31,36,36,,,6.2
2000-02-02,16:00,,1.2,58,48,30,,,5.3
2000-02-02,17:00,,0.9,53,49,19,,,3.0
2000-02-02,18:00,,1.0,63,49,16,,,2.6
2000-02-02,19:00,,0.5,32,39,18,,,2.1
2000-02-02,20:00,,0.3,27,37,20,,,2.1
2000-02-02,21:00,,0.2,13,35,24,,,2.3
2000-02-02,22:00,,0.2,18,33,30,,,2.1
2000-02-02,23:00,,0.1,1,19,45,,,1.2
2000-02-03,00:00,,0.1,2,15,51,,,1.0
2000-02-03,01:00,,0.1,1,13,54,,,1.3
2000-02-03,02:00,,0.1,1,15,52,,,1.9
2000-02-03,03:00,,0.1,12,30,32,,,2.0
2000-02-03,04:00,,0.1,5,22,33,,,1.5
2000-02-03,05:00,,0.1,7,20,37,,,1.8
2000-02-03,06:00,,0.3,23,29,33,,,1.6
2000-02-03,08:00,,0.5,41,40,25,,,2.8
2000-02-03,09:00,,0.4,59,45,19,,,3.3
2000-02-03,10:00,,0.5,35,36,35,,,3.3
2000-02-03,11:00,,0.1,17,24,49,,,2.2
2000-02-03,12:00,,0.2,14,21,53,,,1.4
2000-02-03,13:00,,0.1,8,19,59,,,1.4
2000-02-03,14:00,,0.1,17,25,56,,,1.5
2000-02-03,15:00,,0.1,11,19,62,,,1.4
2000-02-03,16:00,,0.3,17,25,55,,,1.8
2000-02-03,17:00,,0.3,19,31,47,,,1.9
