Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-02-01,,,,,,,12,,
2000-02-01,01:00,,0.1,1,15,45,,,3.8
2000-02-01,02:00,,0.1,1,12,,,,
2000-02-01,03:00,,0.1,,,52,,,1.5
2000-02-01,04:00,,0.1,1,14,49,,,2.1
2000-02-01,05:00,,0.1,1,14,47,,,2.1
2000-02-01,06:00,,0.1,1,15,45,,,2.4
2000-02-01,07:00,,0.1,1,18,43,,,2.2
2000-02-01,08:00,,0.1,1,19,43,,,2.4
2000-02-01,09:00,,0.1,1,23,40,,,3.2
2000-02-01,10:00,,0.1,1,25,40,,,3.5
2000-02-01,11:00,,0.1,1,24,42,,,4.4
2000-02-01,12:00,,0.1,1,20,46,,,3.8
2000-02-01,13:00,,0.1,2,16,48,,,3.6
2000-02-01,14:00,,0.1,2,18,45,,,3.7
2000-02-01,15:00,,0.1,1,18,41,,,3.2
2000-02-01,16:00,,0.1,2,21,35,,,2.9
2000-02-01,17:00,,0.1,1,24,36,,,3.3
2000-02-01,18:00,,0.1,1,29,31,,,3.3
2000-02-01,19:00,,0.1,1,41,21,,,4.9
2000-02-01,20:00,,0.1,3,45,16,,,4.4
2000-02-01,21:00,,0.1,3,49,13,,,5.9
2000-02-01,22:00,,0.1,1,29,30,,,3.8
2000-02-01,23:00,,0.1,1,31,25,,,3.2
2000-02-02,,,,,,,16,,
2000-02-02,00:00,,0.1,1,27,27,,,3.2
2000-02-02,01:00,,0.1,1,18,32,,,3.7
2000-02-02,02:00,,0.1,,,,,,
2000-02-02,03:00,,0.1,1,22,32,,,3.3
2000-02-02,04:00,,0.1,1,22,29,,,3.3
2000-02-02,05:00,,0.1,1,15,37,,,3.1
2000-02-02,06:00,,0.1,1,15,36,,,4.5
2000-02-02,07:00,,,1,16,38,,,3.8
2000-02-02,08:00,,0.1,1,21,34,,,3.6
2000-02-02,09:00,,0.1,1,28,25,,,4.9
2000-02-02,10:00,,0.1,1,29,28,,,4.1
2000-02-02,11:00,,0.1,1,27,33,,,4.1
2000-02-02,12:00,,0.1,2,26,37,,,5.1
2000-02-02,13:00,,0.1,1,26,37,,,4.6
2000-02-02,14:00,,0.1,2,27,38,,,6.0
2000-02-02,15:00,,0.1,1,25,43,,,6.0
2000-02-02,16:00,,0.1,1,20,47,,,6.4
2000-02-02,17:00,,0.1,1,23,41,,,6.4
2000-02-02,18:00,,0.1,1,25,34,,,8.7
2000-02-02,19:00,,0.1,1,29,26,,,10.1
2000-02-02,20:00,,0.1,1,27,28,,,6.5
2000-02-02,21:00,,0.1,1,17,48,,,2.9
2000-02-02,22:00,,0.1,1,19,45,,,3.7
