Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-02-01,,,,,,,8,,
2000-02-01,01:00,,,1,15,46,,,3.3
2000-02-01,02:00,,,1,14,47,,,7.5
2000-02-01,03:00,,,1,13,49,,,9.5
2000-02-01,04:00,,,1,12,49,,,10.0
2000-02-01,05:00,,,1,12,49,,,8.4
2000-02-01,06:00,,,1,12,49,,,4.4
2000-02-01,07:00,,,,,44,,,5.9
2000-02-01,08:00,,,1,16,,,,
2000-02-01,09:00,,,1,19,44,,,6.4
2000-02-01,10:00,,,1,16,48,,,7.3
2000-02-01,11:00,,,1,13,51,,,1.0
2000-02-01,12:00,,,1,12,49,,,1.0
2000-02-01,13:00,,,1,11,50,,,1.0
2000-02-01,14:00,,,1,9,52,,,1.0
2000-02-01,15:00,,,1,12,50,,,1.0
2000-02-01,16:00,,,1,9,54,,,1.0
2000-02-01,17:00,,,1,10,52,,,1.0
2000-02-01,18:00,,,1,12,48,,,1.0
2000-02-01,19:00,,,1,14,45,,,1.0
2000-02-01,20:00,,,1,14,45,,,1.0
2000-02-01,21:00,,,1,14,43,,,1.0
2000-02-01,22:00,,,1,15,41,,,1.0
2000-02-01,23:00,,,1,15,40,,,1.5
2000-02-02,,,,,,,12,,
2000-02-02,00:00,,,1,15,39,,,3.5
2000-02-02,01:00,,,1,15,37,,,2.9
2000-02-02,02:00,,,1,16,34,,,1.3
2000-02-02,03:00,,,1,16,35,,,1.7
2000-02-02,04:00,,,1,14,41,,,3.7
2000-02-02,05:00,,,1,13,40,,,3.8
2000-02-02,06:00,,,,,38,,,3.7
2000-02-02,07:00,,,1,15,,,,
2000-02-02,08:00,,,1,15,35,,,1.0
2000-02-02,09:00,,,1,14,37,,,1.0
2000-02-02,10:00,,,1,21,30,,,1.0
2000-02-02,11:00,,,1,23,32,,,1.0
2000-02-02,12:00,,,1,21,39,,,4.9
2000-02-02,13:00,,,1,21,43,,,10.3
2000-02-02,14:00,,,1,23,43,,,5.1
2000-02-02,15:00,,,1,19,50,,,1.5
2000-02-02,16:00,,,1,17,47,,,1.0
2000-02-02,17:00,,,1,21,38,,,1.0
2000-02-02,18:00,,,1,25,31,,,1.0
2000-02-02,19:00,,,1,30,26,,,1.0
2000-02-02,20:00,,,1,20,46,,,1.0
2000-02-02,21:00,,,1,19,47,,,1.0
2000-02-02,22:00,,,1,18,49,,,1.0
2000-02-02,23:00,,,1,14,52,,,1.2
2000-02-03,,,,,,,9,,
2000-02-03,00:00,,,1,13,51,,,1.0
2000-02-03,01:00,,,1,11,55,,,1.0
2000-02-03,02:00,,,1,10,57,,,1.9
2000-02-03,03:00,,,1,8,61,,,1.0
2000-02-03,04:00,,,1,8,61,,,1.0
2000-02-03,05:00,,,1,11,54,,,1.0
2000-02-03,06:00,,,,,54,,,1.0
2000-02-03,07:00,,,1,11,,,,
2000-02-03,08:00,,,1,11,59,,,1.0
2000-02-03,09:00,,,1,10,68,,,1.0
2000-02-03,10:00,,,1,11,69,,,1.0
2000-02-03,11:00,,,1,11,68,,,1.0
2000-02-03,12:00,,,1,10,69,,,1.0
2000-02-03,13:00,,,1,8,72,,,1.0
2000-02-03,14:00,,,1,6,74,,,1.0
2000-02-03,15:00,,,1,8,71,,,1.0
2000-02-03,16:00,,,1,8,69,,,1.0
2000-02-03,17:00,,,1,11,65,,,1.0
2000-02-03,18:00,,,1,12,63,,,1.0
2000-02-03,19:00,,,1,12,63,,,1.0
2000-02-03,20:00,,,1,15,58,,,1.0
2000-02-03,21:00,,,1,15,56,,,1.0
2000-02-03,22:00,,,1,17,54,,,1.0
2000-02-03,23:00,,,1,16,53,,,1.0
2000-02-04,,,,,,,12,,
2000-02-04,00:00,,,1,17,50,,,1.0
2000-02-04,01:00,,,1,16,49,,,1.3
2000-02-04,02:00,,,1,16,44,,,1.9
2000-02-04,03:00,,,1,16,42,,,1.3
2000-02-04,04:00,,,1,23,31,,,1.6
2000-02-04,05:00,,,,,28,,,2.4
2000-02-04,06:00,,,1,21,,,,
2000-02-04,07:00,,,1,18,35,,,1.7
2000-02-04,08:00,,,1,19,33,,,1.9
2000-02-04,09:00,,,1,23,29,,,1.7
2000-02-04,10:00,,,2,23,26,,,1.3
2000-02-04,11:00,,,4,21,34,,,1.0
2000-02-04,12:00,,,1,16,49,,,1.0
2000-02-04,13:00,,,1,15,58,,,1.0
2000-02-04,14:00,,,1,11,68,,,6.4
2000-02-04,15:00,,,1,14,63,,,2.7
2000-02-04,16:00,,,1,14,62,,,1.0
2000-02-04,17:00,,,1,16,55,,,1.0
2000-02-04,18:00,,,1,19,50,,,1.0
2000-02-04,19:00,,,1,21,46,,,1.0
2000-02-04,20:00,,,1,20,44,,,1.0
2000-02-04,21:00,,,1,22,42,,,1.0
2000-02-04,22:00,,,1,21,40,,,1.0
2000-02-04,23:00,,,1,21,38,,,3.6
2000-02-05,,,,,,,21,,
2000-02-05,00:00,,,1,18,41,,,2.0
2000-02-05,01:00,,,1,13,48,,,1.0
2000-02-05,02:00,,,1,11,51,,,1.0
2000-02-05,03:00,,,1,10,51,,,1.0
2000-02-05,04:00,,,1,10,48,,,1.0
2000-02-05,05:00,,,,,46,,,1.0
2000-02-05,06:00,,,1,13,,,,
2000-02-05,07:00,,,1,14,42,,,1.0
2000-02-05,08:00,,,1,12,41,,,1.0
2000-02-05,09:00,,,1,12,41,,,1.0
2000-02-05,10:00,,,1,12,42,,,1.0
2000-02-05,11:00,,,1,12,45,,,1.0
2000-02-05,12:00,,,1,13,44,,,4.0
2000-02-05,13:00,,,1,11,47,,,3.3
2000-02-05,14:00,,,1,10,51,,,1.0
2000-02-05,15:00,,,1,10,53,,,1.0
2000-02-05,16:00,,,1,11,54,,,1.0
2000-02-05,17:00,,,1,15,51,,,5.1
2000-02-05,18:00,,,1,17,50,,,10.9
2000-02-05,19:00,,,1,16,50,,,9.3
2000-02-05,20:00,,,1,13,41,,,1.0
2000-02-05,21:00,,,1,12,43,,,1.0
2000-02-05,22:00,,,1,13,45,,,1.0
2000-02-05,23:00,,,1,13,46,,,1.0
2000-02-06,,,,,,,24,,
2000-02-06,00:00,,,1,13,47,,,1.0
2000-02-06,01:00,,,1,12,51,,,1.0
2000-02-06,02:00,,,1,11,53,,,1.0
2000-02-06,03:00,,,1,11,56,,,1.0
2000-02-06,04:00,,,,,60,,,1.0
2000-02-06,05:00,,,1,8,,,,
2000-02-06,06:00,,,1,6,68,,,1.0
2000-02-06,07:00,,,1,7,67,,,1.0
2000-02-06,08:00,,,1,6,67,,,1.0
2000-02-06,09:00,,,1,6,66,,,1.0
2000-02-06,10:00,,,1,6,64,,,1.0
2000-02-06,11:00,,,1,6,64,,,1.0
2000-02-06,12:00,,,1,7,66,,,1.0
2000-02-06,13:00,,,1,7,69,,,1.0
2000-02-06,14:00,,,1,8,69,,,1.0
2000-02-06,15:00,,,1,8,70,,,1.0
2000-02-06,16:00,,,1,8,72,,,1.0
2000-02-06,17:00,,,1,10,72,,,1.0
2000-02-06,18:00,,,1,11,69,,,1.0
2000-02-06,19:00,,,1,12,66,,,1.0
2000-02-06,20:00,,,1,13,60,,,1.0
2000-02-06,21:00,,,1,14,56,,,1.0
2000-02-06,22:00,,,1,14,52,,,1.0
2000-02-06,23:00,,,1,16,49,,,1.0
2000-02-07,,,,,,,16,,
2000-02-07,00:00,,,1,16,49,,,1.0
2000-02-07,01:00,,,1,13,59,,,1.0
2000-02-07,02:00,,,1,13,62,,,1.0
2000-02-07,03:00,,,1,12,64,,,1.0
2000-02-07,04:00,,,,,67,,,1.0
2000-02-07,05:00,,,1,12,,,,
2000-02-07,06:00,,,1,12,65,,,1.0
2000-02-07,07:00,,,1,12,64,,,1.0
2000-02-07,08:00,,,1,12,64,,,1.0
2000-02-07,09:00,,,1,13,65,,,1.0
2000-02-07,10:00,,,1,11,72,,,1.0
2000-02-07,13:00,,,1,13,73,,,6.2
2000-02-07,14:00,,,1,15,66,,,4.7
2000-02-07,15:00,,,1,15,64,,,3.1
2000-02-07,16:00,,,1,14,65,,,1.7
2000-02-07,17:00,,,1,19,58,,,3.6
2000-02-07,18:00,,,1,19,58,,,10.6
2000-02-07,19:00,,,1,18,58,,,9.0
2000-02-07,20:00,,,1,13,62,,,1.0
2000-02-07,21:00,,,1,12,64,,,1.0
2000-02-07,22:00,,,1,10,67,,,1.0
2000-02-07,23:00,,,1,9,68,,,1.0
2000-02-08,,,,,,,7,,
2000-02-08,00:00,,,1,9,66,,,1.0
2000-02-08,01:00,,,1,7,71,,,1.0
2000-02-08,02:00,,,1,6,72,,,1.0
2000-02-08,03:00,,,1,6,72,,,1.0
2000-02-08,04:00,,,1,7,69,,,1.0
2000-02-08,05:00,,,1,6,68,,,1.0
2000-02-08,06:00,,,1,6,68,,,1.0
2000-02-08,07:00,,,1,6,66,,,1.0
2000-02-08,08:00,,,1,8,65,,,1.0
2000-02-08,09:00,,,1,10,64,,,1.0
2000-02-08,10:00,,,1,11,63,,,1.1
2000-02-08,11:00,,,1,11,69,,,4.2
2000-02-08,13:00,,,1,11,74,,,14.5
2000-02-08,14:00,,,1,10,75,,,10.5
2000-02-08,15:00,,,1,10,75,,,2.2
2000-02-08,16:00,,,1,10,74,,,1.0
2000-02-08,17:00,,,1,12,70,,,1.0
2000-02-08,18:00,,,1,12,64,,,1.0
2000-02-08,19:00,,,1,14,59,,,1.0
2000-02-08,20:00,,,1,12,57,,,1.0
2000-02-08,21:00,,,1,14,48,,,4.2
2000-02-08,22:00,,,1,14,47,,,1.9
2000-02-08,23:00,,,1,8,75,,,1.0
2000-02-09,,,,,,,8,,
2000-02-09,00:00,,,1,6,84,,,1.0
2000-02-09,01:00,,,1,6,80,,,1.0
2000-02-09,02:00,,,1,7,78,,,1.0
2000-02-09,03:00,,,1,7,76,,,1.5
2000-02-09,04:00,,,1,7,72,,,1.1
2000-02-09,05:00,,,1,6,72,,,2.2
2000-02-09,06:00,,,1,6,74,,,1.2
2000-02-09,07:00,,,1,6,74,,,1.3
2000-02-09,08:00,,,1,7,70,,,3.0
2000-02-09,09:00,,,1,9,67,,,3.8
2000-02-09,10:00,,,1,9,66,,,3.1
2000-02-09,12:00,,,1,8,77,,,3.6
2000-02-09,13:00,,,1,8,69,,,2.5
2000-02-09,14:00,,,1,9,67,,,2.8
2000-02-09,15:00,,,1,10,66,,,2.7
2000-02-09,16:00,,,1,11,65,,,2.7
2000-02-09,17:00,,,1,12,64,,,3.1
2000-02-09,18:00,,,1,13,62,,,3.3
2000-02-09,19:00,,,1,12,60,,,3.8
2000-02-09,20:00,,,1,11,64,,,4.5
2000-02-09,21:00,,,1,9,66,,,3.0
2000-02-09,22:00,,,1,7,70,,,2.7
2000-02-09,23:00,,,1,5,72,,,2.0
2000-02-10,,,,,,,18,,
2000-02-10,00:00,,,1,4,72,,,2.4
2000-02-10,01:00,,,1,5,71,,,2.5
2000-02-10,02:00,,,1,5,69,,,2.4
2000-02-10,03:00,,,1,7,65,,,2.6
2000-02-10,04:00,,,1,9,59,,,3.3
2000-02-10,05:00,,,1,11,53,,,5.2
2000-02-10,06:00,,,1,14,48,,,5.8
2000-02-10,07:00,,,1,16,46,,,6.6
2000-02-10,08:00,,,1,19,45,,,6.2
2000-02-10,09:00,,,1,24,43,,,10.2
2000-02-10,10:00,,,1,19,49,,,8.7
2000-02-10,12:00,,,1,11,64,,,2.3
2000-02-10,13:00,,,1,7,71,,,1.5
2000-02-10,14:00,,,1,8,74,,,2.6
2000-02-10,15:00,,,1,8,75,,,3.2
2000-02-10,16:00,,,1,9,74,,,2.9
2000-02-10,17:00,,,1,12,72,,,3.3
2000-02-10,18:00,,,1,14,67,,,2.5
2000-02-10,19:00,,,1,14,65,,,1.8
2000-02-10,20:00,,,1,12,69,,,1.0
2000-02-10,21:00,,,1,10,72,,,1.0
2000-02-10,22:00,,,1,10,70,,,1.3
2000-02-10,23:00,,,1,10,67,,,1.9
2000-02-11,,,,,,,12,,
2000-02-11,00:00,,,1,13,61,,,2.3
2000-02-11,01:00,,,1,13,58,,,5.6
2000-02-11,02:00,,,1,13,56,,,5.7
2000-02-11,03:00,,,1,10,64,,,3.0
2000-02-11,04:00,,,1,4,75,,,1.6
2000-02-11,05:00,,,1,7,68,,,2.2
2000-02-11,06:00,,,1,8,63,,,3.2
2000-02-11,07:00,,,1,8,61,,,3.2
2000-02-11,08:00,,,1,11,55,,,5.0
2000-02-11,09:00,,,1,18,45,,,7.8
2000-02-11,11:00,,,1,19,46,,,4.7
2000-02-11,12:00,,,1,20,44,,,4.4
2000-02-11,13:00,,,1,18,49,,,4.2
2000-02-11,14:00,,,1,16,55,,,2.9
2000-02-11,15:00,,,1,14,60,,,4.6
2000-02-11,16:00,,,1,11,67,,,4.9
2000-02-11,17:00,,,1,10,68,,,3.8
2000-02-11,18:00,,,1,16,60,,,2.8
2000-02-11,19:00,,,1,17,57,,,3.0
2000-02-11,20:00,,,1,14,60,,,5.0
2000-02-11,21:00,,,1,15,58,,,7.9
2000-02-11,22:00,,,1,15,54,,,4.9
2000-02-11,23:00,,,1,18,48,,,4.8
2000-02-12,,,,,,,11,,
2000-02-12,00:00,,,1,19,46,,,5.1
2000-02-12,01:00,,,1,25,36,,,7.5
2000-02-12,02:00,,,1,25,31,,,5.9
2000-02-12,03:00,,,1,24,32,,,5.7
2000-02-12,04:00,,,1,22,32,,,5.4
2000-02-12,05:00,,,1,20,35,,,5.3
2000-02-12,06:00,,,1,18,37,,,5.5
2000-02-12,07:00,,,1,15,41,,,4.8
2000-02-12,08:00,,,1,15,43,,,4.6
2000-02-12,09:00,,,1,15,46,,,5.1
2000-02-12,11:00,,,1,11,55,,,5.7
2000-02-12,12:00,,,1,8,65,,,5.6
2000-02-12,13:00,,,1,6,75,,,4.3
2000-02-12,14:00,,,1,6,75,,,4.2
2000-02-12,15:00,,,1,7,74,,,3.9
2000-02-12,16:00,,,1,7,72,,,2.6
2000-02-12,17:00,,,1,6,76,,,1.5
2000-02-12,18:00,,,1,9,68,,,1.4
2000-02-12,19:00,,,1,10,63,,,1.8
2000-02-12,20:00,,,1,12,60,,,2.6
2000-02-12,21:00,,,1,11,60,,,3.0
2000-02-12,22:00,,,1,12,59,,,4.6
2000-02-12,23:00,,,1,14,57,,,6.2
2000-02-13,,,,,,,7,,
2000-02-13,00:00,,,1,12,59,,,7.0
2000-02-13,01:00,,,1,10,62,,,6.0
2000-02-13,02:00,,,1,9,62,,,5.3
2000-02-13,03:00,,,1,10,60,,,13.0
2000-02-13,04:00,,,1,8,60,,,5.9
2000-02-13,05:00,,,1,8,60,,,7.2
2000-02-13,06:00,,,1,6,62,,,4.2
2000-02-13,07:00,,,1,6,63,,,4.2
2000-02-13,08:00,,,1,4,74,,,5.3
2000-02-13,10:00,,,1,7,61,,,3.3
2000-02-13,11:00,,,1,6,61,,,3.0
2000-02-13,12:00,,,1,7,59,,,4.2
2000-02-13,13:00,,,1,7,62,,,10.0
2000-02-13,14:00,,,1,5,70,,,3.2
2000-02-13,15:00,,,1,3,81,,,1.9
2000-02-13,16:00,,,1,4,79,,,2.4
2000-02-13,17:00,,,1,5,78,,,3.3
2000-02-13,18:00,,,1,7,73,,,4.0
2000-02-13,19:00,,,1,8,69,,,4.1
2000-02-13,20:00,,,1,10,65,,,5.9
2000-02-13,21:00,,,1,8,66,,,7.4
2000-02-13,22:00,,,1,7,67,,,6.6
2000-02-13,23:00,,,1,7,67,,,6.7
2000-02-14,,,,,,,9,,
2000-02-14,00:00,,,1,7,65,,,5.6
2000-02-14,01:00,,,1,9,62,,,5.9
2000-02-14,02:00,,,1,7,65,,,5.5
2000-02-14,03:00,,,1,6,64,,,5.8
2000-02-14,04:00,,,1,7,62,,,5.6
2000-02-14,05:00,,,1,7,59,,,6.7
2000-02-14,06:00,,,1,8,60,,,7.0
