Datum Zeit,Leipzig-Mitte PM10
,µg/m³
28-02-03,152
27-02-03,99
26-02-03,75
25-02-03,72
24-02-03,75
23-02-03,53
22-02-03,69
21-02-03,60
20-02-03,34
19-02-03,31
18-02-03,66
17-02-03,55
16-02-03,23
15-02-03,38
14-02-03,84
13-02-03,72
12-02-03,69
11-02-03,73
10-02-03,65
09-02-03,45
08-02-03,47
07-02-03,42
06-02-03,44
05-02-03,41
04-02-03,23
03-02-03,8
02-02-03,25
01-02-03,23

