Datum Zeit,Goerlitz PM10
,µg/m³
28-02-03,138
27-02-03,87
26-02-03,92
25-02-03,107
24-02-03,77
23-02-03,73
22-02-03,86
21-02-03,38
20-02-03,28
19-02-03,23
18-02-03,60
17-02-03,68
16-02-03,27
15-02-03,28
14-02-03,106
13-02-03,66
12-02-03,58
11-02-03,42
10-02-03,46
09-02-03,48
08-02-03,46
07-02-03,31
06-02-03,24
05-02-03,44
04-02-03,
03-02-03,19
02-02-03,38
01-02-03,43

