Datum Zeit,Dresden-Nord PM10
,µg/m³
28-02-03,151
27-02-03,95
26-02-03,68
25-02-03,67
24-02-03,73
23-02-03,45
22-02-03,53
21-02-03,53
20-02-03,34
19-02-03,29
18-02-03,69
17-02-03,59
16-02-03,24
15-02-03,37
14-02-03,99
13-02-03,78
12-02-03,63
11-02-03,61
10-02-03,66
09-02-03,42
08-02-03,42
07-02-03,45
06-02-03,27
05-02-03,37
04-02-03,27
03-02-03,17
02-02-03,40
01-02-03,22

